"Country or Area";"Commodity - Transaction";"Year";"Unit";"Quantity";"Quantity Footnotes"
"Cyprus";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"1155";""
"Cyprus";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"1186";""
"Cyprus";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"1075";""
"Cyprus";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"1039";""
"Cyprus";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"804";""
"Cyprus";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"797";""
"Cyprus";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"907";""
"Cyprus";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"789";""
"Cyprus";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"749";""
"Cyprus";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"763";""
"Cyprus";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"624";""
"Czechia";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"7371";""
"Czechia";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"6552";""
"Czechia";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"7074";""
"Czechia";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"6925";""
"Czechia";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"7727";""
"Czechia";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"7187";""
"Czechia";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"8109";""
"Czechia";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"7187";""
"Czechia";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"7767";""
"Czechia";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"7736";""
"Czechia";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"6454";""
"Czechia";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"6413";""
"Czechia";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"6148";""
"Czechia";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"5972";""
"Czechia";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"5699";""
"Czechia";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"6041";""
"Czechia";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"6952";""
"Czechia";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"7041";""
"Czechia";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"7562";""
"Czechia";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"7051";""
"Czechia";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"6920";""
"Czechia";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"6094";""
"Czechia";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"6618";""
"Czechoslovakia (former)";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"11225";""
"Czechoslovakia (former)";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"13354";""
"Dem. Rep. of the Congo";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"0";""
"Dem. Rep. of the Congo";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"53";""
"Dem. Rep. of the Congo";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"53";""
"Dem. Rep. of the Congo";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"48";""
"Dem. Rep. of the Congo";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"46";""
"Dem. Rep. of the Congo";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"48";""
"Dem. Rep. of the Congo";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"45";""
"Dem. Rep. of the Congo";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"110";""
"Dem. Rep. of the Congo";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"98";""
"Dem. Rep. of the Congo";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"98";"1"
"Dem. Rep. of the Congo";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"75";"1"
"Denmark";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"3458";""
"Denmark";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"4670";""
"Denmark";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"3717";""
"Denmark";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"3020";""
"Denmark";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"2712";""
"Denmark";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"3511";""
"Denmark";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"2364";""
"Denmark";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"2032";""
"Denmark";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"2708";""
"Denmark";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"2720";""
"Denmark";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"3735";""
"Denmark";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"3492";""
"Denmark";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"3261";""
"Denmark";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"3042";""
"Denmark";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"3706";""
"Denmark";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"4530";""
"Denmark";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"4708";""
"Denmark";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"4327";""
"Denmark";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"5494";""
"Denmark";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"5363";""
"Denmark";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"5262";""
"Denmark";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"5051";""
"Denmark";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"5245";""
"Denmark";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"5112";""
"Denmark";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"4112";""
"Dominican Republic";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"1321.38";""
"Dominican Republic";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"1332.4";""
"Dominican Republic";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"1271.68";""
"Dominican Republic";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"1320.29";""
"Dominican Republic";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"1372.13";""
"Dominican Republic";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"1294.67";""
"Dominican Republic";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"1718.3";""
"Dominican Republic";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"1860.72";""
"Dominican Republic";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"2100";""
"Dominican Republic";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"2104";""
"Dominican Republic";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"2146";""
"Dominican Republic";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"2088";""
"Dominican Republic";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"1975";""
"Dominican Republic";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"1924";""
"Dominican Republic";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"2017";""
"Dominican Republic";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"2017";""
"Dominican Republic";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"2224";""
"Dominican Republic";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"2164";""
"Dominican Republic";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"2324";""
"Dominican Republic";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"2403";""
"Dominican Republic";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"2387";""
"Dominican Republic";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"2203";""
"Dominican Republic";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"1909";""
"Dominican Republic";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"2007";""
"Dominican Republic";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"1576";""
"Ecuador";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"0";""
"Egypt";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"3047";""
"Egypt";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"2757";""
"Egypt";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"2919";""
"Egypt";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"2429";""
"Egypt";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"2437";""
"Egypt";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"2521";""
"Egypt";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"2351";""
"Egypt";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"2407";""
"Egypt";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"2395";""
"Egypt";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"2504";""
"Egypt";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"0";""
"Egypt";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"0";""
"Egypt";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"0";""
"Egypt";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"0";""
"Egypt";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"0";""
"Egypt";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"4851";""
"Egypt";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"5815";""
"Egypt";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"0";""
"Egypt";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"0";""
"Egypt";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"0";""
"Egypt";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"0";""
"Egypt";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"0";""
"Egypt";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"0";"1"
"Egypt";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"0";"1"
"Egypt";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"0";"1"
"El Salvador";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"0";""
"El Salvador";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"0";""
"El Salvador";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"497";""
"El Salvador";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"732";""
"El Salvador";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"808";""
"El Salvador";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"893";""
"El Salvador";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"848";""
"El Salvador";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"1027";""
"El Salvador";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"895";""
"El Salvador";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"1054";""
"El Salvador";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"1025";""
"El Salvador";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"1005";""
"El Salvador";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"984";""
"El Salvador";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"1041";""
"El Salvador";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"1009";""
"El Salvador";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"1002";""
"El Salvador";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"948";""
"El Salvador";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"834";""
"El Salvador";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"785";""
"El Salvador";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"801";""
"El Salvador";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"817";""
"El Salvador";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"991";""
"El Salvador";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"865";""
"El Salvador";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"811";""
"El Salvador";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"697";""
"Eritrea";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"408";""
"Eritrea";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"679";""
"Eritrea";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"633";""
"Eritrea";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"749";""
"Ethiopia, incl. Eritrea";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"745";"1"
"Ethiopia, incl. Eritrea";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"775";"1"
"Ethiopia, incl. Eritrea";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"772";"1"
"Ethiopia, incl. Eritrea";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"770";"1"
"Fiji";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"0.0617";""
"Fiji";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"0.0067";""
"Fiji";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"0.0169";""
"Fiji";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"0.0105";""
"Fiji";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"0";""
"Fiji";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"7.21E-05";""
"Fiji";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"1.5E-06";""
"Finland";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"11267";""
"Finland";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"11154";""
"Finland";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"10821";""
"Finland";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"11036";""
"Finland";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"10770";""
"Finland";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"10784";""
"Finland";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"11107";""
"Finland";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"11160";""
"Finland";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"10662";""
"Finland";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"9570";""
"Finland";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"11035";""
"Finland";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"10931";""
"Finland";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"10847";""
"Finland";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"9823";""
"Finland";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"10874";""
"Finland";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"10782";""
"Finland";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"11320";""
"Finland";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"9581";""
"Finland";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"9494";""
"Finland";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"8125";""
"Finland";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"9837";""
"Finland";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"8226";""
"Finland";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"8869";""
"Finland";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"9925";""
"Finland";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"8713";""
"France";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"53583";""
"France";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"55484";""
"France";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"56568";""
"France";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"64183";""
"France";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"64087";""
"France";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"71404";""
"France";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"82721";""
"France";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"81000";""
"France";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"81704";""
"France";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"84161";""
"France";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"85103";""
"France";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"85366";""
"France";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"79832";""
"France";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"86156";""
"France";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"85463";""
"France";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"81869";""
"France";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"90340";""
"France";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"87442";""
"France";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"83047";""
"France";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"77115";""
"France";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"74644";""
"France";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"74668";""
"France";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"71003";""
"France";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"72964";""
"France";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"69566";""
"Georgia";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"10.1";""
"Georgia";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"0";""
"Georgia";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"0";""
"Georgia";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"3";""
"Georgia";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"5";""
"Georgia";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"5";""
"Georgia";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"43";""
"Georgia";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"14";""
"Georgia";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"8";""
"Georgia";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"0";""
"Georgia";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"0";""
"Georgia";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"1";""
"Georgia";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"4";""
"Georgia";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"2";""
"Georgia";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"0";""
"Georgia";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"0";""
"Georgia";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"0";""
"Georgia";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"27";""
"Georgia";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"0";""
"Georgia";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"0";""
"Georgia";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"200";""
"Georgia";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"207";""
"Georgia";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"672";""
"German Dem. R. (former)";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"21000";"1"
"Germany";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"89397";""
"Germany";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"90567";""
"Germany";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"93421";""
"Germany";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"90519";""
"Germany";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"93268";""
"Germany";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"98028";""
"Germany";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"105365";""
"Germany";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"106816";""
"Germany";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"109649";""
"Germany";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"112314";""
"Germany";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"110126";""
"Germany";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"106464";""
"Germany";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"104897";""
"Germany";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"105171";""
"Germany";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"103684";""
"Germany";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"103933";""
"Germany";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"109379";""
"Germany";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"100544";""
"Germany";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"103605";""
"Germany";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"100876";""
"Germany";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"106262";""
"Germany";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"99584";""
"Germany";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"99065";""
"Germany";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"88752";""
"Germany, Fed. R. (former)";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"71927";""
"Ghana";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"693.2";""
"Ghana";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"1302.3";""
"Ghana";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"1209.5";""
"Ghana";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"1531.6";""
"Ghana";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"1603";""
"Ghana";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"982.9";""
"Ghana";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"1976";""
"Ghana";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"2054";""
"Ghana";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"1713";""
"Ghana";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"1968";""
"Ghana";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"1977";""
"Ghana";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"1934";""
"Ghana";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"1719";""
"Ghana";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"1576";""
"Ghana";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"1309";""
"Ghana";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"1637";""
"Ghana";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"1200";""
"Ghana";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"1012";"1"
"Ghana";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"1010";"1"
"Ghana";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"998";"1"
"Ghana";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"990";"1"
"Ghana";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"985";"1"
"Ghana";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"983";"1"
"Ghana";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"978";"1"
"Ghana";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"975";"1"
"Greece";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"20826";""
"Greece";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"19434";""
"Greece";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"20953";""
"Greece";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"16514";""
"Greece";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"20129";""
"Greece";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"17780";""
"Greece";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"19286";""
"Greece";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"20330";""
"Greece";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"19836";""
"Greece";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"18699";""
"Greece";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"20297";""
"Greece";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"19782";""
"Greece";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"19116";""
"Greece";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"18906";""
"Greece";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"19371";""
"Greece";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"15944";""
"Greece";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"18569";""
"Greece";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"17957";""
"Greece";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"17529";""
"Greece";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"15329";""
"Greece";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"12914";""
"Greece";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"11777";""
"Greece";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"13967";""
"Greece";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"12362";""
"Greece";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"14539";""
"Guatemala";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"42";""
"Guatemala";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"262";""
"Guatemala";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"243";""
"Guatemala";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"0";""
"Guatemala";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"599";""
"Guatemala";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"861";""
"Guatemala";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"817.16";""
"Guatemala";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"890";""
"Guatemala";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"836";""
"Guatemala";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"768";""
"Guatemala";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"643";""
"Guatemala";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"767";""
"Guatemala";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"832";""
"Guatemala";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"702";""
"Guatemala";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"779";""
"Guatemala";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"659";""
"Guatemala";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"535";""
"Honduras";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"418";""
"Honduras";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"407";""
"Honduras";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"425";""
"Hungary";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"6058";""
"Hungary";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"5377";""
"Hungary";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"5449";""
"Hungary";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"5887";""
"Hungary";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"5731";""
