"Country or Area";"Commodity - Transaction";"Year";"Unit";"Quantity";"Quantity Footnotes"
"Czechia";"Natural gas (including LNG) - imports";"2005";"Terajoules";"353726";""
"Czechia";"Natural gas (including LNG) - imports";"2004";"Terajoules";"333350";""
"Czechia";"Natural gas (including LNG) - imports";"2003";"Terajoules";"360045";""
"Czechia";"Natural gas (including LNG) - imports";"2002";"Terajoules";"368354";""
"Czechia";"Natural gas (including LNG) - imports";"2001";"Terajoules";"359894";""
"Czechia";"Natural gas (including LNG) - imports";"2000";"Terajoules";"348100";""
"Czechia";"Natural gas (including LNG) - imports";"1999";"Terajoules";"346211";""
"Czechia";"Natural gas (including LNG) - imports";"1998";"Terajoules";"354193";""
"Czechia";"Natural gas (including LNG) - imports";"1997";"Terajoules";"354110";""
"Czechia";"Natural gas (including LNG) - imports";"1996";"Terajoules";"351241";""
"Czechia";"Natural gas (including LNG) - imports";"1995";"Terajoules";"298871";""
"Czechia";"Natural gas (including LNG) - imports";"1994";"Terajoules";"270496";""
"Czechia";"Natural gas (including LNG) - imports";"1993";"Terajoules";"264378";""
"Czechia";"Natural gas (including LNG) - imports";"1992";"Terajoules";"254451";""
"Czechoslovakia (former)";"Natural gas (including LNG) - imports";"1991";"Terajoules";"458436";""
"Czechoslovakia (former)";"Natural gas (including LNG) - imports";"1990";"Terajoules";"444413";""
"Dem. Rep. of the Congo";"Natural gas (including LNG) - imports";"2014";"Terajoules";"80";""
"Dem. Rep. of the Congo";"Natural gas (including LNG) - imports";"2013";"Terajoules";"0";""
"Dem. Rep. of the Congo";"Natural gas (including LNG) - imports";"2012";"Terajoules";"0";""
"Dem. Rep. of the Congo";"Natural gas (including LNG) - imports";"2011";"Terajoules";"914";""
"Dem. Rep. of the Congo";"Natural gas (including LNG) - imports";"2010";"Terajoules";"914";""
"Dem. Rep. of the Congo";"Natural gas (including LNG) - imports";"2009";"Terajoules";"914";""
"Dem. Rep. of the Congo";"Natural gas (including LNG) - imports";"2008";"Terajoules";"914";""
"Dem. Rep. of the Congo";"Natural gas (including LNG) - imports";"2007";"Terajoules";"914";""
"Dem. Rep. of the Congo";"Natural gas (including LNG) - imports";"2006";"Terajoules";"457";""
"Denmark";"Natural gas (including LNG) - imports";"2014";"Terajoules";"26024";""
"Denmark";"Natural gas (including LNG) - imports";"2013";"Terajoules";"55984";""
"Denmark";"Natural gas (including LNG) - imports";"2012";"Terajoules";"38228";""
"Denmark";"Natural gas (including LNG) - imports";"2011";"Terajoules";"34967";""
"Denmark";"Natural gas (including LNG) - imports";"2010";"Terajoules";"6328";""
"Dominican Republic";"Natural gas (including LNG) - imports";"2014";"Terajoules";"39661.93";""
"Dominican Republic";"Natural gas (including LNG) - imports";"2013";"Terajoules";"40428.63";""
"Dominican Republic";"Natural gas (including LNG) - imports";"2012";"Terajoules";"42188.09";""
"Dominican Republic";"Natural gas (including LNG) - imports";"2011";"Terajoules";"33339.97";""
"Dominican Republic";"Natural gas (including LNG) - imports";"2010";"Terajoules";"30081.67";""
"Dominican Republic";"Natural gas (including LNG) - imports";"2009";"Terajoules";"19328.37";""
"Dominican Republic";"Natural gas (including LNG) - imports";"2008";"Terajoules";"16909.91";""
"Dominican Republic";"Natural gas (including LNG) - imports";"2007";"Terajoules";"22957.22493";""
"Dominican Republic";"Natural gas (including LNG) - imports";"2006";"Terajoules";"11977";""
"Dominican Republic";"Natural gas (including LNG) - imports";"2005";"Terajoules";"9571";""
"Dominican Republic";"Natural gas (including LNG) - imports";"2004";"Terajoules";"4850";""
"Dominican Republic";"Natural gas (including LNG) - imports";"2003";"Terajoules";"11574";""
"Egypt";"Natural gas (including LNG) - imports";"2014";"Terajoules";"0";""
"Egypt";"Natural gas (including LNG) - imports";"2013";"Terajoules";"17965";""
"Egypt";"Natural gas (including LNG) - imports";"2012";"Terajoules";"0";""
"Egypt";"Natural gas (including LNG) - imports";"2011";"Terajoules";"0";""
"Egypt";"Natural gas (including LNG) - imports";"2010";"Terajoules";"0";""
"Egypt";"Natural gas (including LNG) - imports";"1997";"Terajoules";"0";""
"Egypt";"Natural gas (including LNG) - imports";"1996";"Terajoules";"0";""
"Egypt";"Natural gas (including LNG) - imports";"1995";"Terajoules";"0";""
"Egypt";"Natural gas (including LNG) - imports";"1994";"Terajoules";"0";""
"Egypt";"Natural gas (including LNG) - imports";"1993";"Terajoules";"0";"1"
"Estonia";"Natural gas (including LNG) - imports";"2014";"Terajoules";"20262";""
"Estonia";"Natural gas (including LNG) - imports";"2013";"Terajoules";"25814";""
"Estonia";"Natural gas (including LNG) - imports";"2012";"Terajoules";"25372";""
"Estonia";"Natural gas (including LNG) - imports";"2011";"Terajoules";"23413";""
"Estonia";"Natural gas (including LNG) - imports";"2010";"Terajoules";"26168";""
"Estonia";"Natural gas (including LNG) - imports";"2009";"Terajoules";"24429";""
"Estonia";"Natural gas (including LNG) - imports";"2008";"Terajoules";"35844";""
"Estonia";"Natural gas (including LNG) - imports";"2007";"Terajoules";"37372";""
"Estonia";"Natural gas (including LNG) - imports";"2006";"Terajoules";"37595";""
"Estonia";"Natural gas (including LNG) - imports";"2005";"Terajoules";"37201";""
"Estonia";"Natural gas (including LNG) - imports";"2004";"Terajoules";"36032";""
"Estonia";"Natural gas (including LNG) - imports";"2003";"Terajoules";"31635";""
"Estonia";"Natural gas (including LNG) - imports";"2002";"Terajoules";"27714";""
"Estonia";"Natural gas (including LNG) - imports";"2001";"Terajoules";"33050";""
"Estonia";"Natural gas (including LNG) - imports";"2000";"Terajoules";"30797";""
"Estonia";"Natural gas (including LNG) - imports";"1999";"Terajoules";"26790";""
"Estonia";"Natural gas (including LNG) - imports";"1998";"Terajoules";"27560";""
"Estonia";"Natural gas (including LNG) - imports";"1997";"Terajoules";"29038";""
"Estonia";"Natural gas (including LNG) - imports";"1996";"Terajoules";"29884";""
"Estonia";"Natural gas (including LNG) - imports";"1995";"Terajoules";"27098";""
"Estonia";"Natural gas (including LNG) - imports";"1994";"Terajoules";"23763";""
"Estonia";"Natural gas (including LNG) - imports";"1993";"Terajoules";"16546";""
"Estonia";"Natural gas (including LNG) - imports";"1992";"Terajoules";"33381";""
"Fiji";"Natural gas (including LNG) - imports";"2014";"Terajoules";"3";""
"Fiji";"Natural gas (including LNG) - imports";"2011";"Terajoules";"2";""
"Fiji";"Natural gas (including LNG) - imports";"2010";"Terajoules";"93";""
"Finland";"Natural gas (including LNG) - imports";"2014";"Terajoules";"116925";""
"Finland";"Natural gas (including LNG) - imports";"2013";"Terajoules";"132901";""
"Finland";"Natural gas (including LNG) - imports";"2012";"Terajoules";"139799";""
"Finland";"Natural gas (including LNG) - imports";"2011";"Terajoules";"156304";""
"Finland";"Natural gas (including LNG) - imports";"2010";"Terajoules";"178502";""
"Finland";"Natural gas (including LNG) - imports";"2009";"Terajoules";"162080";""
"Finland";"Natural gas (including LNG) - imports";"2008";"Terajoules";"179240";""
"Finland";"Natural gas (including LNG) - imports";"2007";"Terajoules";"173166";""
"Finland";"Natural gas (including LNG) - imports";"2006";"Terajoules";"180308";""
"Finland";"Natural gas (including LNG) - imports";"2005";"Terajoules";"167381";""
"Finland";"Natural gas (including LNG) - imports";"2004";"Terajoules";"183779";""
"Finland";"Natural gas (including LNG) - imports";"2003";"Terajoules";"190004";""
"Finland";"Natural gas (including LNG) - imports";"2002";"Terajoules";"171371";""
"Finland";"Natural gas (including LNG) - imports";"2001";"Terajoules";"172446";""
"Finland";"Natural gas (including LNG) - imports";"2000";"Terajoules";"159201";""
"Finland";"Natural gas (including LNG) - imports";"1999";"Terajoules";"155283";""
"Finland";"Natural gas (including LNG) - imports";"1998";"Terajoules";"155171";""
"Finland";"Natural gas (including LNG) - imports";"1997";"Terajoules";"135221";""
"Finland";"Natural gas (including LNG) - imports";"1996";"Terajoules";"138037";""
"Finland";"Natural gas (including LNG) - imports";"1995";"Terajoules";"132093";""
"Finland";"Natural gas (including LNG) - imports";"1994";"Terajoules";"127720";""
"Finland";"Natural gas (including LNG) - imports";"1993";"Terajoules";"115511";""
"Finland";"Natural gas (including LNG) - imports";"1992";"Terajoules";"111241";""
"Finland";"Natural gas (including LNG) - imports";"1991";"Terajoules";"107331";""
"Finland";"Natural gas (including LNG) - imports";"1990";"Terajoules";"101546";""
"France";"Natural gas (including LNG) - imports";"2014";"Terajoules";"1867235";""
"France";"Natural gas (including LNG) - imports";"2013";"Terajoules";"1978049";""
"France";"Natural gas (including LNG) - imports";"2012";"Terajoules";"1970780";""
"France";"Natural gas (including LNG) - imports";"2011";"Terajoules";"1937315";""
"France";"Natural gas (including LNG) - imports";"2010";"Terajoules";"1959008";""
"France";"Natural gas (including LNG) - imports";"2009";"Terajoules";"1894275";""
"France";"Natural gas (including LNG) - imports";"2008";"Terajoules";"1865485";""
"France";"Natural gas (including LNG) - imports";"2007";"Terajoules";"1763524";""
"France";"Natural gas (including LNG) - imports";"2006";"Terajoules";"1867698";""
"France";"Natural gas (including LNG) - imports";"2005";"Terajoules";"1936328";""
"France";"Natural gas (including LNG) - imports";"2004";"Terajoules";"1857438";""
"France";"Natural gas (including LNG) - imports";"2003";"Terajoules";"1788025";""
"France";"Natural gas (including LNG) - imports";"2002";"Terajoules";"1744261";""
"France";"Natural gas (including LNG) - imports";"2001";"Terajoules";"1663132";""
"France";"Natural gas (including LNG) - imports";"2000";"Terajoules";"1696095";""
"France";"Natural gas (including LNG) - imports";"1999";"Terajoules";"1649710";""
"France";"Natural gas (including LNG) - imports";"1998";"Terajoules";"1434395";""
"France";"Natural gas (including LNG) - imports";"1997";"Terajoules";"1419433";""
"France";"Natural gas (including LNG) - imports";"1996";"Terajoules";"1410181";""
"France";"Natural gas (including LNG) - imports";"1995";"Terajoules";"1307646";""
"France";"Natural gas (including LNG) - imports";"1994";"Terajoules";"1249938";""
"France";"Natural gas (including LNG) - imports";"1993";"Terajoules";"1200654";""
"France";"Natural gas (including LNG) - imports";"1992";"Terajoules";"1281068";""
"France";"Natural gas (including LNG) - imports";"1991";"Terajoules";"1217725";""
"France";"Natural gas (including LNG) - imports";"1990";"Terajoules";"1147554";""
"Gambia";"Natural gas (including LNG) - imports";"2014";"Terajoules";"102";"1"
"Gambia";"Natural gas (including LNG) - imports";"2013";"Terajoules";"102";"1"
"Gambia";"Natural gas (including LNG) - imports";"2012";"Terajoules";"102";"1"
"Gambia";"Natural gas (including LNG) - imports";"2011";"Terajoules";"102";"1"
"Gambia";"Natural gas (including LNG) - imports";"2010";"Terajoules";"102";"1"
"Gambia";"Natural gas (including LNG) - imports";"2009";"Terajoules";"102";""
"Gambia";"Natural gas (including LNG) - imports";"2008";"Terajoules";"89.6";""
"Gambia";"Natural gas (including LNG) - imports";"2007";"Terajoules";"89.6";""
"Gambia";"Natural gas (including LNG) - imports";"2006";"Terajoules";"71.7";""
"Gambia";"Natural gas (including LNG) - imports";"2005";"Terajoules";"67.2";""
"Gambia";"Natural gas (including LNG) - imports";"2004";"Terajoules";"67.2";""
"Gambia";"Natural gas (including LNG) - imports";"2003";"Terajoules";"62.7";""
"Gambia";"Natural gas (including LNG) - imports";"2002";"Terajoules";"62.7";""
"Georgia";"Natural gas (including LNG) - imports";"2014";"Terajoules";"84913";""
"Georgia";"Natural gas (including LNG) - imports";"2013";"Terajoules";"64371";""
"Georgia";"Natural gas (including LNG) - imports";"2012";"Terajoules";"76462";""
"Georgia";"Natural gas (including LNG) - imports";"2011";"Terajoules";"70135";""
"Georgia";"Natural gas (including LNG) - imports";"2010";"Terajoules";"46972";""
"Georgia";"Natural gas (including LNG) - imports";"2009";"Terajoules";"50242";""
"Georgia";"Natural gas (including LNG) - imports";"2008";"Terajoules";"49488";""
"Georgia";"Natural gas (including LNG) - imports";"2007";"Terajoules";"66476.1756";""
"Georgia";"Natural gas (including LNG) - imports";"2006";"Terajoules";"73398.501";""
"Georgia";"Natural gas (including LNG) - imports";"2005";"Terajoules";"56190.24";""
"Georgia";"Natural gas (including LNG) - imports";"2004";"Terajoules";"48073.872";""
"Georgia";"Natural gas (including LNG) - imports";"2003";"Terajoules";"35169";""
"Georgia";"Natural gas (including LNG) - imports";"2002";"Terajoules";"30957";""
"Georgia";"Natural gas (including LNG) - imports";"2001";"Terajoules";"36535";""
"Georgia";"Natural gas (including LNG) - imports";"2000";"Terajoules";"41734";""
"Georgia";"Natural gas (including LNG) - imports";"1999";"Terajoules";"32099";""
"Georgia";"Natural gas (including LNG) - imports";"1998";"Terajoules";"35323";""
"Georgia";"Natural gas (including LNG) - imports";"1997";"Terajoules";"35589";""
"Georgia";"Natural gas (including LNG) - imports";"1996";"Terajoules";"29368";""
"Georgia";"Natural gas (including LNG) - imports";"1995";"Terajoules";"33930";""
"Georgia";"Natural gas (including LNG) - imports";"1994";"Terajoules";"92591";""
"Georgia";"Natural gas (including LNG) - imports";"1993";"Terajoules";"138284";""
"Georgia";"Natural gas (including LNG) - imports";"1992";"Terajoules";"182717";""
"German Dem. R. (former)";"Natural gas (including LNG) - imports";"1990";"Terajoules";"230000";"1"
"Germany";"Natural gas (including LNG) - imports";"2014";"Terajoules";"3504877";""
"Germany";"Natural gas (including LNG) - imports";"2013";"Terajoules";"3812138";""
"Germany";"Natural gas (including LNG) - imports";"2012";"Terajoules";"3446585";""
"Germany";"Natural gas (including LNG) - imports";"2011";"Terajoules";"3495078";""
"Germany";"Natural gas (including LNG) - imports";"2010";"Terajoules";"3665881";""
"Germany";"Natural gas (including LNG) - imports";"2009";"Terajoules";"3417555";""
"Germany";"Natural gas (including LNG) - imports";"2008";"Terajoules";"3538495";""
"Germany";"Natural gas (including LNG) - imports";"2007";"Terajoules";"3376370";""
"Germany";"Natural gas (including LNG) - imports";"2006";"Terajoules";"3627582";""
"Germany";"Natural gas (including LNG) - imports";"2005";"Terajoules";"3670436";""
"Germany";"Natural gas (including LNG) - imports";"2004";"Terajoules";"3525341";""
"Germany";"Natural gas (including LNG) - imports";"2003";"Terajoules";"3273685";""
"Germany";"Natural gas (including LNG) - imports";"2002";"Terajoules";"3063709";""
"Germany";"Natural gas (including LNG) - imports";"2001";"Terajoules";"2951423";""
"Germany";"Natural gas (including LNG) - imports";"2000";"Terajoules";"2841697";""
"Germany";"Natural gas (including LNG) - imports";"1999";"Terajoules";"2865234";""
"Germany";"Natural gas (including LNG) - imports";"1998";"Terajoules";"2760192";""
"Germany";"Natural gas (including LNG) - imports";"1997";"Terajoules";"2845235";""
"Germany";"Natural gas (including LNG) - imports";"1996";"Terajoules";"2919984";""
"Germany";"Natural gas (including LNG) - imports";"1995";"Terajoules";"2573617";""
"Germany";"Natural gas (including LNG) - imports";"1994";"Terajoules";"2375961";""
"Germany";"Natural gas (including LNG) - imports";"1993";"Terajoules";"2265243";""
"Germany";"Natural gas (including LNG) - imports";"1992";"Terajoules";"2115799";""
"Germany";"Natural gas (including LNG) - imports";"1991";"Terajoules";"2063657";""
"Germany, Fed. R. (former)";"Natural gas (including LNG) - imports";"1990";"Terajoules";"1752018";""
"Ghana";"Natural gas (including LNG) - imports";"2014";"Terajoules";"23780.76";""
"Ghana";"Natural gas (including LNG) - imports";"2013";"Terajoules";"12210.68";""
"Ghana";"Natural gas (including LNG) - imports";"2012";"Terajoules";"16343.7";""
"Ghana";"Natural gas (including LNG) - imports";"2011";"Terajoules";"32203.4";""
"Ghana";"Natural gas (including LNG) - imports";"2010";"Terajoules";"16475.6";""
"Ghana";"Natural gas (including LNG) - imports";"2009";"Terajoules";"208.9";""
"Greece";"Natural gas (including LNG) - imports";"2014";"Terajoules";"114747";""
"Greece";"Natural gas (including LNG) - imports";"2013";"Terajoules";"150477";""
"Greece";"Natural gas (including LNG) - imports";"2012";"Terajoules";"170908";""
"Greece";"Natural gas (including LNG) - imports";"2011";"Terajoules";"184847";""
"Greece";"Natural gas (including LNG) - imports";"2010";"Terajoules";"150292";""
"Greece";"Natural gas (including LNG) - imports";"2009";"Terajoules";"137835";""
"Greece";"Natural gas (including LNG) - imports";"2008";"Terajoules";"163122";""
"Greece";"Natural gas (including LNG) - imports";"2007";"Terajoules";"155138";""
"Greece";"Natural gas (including LNG) - imports";"2006";"Terajoules";"126604";""
"Greece";"Natural gas (including LNG) - imports";"2005";"Terajoules";"108495";""
"Greece";"Natural gas (including LNG) - imports";"2004";"Terajoules";"101125";""
"Greece";"Natural gas (including LNG) - imports";"2003";"Terajoules";"93138";""
"Greece";"Natural gas (including LNG) - imports";"2002";"Terajoules";"81622";""
"Greece";"Natural gas (including LNG) - imports";"2001";"Terajoules";"77680";""
"Greece";"Natural gas (including LNG) - imports";"2000";"Terajoules";"78551";""
"Greece";"Natural gas (including LNG) - imports";"1999";"Terajoules";"56575";""
"Greece";"Natural gas (including LNG) - imports";"1998";"Terajoules";"32111";""
"Greece";"Natural gas (including LNG) - imports";"1997";"Terajoules";"6017";""
"Greece";"Natural gas (including LNG) - imports";"1996";"Terajoules";"357";""
"Hungary";"Natural gas (including LNG) - imports";"2014";"Terajoules";"345937";""
"Hungary";"Natural gas (including LNG) - imports";"2013";"Terajoules";"314831";""
"Hungary";"Natural gas (including LNG) - imports";"2012";"Terajoules";"313776";""
"Hungary";"Natural gas (including LNG) - imports";"2011";"Terajoules";"306979";""
"Hungary";"Natural gas (including LNG) - imports";"2010";"Terajoules";"368092";""
"Hungary";"Natural gas (including LNG) - imports";"2009";"Terajoules";"367843";""
"Hungary";"Natural gas (including LNG) - imports";"2008";"Terajoules";"433824";""
"Hungary";"Natural gas (including LNG) - imports";"2007";"Terajoules";"398883";""
"Hungary";"Natural gas (including LNG) - imports";"2006";"Terajoules";"438282";""
"Hungary";"Natural gas (including LNG) - imports";"2005";"Terajoules";"456244";""
"Hungary";"Natural gas (including LNG) - imports";"2004";"Terajoules";"431618";""
"Hungary";"Natural gas (including LNG) - imports";"2003";"Terajoules";"462396";""
"Hungary";"Natural gas (including LNG) - imports";"2002";"Terajoules";"404952";""
"Hungary";"Natural gas (including LNG) - imports";"2001";"Terajoules";"362207";""
"Hungary";"Natural gas (including LNG) - imports";"2000";"Terajoules";"341792";""
"Hungary";"Natural gas (including LNG) - imports";"1999";"Terajoules";"340509";""
"Hungary";"Natural gas (including LNG) - imports";"1998";"Terajoules";"329423";""
"Hungary";"Natural gas (including LNG) - imports";"1997";"Terajoules";"304682";""
"Hungary";"Natural gas (including LNG) - imports";"1996";"Terajoules";"337982";""
"Hungary";"Natural gas (including LNG) - imports";"1995";"Terajoules";"257342";""
"Hungary";"Natural gas (including LNG) - imports";"1994";"Terajoules";"210120";""
"Hungary";"Natural gas (including LNG) - imports";"1993";"Terajoules";"221831";""
"Hungary";"Natural gas (including LNG) - imports";"1992";"Terajoules";"191344";""
"Hungary";"Natural gas (including LNG) - imports";"1991";"Terajoules";"231275";""
"Hungary";"Natural gas (including LNG) - imports";"1990";"Terajoules";"241444";""
"India";"Natural gas (including LNG) - imports";"2014";"Terajoules";"603654.87";""
"India";"Natural gas (including LNG) - imports";"2013";"Terajoules";"718562";""
"India";"Natural gas (including LNG) - imports";"2012";"Terajoules";"0";""
"India";"Natural gas (including LNG) - imports";"2011";"Terajoules";"0";""
"India";"Natural gas (including LNG) - imports";"2010";"Terajoules";"0";""
"India";"Natural gas (including LNG) - imports";"2009";"Terajoules";"0";""
"India";"Natural gas (including LNG) - imports";"2008";"Terajoules";"0";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2014";"Terajoules";"296185";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2013";"Terajoules";"209659.833";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2012";"Terajoules";"182071.986";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2011";"Terajoules";"460877.031";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2010";"Terajoules";"351071.937";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2009";"Terajoules";"225892.569";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2008";"Terajoules";"275644.344";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2007";"Terajoules";"240720.549";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2006";"Terajoules";"244388.523";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2005";"Terajoules";"201972.696";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2004";"Terajoules";"230468.998705";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2003";"Terajoules";"225530.001476";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2002";"Terajoules";"207717.000823";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2001";"Terajoules";"177694";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"2000";"Terajoules";"129351";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"1999";"Terajoules";"83029";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"1998";"Terajoules";"73320";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"1997";"Terajoules";"15506";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"1996";"Terajoules";"0";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"1995";"Terajoules";"0";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"1994";"Terajoules";"0";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - imports";"1993";"Terajoules";"0";""
"Ireland";"Natural gas (including LNG) - imports";"2014";"Terajoules";"167089";""
"Ireland";"Natural gas (including LNG) - imports";"2013";"Terajoules";"172594";""
"Ireland";"Natural gas (including LNG) - imports";"2012";"Terajoules";"178557";""
"Ireland";"Natural gas (including LNG) - imports";"2011";"Terajoules";"183928";""
"Ireland";"Natural gas (including LNG) - imports";"2010";"Terajoules";"208403";""
"Ireland";"Natural gas (including LNG) - imports";"2009";"Terajoules";"186662";""
"Ireland";"Natural gas (including LNG) - imports";"2008";"Terajoules";"193801";""
"Ireland";"Natural gas (including LNG) - imports";"2007";"Terajoules";"182153";""
"Ireland";"Natural gas (including LNG) - imports";"2006";"Terajoules";"167523";""
"Ireland";"Natural gas (including LNG) - imports";"2005";"Terajoules";"140007";""
"Ireland";"Natural gas (including LNG) - imports";"2004";"Terajoules";"137684";""
"Ireland";"Natural gas (including LNG) - imports";"2003";"Terajoules";"145769";""
"Ireland";"Natural gas (including LNG) - imports";"2002";"Terajoules";"139612";""
"Ireland";"Natural gas (including LNG) - imports";"2001";"Terajoules";"136078";""
"Ireland";"Natural gas (including LNG) - imports";"2000";"Terajoules";"115259";""
"Ireland";"Natural gas (including LNG) - imports";"1999";"Terajoules";"88099";""
"Ireland";"Natural gas (including LNG) - imports";"1998";"Terajoules";"64933";""
"Ireland";"Natural gas (including LNG) - imports";"1997";"Terajoules";"40261";""
"Ireland";"Natural gas (including LNG) - imports";"1996";"Terajoules";"22489";""
"Ireland";"Natural gas (including LNG) - imports";"1995";"Terajoules";"3946";""
"Ireland";"Natural gas (including LNG) - imports";"1994";"Terajoules";"106";""
"Ireland";"Natural gas (including LNG) - imports";"1993";"Terajoules";"190";""
"Israel";"Natural gas (including LNG) - imports";"2014";"Terajoules";"4606";""
"Israel";"Natural gas (including LNG) - imports";"2013";"Terajoules";"22262";""
"Israel";"Natural gas (including LNG) - imports";"2012";"Terajoules";"2303";""
"Israel";"Natural gas (including LNG) - imports";"2011";"Terajoules";"26484";""
"Israel";"Natural gas (including LNG) - imports";"2010";"Terajoules";"80583";""
"Israel";"Natural gas (including LNG) - imports";"2009";"Terajoules";"58150";""
"Israel";"Natural gas (including LNG) - imports";"2008";"Terajoules";"12323";""
"Italy";"Natural gas (including LNG) - imports";"2014";"Terajoules";"2124342";""
"Italy";"Natural gas (including LNG) - imports";"2013";"Terajoules";"2360905";""
"Italy";"Natural gas (including LNG) - imports";"2012";"Terajoules";"2580323";""
"Italy";"Natural gas (including LNG) - imports";"2011";"Terajoules";"2681059";""
"Italy";"Natural gas (including LNG) - imports";"2010";"Terajoules";"2870987";""
"Italy";"Natural gas (including LNG) - imports";"2009";"Terajoules";"2638433";""
"Italy";"Natural gas (including LNG) - imports";"2008";"Terajoules";"2928634";""
"Italy";"Natural gas (including LNG) - imports";"2007";"Terajoules";"2817495";""
"Italy";"Natural gas (including LNG) - imports";"2006";"Terajoules";"2948903";""
"Italy";"Natural gas (including LNG) - imports";"2005";"Terajoules";"2798826";""
"Italy";"Natural gas (including LNG) - imports";"2004";"Terajoules";"2587295";""
"Italy";"Natural gas (including LNG) - imports";"2003";"Terajoules";"2392454";""
"Italy";"Natural gas (including LNG) - imports";"2002";"Terajoules";"2259025";""
"Italy";"Natural gas (including LNG) - imports";"2001";"Terajoules";"2086927";""
"Italy";"Natural gas (including LNG) - imports";"2000";"Terajoules";"2188731";""
"Italy";"Natural gas (including LNG) - imports";"1999";"Terajoules";"1885340";""
"Italy";"Natural gas (including LNG) - imports";"1998";"Terajoules";"1624813";""
"Italy";"Natural gas (including LNG) - imports";"1997";"Terajoules";"1489138";""
"Italy";"Natural gas (including LNG) - imports";"1996";"Terajoules";"1417359";""
"Italy";"Natural gas (including LNG) - imports";"1995";"Terajoules";"1328676";""
"Italy";"Natural gas (including LNG) - imports";"1994";"Terajoules";"1127177";""
"Italy";"Natural gas (including LNG) - imports";"1993";"Terajoules";"1245746";""
"Italy";"Natural gas (including LNG) - imports";"1992";"Terajoules";"1316877";""
"Italy";"Natural gas (including LNG) - imports";"1991";"Terajoules";"1281368";""
"Italy";"Natural gas (including LNG) - imports";"1990";"Terajoules";"1178158";""
"Japan";"Natural gas (including LNG) - imports";"2014";"Terajoules";"4898459";""
"Japan";"Natural gas (including LNG) - imports";"2013";"Terajoules";"4824640";""
"Japan";"Natural gas (including LNG) - imports";"2012";"Terajoules";"4748508";""
"Japan";"Natural gas (including LNG) - imports";"2011";"Terajoules";"4546523";""
"Japan";"Natural gas (including LNG) - imports";"2010";"Terajoules";"3852397";""
"Japan";"Natural gas (including LNG) - imports";"2009";"Terajoules";"3621889";""
"Japan";"Natural gas (including LNG) - imports";"2008";"Terajoules";"3716978";""
"Japan";"Natural gas (including LNG) - imports";"2007";"Terajoules";"3726023";""
"Japan";"Natural gas (including LNG) - imports";"2006";"Terajoules";"3452108";""
"Japan";"Natural gas (including LNG) - imports";"2005";"Terajoules";"3153883";""
"Japan";"Natural gas (including LNG) - imports";"2004";"Terajoules";"3166545";""
"Japan";"Natural gas (including LNG) - imports";"2003";"Terajoules";"3194295";""
"Japan";"Natural gas (including LNG) - imports";"2002";"Terajoules";"3001888";""
"Japan";"Natural gas (including LNG) - imports";"2001";"Terajoules";"2969286";""
"Japan";"Natural gas (including LNG) - imports";"2000";"Terajoules";"2954329";""
"Japan";"Natural gas (including LNG) - imports";"1999";"Terajoules";"2842985";""
"Japan";"Natural gas (including LNG) - imports";"1998";"Terajoules";"2698500";""
"Japan";"Natural gas (including LNG) - imports";"1997";"Terajoules";"2636958";""
"Japan";"Natural gas (including LNG) - imports";"1996";"Terajoules";"2534149";""
"Japan";"Natural gas (including LNG) - imports";"1995";"Terajoules";"2384203";""
"Japan";"Natural gas (including LNG) - imports";"1994";"Terajoules";"2313910";""
"Japan";"Natural gas (including LNG) - imports";"1993";"Terajoules";"2188312";""
"Japan";"Natural gas (including LNG) - imports";"1992";"Terajoules";"2128048";""
"Japan";"Natural gas (including LNG) - imports";"1991";"Terajoules";"2071837";""
"Japan";"Natural gas (including LNG) - imports";"1990";"Terajoules";"1969965";""
"Jordan";"Natural gas (including LNG) - imports";"2014";"Terajoules";"8507.578";""
"Jordan";"Natural gas (including LNG) - imports";"2013";"Terajoules";"33293";""
