"Country or Area";"Commodity - Transaction";"Year";"Unit";"Quantity";"Quantity Footnotes"
"Equatorial Guinea";"Natural gas (including LNG) - exports";"2012";"Terajoules";"184179";""
"Equatorial Guinea";"Natural gas (including LNG) - exports";"2011";"Terajoules";"177759";"1"
"Equatorial Guinea";"Natural gas (including LNG) - exports";"2010";"Terajoules";"193430.374764";""
"Equatorial Guinea";"Natural gas (including LNG) - exports";"2009";"Terajoules";"184062.057";""
"Equatorial Guinea";"Natural gas (including LNG) - exports";"2008";"Terajoules";"173916.597";""
"Finland";"Natural gas (including LNG) - exports";"2014";"Terajoules";"11";""
"Finland";"Natural gas (including LNG) - exports";"2013";"Terajoules";"20";""
"Finland";"Natural gas (including LNG) - exports";"2012";"Terajoules";"2";""
"Finland";"Natural gas (including LNG) - exports";"2011";"Terajoules";"0";""
"Finland";"Natural gas (including LNG) - exports";"2010";"Terajoules";"0";""
"France";"Natural gas (including LNG) - exports";"2014";"Terajoules";"295551";""
"France";"Natural gas (including LNG) - exports";"2013";"Terajoules";"209898";""
"France";"Natural gas (including LNG) - exports";"2012";"Terajoules";"253152";""
"France";"Natural gas (including LNG) - exports";"2011";"Terajoules";"156859";""
"France";"Natural gas (including LNG) - exports";"2010";"Terajoules";"118983";""
"France";"Natural gas (including LNG) - exports";"2009";"Terajoules";"89626";""
"France";"Natural gas (including LNG) - exports";"2008";"Terajoules";"50991";""
"France";"Natural gas (including LNG) - exports";"2007";"Terajoules";"36192";""
"France";"Natural gas (including LNG) - exports";"2006";"Terajoules";"31598";""
"France";"Natural gas (including LNG) - exports";"2005";"Terajoules";"42020";""
"France";"Natural gas (including LNG) - exports";"2004";"Terajoules";"58546";""
"France";"Natural gas (including LNG) - exports";"2003";"Terajoules";"41904";""
"France";"Natural gas (including LNG) - exports";"2002";"Terajoules";"35068";""
"France";"Natural gas (including LNG) - exports";"2001";"Terajoules";"37181";""
"France";"Natural gas (including LNG) - exports";"2000";"Terajoules";"31680";""
"France";"Natural gas (including LNG) - exports";"1999";"Terajoules";"30456";""
"France";"Natural gas (including LNG) - exports";"1998";"Terajoules";"32836";""
"France";"Natural gas (including LNG) - exports";"1997";"Terajoules";"54072";""
"France";"Natural gas (including LNG) - exports";"1996";"Terajoules";"32443";""
"France";"Natural gas (including LNG) - exports";"1995";"Terajoules";"28674";""
"France";"Natural gas (including LNG) - exports";"1994";"Terajoules";"29642";""
"France";"Natural gas (including LNG) - exports";"1993";"Terajoules";"23245";""
"France";"Natural gas (including LNG) - exports";"1992";"Terajoules";"42988";""
"France";"Natural gas (including LNG) - exports";"1991";"Terajoules";"21060";""
"France";"Natural gas (including LNG) - exports";"1990";"Terajoules";"13817";""
"German Dem. R. (former)";"Natural gas (including LNG) - exports";"1990";"Terajoules";"8000";"1"
"Germany";"Natural gas (including LNG) - exports";"2014";"Terajoules";"868427";""
"Germany";"Natural gas (including LNG) - exports";"2013";"Terajoules";"856197";""
"Germany";"Natural gas (including LNG) - exports";"2012";"Terajoules";"663468";""
"Germany";"Natural gas (including LNG) - exports";"2011";"Terajoules";"686337";""
"Germany";"Natural gas (including LNG) - exports";"2010";"Terajoules";"798158";""
"Germany";"Natural gas (including LNG) - exports";"2009";"Terajoules";"515811";""
"Germany";"Natural gas (including LNG) - exports";"2008";"Terajoules";"586668";""
"Germany";"Natural gas (including LNG) - exports";"2007";"Terajoules";"611001";""
"Germany";"Natural gas (including LNG) - exports";"2006";"Terajoules";"604329";""
"Germany";"Natural gas (including LNG) - exports";"2005";"Terajoules";"788999";""
"Germany";"Natural gas (including LNG) - exports";"2004";"Terajoules";"557129";""
"Germany";"Natural gas (including LNG) - exports";"2003";"Terajoules";"496893";""
"Germany";"Natural gas (including LNG) - exports";"2002";"Terajoules";"269209";""
"Germany";"Natural gas (including LNG) - exports";"2001";"Terajoules";"244115";""
"Germany";"Natural gas (including LNG) - exports";"2000";"Terajoules";"196326";""
"Germany";"Natural gas (including LNG) - exports";"1999";"Terajoules";"199636";""
"Germany";"Natural gas (including LNG) - exports";"1998";"Terajoules";"152992";""
"Germany";"Natural gas (including LNG) - exports";"1997";"Terajoules";"139563";""
"Germany";"Natural gas (including LNG) - exports";"1996";"Terajoules";"129889";""
"Germany";"Natural gas (including LNG) - exports";"1995";"Terajoules";"112509";""
"Germany";"Natural gas (including LNG) - exports";"1994";"Terajoules";"67375";""
"Germany";"Natural gas (including LNG) - exports";"1993";"Terajoules";"60998";""
"Germany";"Natural gas (including LNG) - exports";"1992";"Terajoules";"52041";""
"Germany";"Natural gas (including LNG) - exports";"1991";"Terajoules";"43768";""
"Germany, Fed. R. (former)";"Natural gas (including LNG) - exports";"1990";"Terajoules";"43532";""
"Hungary";"Natural gas (including LNG) - exports";"2014";"Terajoules";"28733";""
"Hungary";"Natural gas (including LNG) - exports";"2013";"Terajoules";"56337";""
"Hungary";"Natural gas (including LNG) - exports";"2012";"Terajoules";"32128";""
"Hungary";"Natural gas (including LNG) - exports";"2011";"Terajoules";"21661";""
"Hungary";"Natural gas (including LNG) - exports";"2010";"Terajoules";"8668";""
"Hungary";"Natural gas (including LNG) - exports";"2009";"Terajoules";"3283";""
"Hungary";"Natural gas (including LNG) - exports";"2008";"Terajoules";"874";""
"Hungary";"Natural gas (including LNG) - exports";"2007";"Terajoules";"795";""
"Hungary";"Natural gas (including LNG) - exports";"2006";"Terajoules";"206";""
"Hungary";"Natural gas (including LNG) - exports";"2005";"Terajoules";"0";""
"Hungary";"Natural gas (including LNG) - exports";"2004";"Terajoules";"0";""
"Hungary";"Natural gas (including LNG) - exports";"2003";"Terajoules";"0";""
"Hungary";"Natural gas (including LNG) - exports";"2002";"Terajoules";"0";""
"Hungary";"Natural gas (including LNG) - exports";"2001";"Terajoules";"134";""
"Hungary";"Natural gas (including LNG) - exports";"2000";"Terajoules";"3004";""
"Hungary";"Natural gas (including LNG) - exports";"1999";"Terajoules";"173";""
"Hungary";"Natural gas (including LNG) - exports";"1998";"Terajoules";"76";""
"Hungary";"Natural gas (including LNG) - exports";"1997";"Terajoules";"0";""
"Hungary";"Natural gas (including LNG) - exports";"1996";"Terajoules";"0";""
"Hungary";"Natural gas (including LNG) - exports";"1995";"Terajoules";"0";""
"Hungary";"Natural gas (including LNG) - exports";"1994";"Terajoules";"0";""
"Hungary";"Natural gas (including LNG) - exports";"1993";"Terajoules";"0";""
"Hungary";"Natural gas (including LNG) - exports";"1992";"Terajoules";"0";""
"Hungary";"Natural gas (including LNG) - exports";"1991";"Terajoules";"313";""
"Hungary";"Natural gas (including LNG) - exports";"1990";"Terajoules";"929";""
"Indonesia";"Natural gas (including LNG) - exports";"2014";"Terajoules";"1421118";""
"Indonesia";"Natural gas (including LNG) - exports";"2013";"Terajoules";"1502882";""
"Indonesia";"Natural gas (including LNG) - exports";"2012";"Terajoules";"1502600";""
"Indonesia";"Natural gas (including LNG) - exports";"2011";"Terajoules";"1647351";""
"Indonesia";"Natural gas (including LNG) - exports";"2010";"Terajoules";"1642022";""
"Indonesia";"Natural gas (including LNG) - exports";"2009";"Terajoules";"1399023";""
"Indonesia";"Natural gas (including LNG) - exports";"2008";"Terajoules";"1505383";""
"Indonesia";"Natural gas (including LNG) - exports";"2007";"Terajoules";"1503312";""
"Indonesia";"Natural gas (including LNG) - exports";"2006";"Terajoules";"1536819";""
"Indonesia";"Natural gas (including LNG) - exports";"2005";"Terajoules";"1573842";""
"Indonesia";"Natural gas (including LNG) - exports";"2004";"Terajoules";"1582725";""
"Indonesia";"Natural gas (including LNG) - exports";"2003";"Terajoules";"1566961";""
"Indonesia";"Natural gas (including LNG) - exports";"2002";"Terajoules";"1530227.998185";""
"Indonesia";"Natural gas (including LNG) - exports";"2001";"Terajoules";"1343793.000035";""
"Indonesia";"Natural gas (including LNG) - exports";"2000";"Terajoules";"1477165";""
"Indonesia";"Natural gas (including LNG) - exports";"1999";"Terajoules";"1772384";""
"Indonesia";"Natural gas (including LNG) - exports";"1998";"Terajoules";"1758730";""
"Indonesia";"Natural gas (including LNG) - exports";"1997";"Terajoules";"1229297";""
"Indonesia";"Natural gas (including LNG) - exports";"1996";"Terajoules";"1215550";""
"Indonesia";"Natural gas (including LNG) - exports";"1995";"Terajoules";"1171428";""
"Indonesia";"Natural gas (including LNG) - exports";"1994";"Terajoules";"1218046";""
"Indonesia";"Natural gas (including LNG) - exports";"1993";"Terajoules";"1116487";""
"Indonesia";"Natural gas (including LNG) - exports";"1992";"Terajoules";"1091923";""
"Indonesia";"Natural gas (including LNG) - exports";"1991";"Terajoules";"1170920";""
"Indonesia";"Natural gas (including LNG) - exports";"1990";"Terajoules";"1087516";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2014";"Terajoules";"381588";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2013";"Terajoules";"362192.922";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2012";"Terajoules";"363441.594";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2011";"Terajoules";"369723.975";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2010";"Terajoules";"331288.29";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2009";"Terajoules";"264757.485";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2008";"Terajoules";"183944.994";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2007";"Terajoules";"219337.041";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2006";"Terajoules";"223473.267";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2005";"Terajoules";"184764.435";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2004";"Terajoules";"138137.001232";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2003";"Terajoules";"134311.998924";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2002";"Terajoules";"50494.001245";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2001";"Terajoules";"14042";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"2000";"Terajoules";"0";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"1999";"Terajoules";"0";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"1998";"Terajoules";"0";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"1997";"Terajoules";"0";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"1996";"Terajoules";"0";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"1995";"Terajoules";"0";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"1994";"Terajoules";"5274";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"1993";"Terajoules";"0";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"1992";"Terajoules";"15106";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"1991";"Terajoules";"103999";""
"Iran (Islamic Rep. of)";"Natural gas (including LNG) - exports";"1990";"Terajoules";"76111";""
"Iraq";"Natural gas (including LNG) - exports";"1992";"Terajoules";"0";""
"Iraq";"Natural gas (including LNG) - exports";"1991";"Terajoules";"0";""
"Iraq";"Natural gas (including LNG) - exports";"1990";"Terajoules";"80000";"1"
"Italy";"Natural gas (including LNG) - exports";"2014";"Terajoules";"9030";""
"Italy";"Natural gas (including LNG) - exports";"2013";"Terajoules";"8687";""
"Italy";"Natural gas (including LNG) - exports";"2012";"Terajoules";"5296";""
"Italy";"Natural gas (including LNG) - exports";"2011";"Terajoules";"4726";""
"Italy";"Natural gas (including LNG) - exports";"2010";"Terajoules";"5372";""
"Italy";"Natural gas (including LNG) - exports";"2009";"Terajoules";"4764";""
"Italy";"Natural gas (including LNG) - exports";"2008";"Terajoules";"8003";""
"Italy";"Natural gas (including LNG) - exports";"2007";"Terajoules";"2591";""
"Italy";"Natural gas (including LNG) - exports";"2006";"Terajoules";"14058";""
"Italy";"Natural gas (including LNG) - exports";"2005";"Terajoules";"15088";""
"Italy";"Natural gas (including LNG) - exports";"2004";"Terajoules";"15050";""
"Italy";"Natural gas (including LNG) - exports";"2003";"Terajoules";"14516";""
"Italy";"Natural gas (including LNG) - exports";"2002";"Terajoules";"1981";""
"Italy";"Natural gas (including LNG) - exports";"2001";"Terajoules";"2365";""
"Italy";"Natural gas (including LNG) - exports";"2000";"Terajoules";"1907";""
"Italy";"Natural gas (including LNG) - exports";"1999";"Terajoules";"1943";""
"Italy";"Natural gas (including LNG) - exports";"1998";"Terajoules";"1791";""
"Italy";"Natural gas (including LNG) - exports";"1997";"Terajoules";"1600";""
"Italy";"Natural gas (including LNG) - exports";"1996";"Terajoules";"1635";""
"Italy";"Natural gas (including LNG) - exports";"1995";"Terajoules";"1447";""
"Italy";"Natural gas (including LNG) - exports";"1994";"Terajoules";"1267";""
"Italy";"Natural gas (including LNG) - exports";"1993";"Terajoules";"1265";""
"Italy";"Natural gas (including LNG) - exports";"1992";"Terajoules";"1112";""
"Italy";"Natural gas (including LNG) - exports";"1991";"Terajoules";"999";""
"Italy";"Natural gas (including LNG) - exports";"1990";"Terajoules";"690";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2014";"Terajoules";"409593";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2013";"Terajoules";"398355";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2012";"Terajoules";"418484";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2011";"Terajoules";"237129";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2010";"Terajoules";"243105";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2009";"Terajoules";"258345";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2008";"Terajoules";"243406";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2007";"Terajoules";"303341.0011";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2006";"Terajoules";"588043";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2005";"Terajoules";"601971";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2004";"Terajoules";"674496";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2003";"Terajoules";"429626.0018";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2002";"Terajoules";"407178.9998";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2001";"Terajoules";"216054.0014";""
"Kazakhstan";"Natural gas (including LNG) - exports";"2000";"Terajoules";"203687.0017";""
"Kazakhstan";"Natural gas (including LNG) - exports";"1999";"Terajoules";"165610";""
"Kazakhstan";"Natural gas (including LNG) - exports";"1998";"Terajoules";"86925";""
"Kazakhstan";"Natural gas (including LNG) - exports";"1997";"Terajoules";"91679";""
"Kazakhstan";"Natural gas (including LNG) - exports";"1996";"Terajoules";"88293";""
"Kazakhstan";"Natural gas (including LNG) - exports";"1995";"Terajoules";"97738";""
"Kazakhstan";"Natural gas (including LNG) - exports";"1994";"Terajoules";"61677";""
"Kazakhstan";"Natural gas (including LNG) - exports";"1993";"Terajoules";"130103";""
"Kazakhstan";"Natural gas (including LNG) - exports";"1992";"Terajoules";"147678";""
"Kyrgyzstan";"Natural gas (including LNG) - exports";"1998";"Terajoules";"0";""
"Kyrgyzstan";"Natural gas (including LNG) - exports";"1997";"Terajoules";"0";""
"Kyrgyzstan";"Natural gas (including LNG) - exports";"1992";"Terajoules";"407";""
"Libya";"Natural gas (including LNG) - exports";"2014";"Terajoules";"247380";""
"Libya";"Natural gas (including LNG) - exports";"2013";"Terajoules";"216600";""
"Libya";"Natural gas (including LNG) - exports";"2012";"Terajoules";"245860";""
"Libya";"Natural gas (including LNG) - exports";"2011";"Terajoules";"91960";""
"Libya";"Natural gas (including LNG) - exports";"2010";"Terajoules";"370500";""
"Libya";"Natural gas (including LNG) - exports";"2009";"Terajoules";"375820";""
"Libya";"Natural gas (including LNG) - exports";"2008";"Terajoules";"395200";""
"Libya";"Natural gas (including LNG) - exports";"2007";"Terajoules";"379354";""
"Libya";"Natural gas (including LNG) - exports";"2006";"Terajoules";"317414";""
"Libya";"Natural gas (including LNG) - exports";"2005";"Terajoules";"205010";""
"Libya";"Natural gas (including LNG) - exports";"2004";"Terajoules";"44802";""
"Libya";"Natural gas (including LNG) - exports";"2003";"Terajoules";"28500";""
"Libya";"Natural gas (including LNG) - exports";"2002";"Terajoules";"23940";""
"Libya";"Natural gas (including LNG) - exports";"2001";"Terajoules";"30020";""
"Libya";"Natural gas (including LNG) - exports";"2000";"Terajoules";"30400";""
"Libya";"Natural gas (including LNG) - exports";"1999";"Terajoules";"36480";""
"Libya";"Natural gas (including LNG) - exports";"1998";"Terajoules";"34580";""
"Libya";"Natural gas (including LNG) - exports";"1997";"Terajoules";"42560";""
"Libya";"Natural gas (including LNG) - exports";"1996";"Terajoules";"45600";""
"Libya";"Natural gas (including LNG) - exports";"1995";"Terajoules";"56620";""
"Libya";"Natural gas (including LNG) - exports";"1994";"Terajoules";"56240";""
"Libya";"Natural gas (including LNG) - exports";"1993";"Terajoules";"60800";""
"Libya";"Natural gas (including LNG) - exports";"1992";"Terajoules";"69920";""
"Libya";"Natural gas (including LNG) - exports";"1991";"Terajoules";"60040";""
"Libya";"Natural gas (including LNG) - exports";"1990";"Terajoules";"47120";""
"Lithuania";"Natural gas (including LNG) - exports";"2014";"Terajoules";"37";""
"Malaysia";"Natural gas (including LNG) - exports";"2014";"Terajoules";"1211853";""
"Malaysia";"Natural gas (including LNG) - exports";"2013";"Terajoules";"1196809";""
"Malaysia";"Natural gas (including LNG) - exports";"2012";"Terajoules";"1126849";""
"Malaysia";"Natural gas (including LNG) - exports";"2011";"Terajoules";"1172400";""
"Malaysia";"Natural gas (including LNG) - exports";"2010";"Terajoules";"1123165";"1"
"Malaysia";"Natural gas (including LNG) - exports";"2009";"Terajoules";"1037122";""
"Malaysia";"Natural gas (including LNG) - exports";"2008";"Terajoules";"996485";""
"Malaysia";"Natural gas (including LNG) - exports";"2007";"Terajoules";"1049691";""
"Malaysia";"Natural gas (including LNG) - exports";"2006";"Terajoules";"1010317";""
"Malaysia";"Natural gas (including LNG) - exports";"2005";"Terajoules";"1155603";""
"Malaysia";"Natural gas (including LNG) - exports";"2004";"Terajoules";"1008475";""
"Malaysia";"Natural gas (including LNG) - exports";"2003";"Terajoules";"852155";""
"Malaysia";"Natural gas (including LNG) - exports";"2002";"Terajoules";"790818";""
"Malaysia";"Natural gas (including LNG) - exports";"2001";"Terajoules";"745338";""
"Malaysia";"Natural gas (including LNG) - exports";"2000";"Terajoules";"746049";""
"Malaysia";"Natural gas (including LNG) - exports";"1999";"Terajoules";"720568";""
"Malaysia";"Natural gas (including LNG) - exports";"1998";"Terajoules";"747797";""
"Malaysia";"Natural gas (including LNG) - exports";"1997";"Terajoules";"742074";""
"Malaysia";"Natural gas (including LNG) - exports";"1996";"Terajoules";"644276";""
"Malaysia";"Natural gas (including LNG) - exports";"1995";"Terajoules";"505862";""
"Malaysia";"Natural gas (including LNG) - exports";"1994";"Terajoules";"440449";""
"Malaysia";"Natural gas (including LNG) - exports";"1993";"Terajoules";"414718";""
"Malaysia";"Natural gas (including LNG) - exports";"1992";"Terajoules";"345724";""
"Malaysia";"Natural gas (including LNG) - exports";"1991";"Terajoules";"346351";""
"Malaysia";"Natural gas (including LNG) - exports";"1990";"Terajoules";"363422";""
"Mexico";"Natural gas (including LNG) - exports";"2014";"Terajoules";"1796";""
"Mexico";"Natural gas (including LNG) - exports";"2013";"Terajoules";"1416";""
"Mexico";"Natural gas (including LNG) - exports";"2012";"Terajoules";"345";""
"Mexico";"Natural gas (including LNG) - exports";"2011";"Terajoules";"3230";""
"Mexico";"Natural gas (including LNG) - exports";"2010";"Terajoules";"36608";""
"Mexico";"Natural gas (including LNG) - exports";"2009";"Terajoules";"32907";""
"Mexico";"Natural gas (including LNG) - exports";"2008";"Terajoules";"48304";""
"Mexico";"Natural gas (including LNG) - exports";"2007";"Terajoules";"57078";""
"Mexico";"Natural gas (including LNG) - exports";"2006";"Terajoules";"13449";""
"Mexico";"Natural gas (including LNG) - exports";"2005";"Terajoules";"9828";""
"Mexico";"Natural gas (including LNG) - exports";"2004";"Terajoules";"0";""
"Mexico";"Natural gas (including LNG) - exports";"2003";"Terajoules";"0";""
"Mexico";"Natural gas (including LNG) - exports";"2002";"Terajoules";"1777";""
"Mexico";"Natural gas (including LNG) - exports";"2001";"Terajoules";"9723";""
"Mexico";"Natural gas (including LNG) - exports";"2000";"Terajoules";"9626";""
"Mexico";"Natural gas (including LNG) - exports";"1999";"Terajoules";"55816";""
"Mexico";"Natural gas (including LNG) - exports";"1998";"Terajoules";"13311";""
"Mexico";"Natural gas (including LNG) - exports";"1997";"Terajoules";"15041";""
"Mexico";"Natural gas (including LNG) - exports";"1996";"Terajoules";"14813";""
"Mexico";"Natural gas (including LNG) - exports";"1995";"Terajoules";"8763";""
"Mexico";"Natural gas (including LNG) - exports";"1994";"Terajoules";"7801";""
"Mexico";"Natural gas (including LNG) - exports";"1993";"Terajoules";"1874";""
"Mexico";"Natural gas (including LNG) - exports";"1992";"Terajoules";"0";""
"Mexico";"Natural gas (including LNG) - exports";"1991";"Terajoules";"0";""
"Mexico";"Natural gas (including LNG) - exports";"1990";"Terajoules";"0";""
"Mozambique";"Natural gas (including LNG) - exports";"2014";"Terajoules";"150276";""
"Mozambique";"Natural gas (including LNG) - exports";"2013";"Terajoules";"156478";""
"Mozambique";"Natural gas (including LNG) - exports";"2012";"Terajoules";"143301";""
"Mozambique";"Natural gas (including LNG) - exports";"2011";"Terajoules";"127161";""
"Mozambique";"Natural gas (including LNG) - exports";"2010";"Terajoules";"121627";""
"Mozambique";"Natural gas (including LNG) - exports";"2009";"Terajoules";"110967";""
"Mozambique";"Natural gas (including LNG) - exports";"2008";"Terajoules";"114215";""
"Mozambique";"Natural gas (including LNG) - exports";"2007";"Terajoules";"103091";""
"Mozambique";"Natural gas (including LNG) - exports";"2006";"Terajoules";"102061";""
"Mozambique";"Natural gas (including LNG) - exports";"2005";"Terajoules";"85172.67";""
"Mozambique";"Natural gas (including LNG) - exports";"2004";"Terajoules";"52189.22";""
"Mozambique";"Natural gas (including LNG) - exports";"2003";"Terajoules";"0";""
"Mozambique";"Natural gas (including LNG) - exports";"2002";"Terajoules";"0";""
"Mozambique";"Natural gas (including LNG) - exports";"2001";"Terajoules";"0";""
"Myanmar";"Natural gas (including LNG) - exports";"2014";"Terajoules";"496360";""
"Myanmar";"Natural gas (including LNG) - exports";"2013";"Terajoules";"398390";""
"Myanmar";"Natural gas (including LNG) - exports";"2012";"Terajoules";"398510";""
"Myanmar";"Natural gas (including LNG) - exports";"2011";"Terajoules";"401709.9999";""
"Myanmar";"Natural gas (including LNG) - exports";"2010";"Terajoules";"413187.0008";""
"Myanmar";"Natural gas (including LNG) - exports";"2009";"Terajoules";"375260.0013";""
"Myanmar";"Natural gas (including LNG) - exports";"2008";"Terajoules";"373656.9991";""
"Myanmar";"Natural gas (including LNG) - exports";"2007";"Terajoules";"401177.9993";""
"Myanmar";"Natural gas (including LNG) - exports";"2006";"Terajoules";"383727";""
"Myanmar";"Natural gas (including LNG) - exports";"2005";"Terajoules";"372499";""
"Myanmar";"Natural gas (including LNG) - exports";"2004";"Terajoules";"295696";""
"Myanmar";"Natural gas (including LNG) - exports";"2003";"Terajoules";"244747";""
"Myanmar";"Natural gas (including LNG) - exports";"2002";"Terajoules";"206193";""
"Myanmar";"Natural gas (including LNG) - exports";"2001";"Terajoules";"198790";""
"Myanmar";"Natural gas (including LNG) - exports";"2000";"Terajoules";"185118";""
"Myanmar";"Natural gas (including LNG) - exports";"1999";"Terajoules";"120949";""
"Myanmar";"Natural gas (including LNG) - exports";"1998";"Terajoules";"44385";""
"Netherlands";"Natural gas (including LNG) - exports";"2014";"Terajoules";"1958572";""
"Netherlands";"Natural gas (including LNG) - exports";"2013";"Terajoules";"2230449";""
"Netherlands";"Natural gas (including LNG) - exports";"2012";"Terajoules";"2013973";""
"Netherlands";"Natural gas (including LNG) - exports";"2011";"Terajoules";"1862051";""
"Netherlands";"Natural gas (including LNG) - exports";"2010";"Terajoules";"1984740";""
"Netherlands";"Natural gas (including LNG) - exports";"2009";"Terajoules";"1854073";""
"Netherlands";"Natural gas (including LNG) - exports";"2008";"Terajoules";"2057637";""
"Netherlands";"Natural gas (including LNG) - exports";"2007";"Terajoules";"1855921";""
"Netherlands";"Natural gas (including LNG) - exports";"2006";"Terajoules";"1822334";""
"Netherlands";"Natural gas (including LNG) - exports";"2005";"Terajoules";"1738945";""
"Netherlands";"Natural gas (including LNG) - exports";"2004";"Terajoules";"1784604";""
"Netherlands";"Natural gas (including LNG) - exports";"2003";"Terajoules";"1603074";""
"Netherlands";"Natural gas (including LNG) - exports";"2002";"Terajoules";"1750281";""
"Netherlands";"Natural gas (including LNG) - exports";"2001";"Terajoules";"1651219";""
"Netherlands";"Natural gas (including LNG) - exports";"2000";"Terajoules";"1380051";""
"Netherlands";"Natural gas (including LNG) - exports";"1999";"Terajoules";"1269699";""
"Netherlands";"Natural gas (including LNG) - exports";"1998";"Terajoules";"1295709";""
"Netherlands";"Natural gas (including LNG) - exports";"1997";"Terajoules";"1415150";""
"Netherlands";"Natural gas (including LNG) - exports";"1996";"Terajoules";"1626777";""
"Netherlands";"Natural gas (including LNG) - exports";"1995";"Terajoules";"1355195";""
"Netherlands";"Natural gas (including LNG) - exports";"1994";"Terajoules";"1355589";""
"Netherlands";"Natural gas (including LNG) - exports";"1993";"Terajoules";"1464228";""
"Netherlands";"Natural gas (including LNG) - exports";"1992";"Terajoules";"1430130";""
"Netherlands";"Natural gas (including LNG) - exports";"1991";"Terajoules";"1350759";""
"Netherlands";"Natural gas (including LNG) - exports";"1990";"Terajoules";"1201667";""
"Nigeria";"Natural gas (including LNG) - exports";"2014";"Terajoules";"938980";""
"Nigeria";"Natural gas (including LNG) - exports";"2013";"Terajoules";"830300";""
"Nigeria";"Natural gas (including LNG) - exports";"2012";"Terajoules";"978696";""
"Nigeria";"Natural gas (including LNG) - exports";"2011";"Terajoules";"887711";""
"Nigeria";"Natural gas (including LNG) - exports";"2010";"Terajoules";"825957";""
"Nigeria";"Natural gas (including LNG) - exports";"2009";"Terajoules";"560544";""
"Nigeria";"Natural gas (including LNG) - exports";"2008";"Terajoules";"891826";""
"Nigeria";"Natural gas (including LNG) - exports";"2007";"Terajoules";"893056";""
"Nigeria";"Natural gas (including LNG) - exports";"2006";"Terajoules";"635522";""
"Nigeria";"Natural gas (including LNG) - exports";"2005";"Terajoules";"500627";""
"Nigeria";"Natural gas (including LNG) - exports";"2004";"Terajoules";"497768";""
"Nigeria";"Natural gas (including LNG) - exports";"2003";"Terajoules";"428629";""
"Nigeria";"Natural gas (including LNG) - exports";"2002";"Terajoules";"297920";""
"Nigeria";"Natural gas (including LNG) - exports";"2001";"Terajoules";"330220";""
"Nigeria";"Natural gas (including LNG) - exports";"2000";"Terajoules";"205580";""
"Nigeria";"Natural gas (including LNG) - exports";"1999";"Terajoules";"28120";""
"Nigeria";"Natural gas (including LNG) - exports";"1998";"Terajoules";"0";""
"Nigeria";"Natural gas (including LNG) - exports";"1997";"Terajoules";"0";""
"Nigeria";"Natural gas (including LNG) - exports";"1996";"Terajoules";"0";""
"Nigeria";"Natural gas (including LNG) - exports";"1995";"Terajoules";"0";""
"Nigeria";"Natural gas (including LNG) - exports";"1994";"Terajoules";"0";""
"Nigeria";"Natural gas (including LNG) - exports";"1993";"Terajoules";"0";""
"Nigeria";"Natural gas (including LNG) - exports";"1992";"Terajoules";"0";""
"Nigeria";"Natural gas (including LNG) - exports";"1991";"Terajoules";"0";""
