LOCATION,TIME,Value
AUS,1980,31.81
AUS,1981,35.88
AUS,1982,35.42
AUS,1983,30.88
AUS,1984,29.19
AUS,1985,28.17
AUS,1986,14.49
AUS,1987,19
AUS,1988,15.93
AUS,1989,17.63
AUS,1990,24.21
AUS,1991,20.7
AUS,1992,20.16
AUS,1993,17.91
AUS,1994,16.76
AUS,1995,18.53
AUS,1996,21.81
AUS,1997,21.78
AUS,1998,14.6
AUS,1999,18.38
AUS,2000,30.79
AUS,2001,26.61
AUS,2002,25.8
AUS,2003,31.24
AUS,2004,40.93
AUS,2005,56.71
AUS,2006,66.71
AUS,2007,77.13
AUS,2008,107.83
AUS,2009,63.4
AUS,2010,82.6
AUS,2011,115.66
AUS,2012,117.78
AUS,2013,114.19
AUS,2014,107.05
AUS,2015,57.9
AUT,1980,33.66
AUT,1981,37.8
AUT,1982,33.49
AUT,1983,30.66
AUT,1984,29.66
AUT,1985,28.74
AUT,1986,16.28
AUT,1987,18.81
AUT,1988,16.21
AUT,1989,19.1
AUT,1990,24.58
AUT,1991,22.55
AUT,1992,20.35
AUT,1993,18.02
AUT,1994,16.99
AUT,1995,18.78
AUT,1996,22.06
AUT,1997,21.31
AUT,1998,14.34
AUT,1999,17.54
AUT,2000,29.39
AUT,2001,25.32
AUT,2002,24.64
AUT,2003,29.59
AUT,2004,38.21
AUT,2005,53.15
AUT,2006,64.44
AUT,2007,71.86
AUT,2008,103.05
AUT,2009,60.69
AUT,2010,80
AUT,2011,110.92
AUT,2012,112.5
AUT,2013,110.63
AUT,2014,103.81
AUT,2015,55.52
BEL,1980,29.93
BEL,1981,33.86
BEL,1982,33.58
BEL,1983,29.8
BEL,1984,28.99
BEL,1985,27.47
BEL,1986,14.19
BEL,1987,17.78
BEL,1988,14.85
BEL,1989,17.3
BEL,1990,21.11
BEL,1991,19.36
BEL,1992,18.13
BEL,1993,15.84
BEL,1994,15.41
BEL,1995,16.94
BEL,1996,20.53
BEL,1997,18.65
BEL,1998,11.97
BEL,1999,17.33
BEL,2000,27.87
BEL,2001,24.2
BEL,2002,24.35
BEL,2003,27.72
BEL,2004,35.35
BEL,2005,50.06
BEL,2006,61.06
BEL,2007,70.35
BEL,2008,96.01
BEL,2009,61.77
BEL,2010,79.65
BEL,2011,110.5
BEL,2012,110.83
BEL,2013,108.45
BEL,2014,98.49
BEL,2015,51.65
CAN,1980,30.21
CAN,1981,35.28
CAN,1982,33.29
CAN,1983,29.49
CAN,1984,28.75
CAN,1985,27.85
CAN,1986,16
CAN,1987,18.59
CAN,1988,15.48
CAN,1989,18.56
CAN,1990,24.15
CAN,1991,20.83
CAN,1992,19.46
CAN,1993,17.19
CAN,1994,16.3
CAN,1995,17.76
CAN,1996,21.26
CAN,1997,20.59
CAN,1998,13.15
CAN,1999,17.85
CAN,2000,29.1
CAN,2001,24.87
CAN,2002,24.97
CAN,2003,29.53
CAN,2004,38.13
CAN,2005,52.37
CAN,2006,64.33
CAN,2007,70.04
CAN,2008,101.41
CAN,2009,60.29
CAN,2010,79.14
CAN,2011,110.8
CAN,2012,110.61
CAN,2013,108.6
CAN,2014,98.6
CAN,2015,53.48
CZE,1980,
CZE,1981,
CZE,1982,
CZE,1983,
CZE,1984,
CZE,1985,
CZE,1986,
CZE,1987,
CZE,1988,
CZE,1989,
CZE,1990,
CZE,1991,
CZE,1992,17.75
CZE,1993,14.83
CZE,1994,14.32
CZE,1995,15.6
CZE,1996,
CZE,1997,
CZE,1998,
CZE,1999,
CZE,2000,26.59
CZE,2001,23.74
CZE,2002,23.37
CZE,2003,28.13
CZE,2004,34.82
CZE,2005,51.28
CZE,2006,62.05
CZE,2007,68.54
CZE,2008,97.71
CZE,2009,60.77
CZE,2010,79.04
CZE,2011,110.42
CZE,2012,112.33
CZE,2013,110.26
CZE,2014,102.13
CZE,2015,54.91
DNK,1980,33.56
DNK,1981,36.68
DNK,1982,33.4
DNK,1983,29.9
DNK,1984,29
DNK,1985,28.3
DNK,1986,15.83
DNK,1987,17.84
DNK,1988,14.82
DNK,1989,17.16
DNK,1990,23.18
DNK,1991,20.68
DNK,1992,19.55
DNK,1993,17.17
DNK,1994,16.12
DNK,1995,17.49
DNK,1996,21.25
DNK,1997,20.15
DNK,1998,13.49
DNK,1999,17.71
DNK,2000,29.66
DNK,2001,24.82
DNK,2002,24.88
DNK,2003,29.68
DNK,2004,38.78
DNK,2005,54.4
DNK,2006,66.92
DNK,2007,74.94
DNK,2008,96.48
DNK,2009,62.87
DNK,2010,80.4
DNK,2011,112.77
DNK,2012,107.9
DNK,2013,107.25
DNK,2014,100.19
DNK,2015,52.43
FIN,1980,
FIN,1981,
FIN,1982,
FIN,1983,
FIN,1984,
FIN,1985,
FIN,1986,
FIN,1987,
FIN,1988,
FIN,1989,
FIN,1990,
FIN,1991,
FIN,1992,20.29
FIN,1993,17.86
FIN,1994,16.78
FIN,1995,17.83
FIN,1996,21.69
FIN,1997,19.44
FIN,1998,12.8
FIN,1999,18.31
FIN,2000,28.13
FIN,2001,23.49
FIN,2002,24.51
FIN,2003,27.72
FIN,2004,36.09
FIN,2005,51.12
FIN,2006,63.37
FIN,2007,70.48
FIN,2008,94.79
FIN,2009,61.01
FIN,2010,79.1
FIN,2011,109.23
FIN,2012,110.47
FIN,2013,107.57
FIN,2014,97.53
FIN,2015,49.28
FRA,1980,
FRA,1981,
FRA,1982,
FRA,1983,
FRA,1984,
FRA,1985,
FRA,1986,
FRA,1987,
FRA,1988,
FRA,1989,
FRA,1990,
FRA,1991,
FRA,1992,18.94
FRA,1993,16.05
FRA,1994,15.76
FRA,1995,17.14
FRA,1996,20.82
FRA,1997,18.99
FRA,1998,12.43
FRA,1999,17.45
FRA,2000,28.18
FRA,2001,24.13
FRA,2002,24.63
FRA,2003,28.87
FRA,2004,37.61
FRA,2005,52.74
FRA,2006,63.69
FRA,2007,72.22
FRA,2008,97.63
FRA,2009,61.64
FRA,2010,79.78
FRA,2011,111.78
FRA,2012,112.01
FRA,2013,109.56
FRA,2014,99.4
FRA,2015,53.14
DEU,1980,33.96
DEU,1981,37.09
DEU,1982,34.02
DEU,1983,30.23
DEU,1984,29.31
DEU,1985,27.93
DEU,1986,14.88
DEU,1987,18.32
DEU,1988,15.26
DEU,1989,18.23
DEU,1990,23.17
DEU,1991,20.36
DEU,1992,19.13
DEU,1993,16.88
DEU,1994,15.81
DEU,1995,17.07
DEU,1996,20.68
DEU,1997,19.01
DEU,1998,12.48
DEU,1999,17.51
DEU,2000,28.09
DEU,2001,24.15
DEU,2002,24.4
DEU,2003,28.44
DEU,2004,36.65
DEU,2005,52.3
DEU,2006,63.29
DEU,2007,71.6
DEU,2008,96.7
DEU,2009,61.18
DEU,2010,78.49
DEU,2011,110.63
DEU,2012,112.21
DEU,2013,109.62
DEU,2014,99.76
DEU,2015,52.65
GRC,1980,31.81
GRC,1981,36.5
GRC,1982,34.64
GRC,1983,30.03
GRC,1984,29.11
GRC,1985,27.98
GRC,1986,12.82
GRC,1987,17.85
GRC,1988,14.54
GRC,1989,17.13
GRC,1990,22.42
GRC,1991,18.39
GRC,1992,17.63
GRC,1993,15.09
GRC,1994,15.17
GRC,1995,16.54
GRC,1996,20.08
GRC,1997,18.45
GRC,1998,11.66
GRC,1999,16.64
GRC,2000,26.95
GRC,2001,23.22
GRC,2002,24.08
GRC,2003,27.17
GRC,2004,34.53
GRC,2005,50.33
GRC,2006,60.97
GRC,2007,69.93
GRC,2008,93.6
GRC,2009,60.1
GRC,2010,78.97
GRC,2011,109.41
GRC,2012,111.92
GRC,2013,107.61
GRC,2014,95.55
GRC,2015,49.32
IRL,1980,31.15
IRL,1981,36.33
IRL,1982,33.32
IRL,1983,30.78
IRL,1984,29.7
IRL,1985,27.65
IRL,1986,15.08
IRL,1987,18.72
IRL,1988,15.26
IRL,1989,18.63
IRL,1990,25.55
IRL,1991,21.39
IRL,1992,19.95
IRL,1993,17.49
IRL,1994,15.76
IRL,1995,17.65
IRL,1996,21.19
IRL,1997,19.99
IRL,1998,13.55
IRL,1999,17.14
IRL,2000,29.88
IRL,2001,25.31
IRL,2002,25.52
IRL,2003,29.66
IRL,2004,39.24
IRL,2005,55.24
IRL,2006,66.38
IRL,2007,74.16
IRL,2008,100.39
IRL,2009,62.61
IRL,2010,80.95
IRL,2011,113.92
IRL,2012,115.64
IRL,2013,110.46
IRL,2014,99.87
IRL,2015,53.54
ITA,1980,31.84
ITA,1981,36.19
ITA,1982,33.07
ITA,1983,29.49
ITA,1984,28.63
ITA,1985,27.38
ITA,1986,13.83
ITA,1987,17.78
ITA,1988,14.86
ITA,1989,17.48
ITA,1990,23.23
ITA,1991,19.14
ITA,1992,18.3
ITA,1993,15.87
ITA,1994,15.49
ITA,1995,16.9
ITA,1996,20.53
ITA,1997,18.88
ITA,1998,12.21
ITA,1999,17.1
ITA,2000,27.77
ITA,2001,23.87
ITA,2002,24.34
ITA,2003,28.58
ITA,2004,36.6
ITA,2005,51.33
ITA,2006,62.5
ITA,2007,70.2
ITA,2008,96.67
ITA,2009,60.69
ITA,2010,79.29
ITA,2011,110.23
ITA,2012,112.18
ITA,2013,109.98
ITA,2014,99.09
ITA,2015,52.06
JPN,1980,33.11
JPN,1981,35.92
JPN,1982,34.57
JPN,1983,30.47
JPN,1984,29.35
JPN,1985,27.9
JPN,1986,16.08
JPN,1987,17.99
JPN,1988,15.47
JPN,1989,16.91
JPN,1990,22.64
JPN,1991,20.14
JPN,1992,19.3
JPN,1993,17.47
JPN,1994,16.48
JPN,1995,18.02
JPN,1996,20.55
JPN,1997,20.55
JPN,1998,13.68
JPN,1999,17.38
JPN,2000,28.72
JPN,2001,25.01
JPN,2002,24.96
JPN,2003,29.26
JPN,2004,36.59
JPN,2005,51.57
JPN,2006,64.03
JPN,2007,70.09
JPN,2008,100.98
JPN,2009,61.29
JPN,2010,79.43
JPN,2011,109.3
JPN,2012,114.75
JPN,2013,110.61
JPN,2014,104.16
JPN,2015,54.2
KOR,1980,
KOR,1981,
KOR,1982,
KOR,1983,
KOR,1984,
KOR,1985,
KOR,1986,
KOR,1987,
KOR,1988,
KOR,1989,
KOR,1990,
KOR,1991,
KOR,1992,
KOR,1993,
KOR,1994,
KOR,1995,17.32
KOR,1996,20.11
KOR,1997,20.34
KOR,1998,13.72
KOR,1999,16.91
KOR,2000,28.22
KOR,2001,24.87
KOR,2002,24.12
KOR,2003,28.8
KOR,2004,36.15
KOR,2005,50.19
KOR,2006,62.82
KOR,2007,70.01
KOR,2008,98.11
KOR,2009,61.12
KOR,2010,78.72
KOR,2011,108.63
KOR,2012,113.24
KOR,2013,108.59
KOR,2014,101.24
KOR,2015,53.32
NLD,1980,32.8
NLD,1981,36.49
NLD,1982,33.84
NLD,1983,30.1
NLD,1984,28.8
NLD,1985,27.62
NLD,1986,14.38
NLD,1987,17.6
NLD,1988,14.58
NLD,1989,17.56
NLD,1990,21.83
NLD,1991,18.86
NLD,1992,18.13
NLD,1993,15.53
NLD,1994,15.2
NLD,1995,16.92
NLD,1996,20.39
NLD,1997,18.37
NLD,1998,11.98
NLD,1999,16.97
NLD,2000,27.59
NLD,2001,23.48
NLD,2002,23.99
NLD,2003,27.67
NLD,2004,35.02
NLD,2005,50
NLD,2006,61.47
NLD,2007,68.74
NLD,2008,97.89
NLD,2009,60.54
NLD,2010,78.55
NLD,2011,109.19
NLD,2012,111.54
NLD,2013,108.55
NLD,2014,99.22
NLD,2015,51.66
NZL,1980,32.77
NZL,1981,37.42
NZL,1982,36.71
NZL,1983,31.14
NZL,1984,29.15
NZL,1985,27.66
NZL,1986,16.94
NZL,1987,17.91
NZL,1988,15.25
NZL,1989,17.29
NZL,1990,21.97
NZL,1991,20.57
NZL,1992,19.41
NZL,1993,17.32
NZL,1994,16.93
NZL,1995,18.73
NZL,1996,21.86
NZL,1997,21.65
NZL,1998,14.63
NZL,1999,18.16
NZL,2000,29.95
NZL,2001,26.14
NZL,2002,25.89
NZL,2003,31
NZL,2004,41.71
NZL,2005,56.07
NZL,2006,67.36
NZL,2007,73.84
NZL,2008,105.8
NZL,2009,65.85
NZL,2010,80.62
NZL,2011,112.38
NZL,2012,117.7
NZL,2013,113.43
NZL,2014,105.96
NZL,2015,57.99
NOR,1980,33.17
NOR,1981,36.26
NOR,1982,33.64
NOR,1983,29.13
NOR,1984,28.62
NOR,1985,27.57
NOR,1986,14.3
NOR,1987,18.55
NOR,1988,13.89
NOR,1989,17.82
NOR,1990,18.46
NOR,1991,19.78
NOR,1992,19.07
NOR,1993,16.11
NOR,1994,14.44
NOR,1995,16.41
NOR,1996,21.62
NOR,1997,16.71
NOR,1998,12.23
NOR,1999,17.46
NOR,2000,28.91
NOR,2001,23.43
NOR,2002,24.46
NOR,2003,30.41
NOR,2004,39.2
NOR,2005,53.08
NOR,2006,58.83
NOR,2007,70.16
NOR,2008,80.22
NOR,2009,69.08
NOR,2010,81.06
NOR,2011,111.18
NOR,2012,108.23
NOR,2013,109.07
NOR,2014,101.61
NOR,2015,51.29
POL,1980,
POL,1981,
POL,1982,
POL,1983,
POL,1984,
POL,1985,
POL,1986,
POL,1987,
POL,1988,
POL,1989,
POL,1990,
POL,1991,
POL,1992,
POL,1993,
POL,1994,
POL,1995,
POL,1996,
POL,1997,
POL,1998,
POL,1999,
POL,2000,
POL,2001,
POL,2002,
POL,2003,
POL,2004,
POL,2005,
POL,2006,
POL,2007,
POL,2008,94.02
POL,2009,60.83
POL,2010,77.89
POL,2011,109.58
POL,2012,109.97
POL,2013,107.71
POL,2014,96.28
POL,2015,49.75
PRT,1980,35.45
PRT,1981,38.86
PRT,1982,36.37
PRT,1983,32.2
PRT,1984,30.94
PRT,1985,29.15
PRT,1986,16.2
PRT,1987,18.74
PRT,1988,15.62
PRT,1989,18.07
PRT,1990,22.75
PRT,1991,19.64
PRT,1992,18.03
PRT,1993,16
PRT,1994,15.72
PRT,1995,17.22
PRT,1996,20.35
PRT,1997,18.95
PRT,1998,12.21
PRT,1999,17.38
PRT,2000,28.2
PRT,2001,24.02
PRT,2002,24.27
PRT,2003,28.72
PRT,2004,37.89
PRT,2005,51.94
PRT,2006,62.77
PRT,2007,70.23
PRT,2008,98.83
PRT,2009,62.49
PRT,2010,79.13
PRT,2011,112.33
PRT,2012,112.21
PRT,2013,109.74
PRT,2014,100.22
PRT,2015,53.44
SVK,1980,
SVK,1981,
SVK,1982,
SVK,1983,
SVK,1984,
SVK,1985,
SVK,1986,
SVK,1987,
SVK,1988,
SVK,1989,
SVK,1990,
SVK,1991,
SVK,1992,
SVK,1993,
SVK,1994,
SVK,1995,
SVK,1996,
SVK,1997,
SVK,1998,
SVK,1999,
SVK,2000,
SVK,2001,
SVK,2002,
SVK,2003,
SVK,2004,
SVK,2005,
SVK,2006,
SVK,2007,69.97
SVK,2008,90.49
SVK,2009,59.37
SVK,2010,78.72
SVK,2011,108.9
SVK,2012,109.83
SVK,2013,107.29
SVK,2014,95.63
SVK,2015,50.7
ESP,1980,32.25
ESP,1981,35.94
ESP,1982,32.84
ESP,1983,29.13
ESP,1984,28.71
ESP,1985,27.15
ESP,1986,13.87
ESP,1987,18.29
ESP,1988,14.42
ESP,1989,17.22
ESP,1990,21.88
ESP,1991,18.5
ESP,1992,17.31
ESP,1993,15.13
ESP,1994,15.24
ESP,1995,16.96
ESP,1996,20.45
ESP,1997,18.34
ESP,1998,11.8
ESP,1999,16.99
ESP,2000,27.16
ESP,2001,23.32
ESP,2002,23.95
ESP,2003,28.13
ESP,2004,36.03
ESP,2005,50.54
ESP,2006,60.99
ESP,2007,68.66
ESP,2008,94.86
ESP,2009,59.78
ESP,2010,77.84
ESP,2011,108.5
ESP,2012,109.48
ESP,2013,106.77
ESP,2014,97.07
ESP,2015,49.51
SWE,1980,32.22
SWE,1981,35.7
SWE,1982,33.63
SWE,1983,29.77
SWE,1984,28.97
SWE,1985,27.51
SWE,1986,14.67
SWE,1987,18
SWE,1988,14.73
SWE,1989,18.05
SWE,1990,23.02
SWE,1991,20.19
SWE,1992,18.98
SWE,1993,16.6
SWE,1994,15.81
SWE,1995,17.23
SWE,1996,20.86
SWE,1997,18.9
SWE,1998,12.61
SWE,1999,17.68
SWE,2000,28.13
SWE,2001,24.03
SWE,2002,23.86
SWE,2003,28.6
SWE,2004,36.47
SWE,2005,51.78
SWE,2006,62.5
SWE,2007,70.13
SWE,2008,95.09
SWE,2009,60.58
SWE,2010,79
SWE,2011,110.67
SWE,2012,112.36
SWE,2013,109.1
SWE,2014,97.75
SWE,2015,51.19
CHE,1980,34.68
CHE,1981,37.97
CHE,1982,34.23
CHE,1983,30.25
CHE,1984,28.79
CHE,1985,27.81
CHE,1986,14.28
CHE,1987,18.41
CHE,1988,15.3
CHE,1989,19.02
CHE,1990,24.23
CHE,1991,21.05
CHE,1992,19.6
CHE,1993,17.49
CHE,1994,16.36
CHE,1995,17.69
CHE,1996,21.71
CHE,1997,20.5
CHE,1998,13.38
CHE,1999,18.35
CHE,2000,29.53
CHE,2001,25.04
CHE,2002,25.34
CHE,2003,30.26
CHE,2004,38.73
CHE,2005,55.81
CHE,2006,66.76
CHE,2007,74.92
CHE,2008,101.03
CHE,2009,63.27
CHE,2010,80.92
CHE,2011,112.51
CHE,2012,111.3
CHE,2013,110.35
CHE,2014,101.91
CHE,2015,54.38
TUR,1980,
TUR,1981,
TUR,1982,
TUR,1983,30.74
TUR,1984,29.84
TUR,1985,29.25
TUR,1986,14.5
TUR,1987,18.52
TUR,1988,15.14
TUR,1989,17.8
TUR,1990,23.11
TUR,1991,19.11
TUR,1992,18.62
TUR,1993,16.05
TUR,1994,15.52
TUR,1995,16.78
TUR,1996,20.25
TUR,1997,18.79
TUR,1998,11.99
TUR,1999,16.07
TUR,2000,26.61
TUR,2001,22.98
TUR,2002,23.57
TUR,2003,27.05
TUR,2004,34.9
TUR,2005,50.65
TUR,2006,61.48
TUR,2007,68.59
TUR,2008,98.07
TUR,2009,61.27
TUR,2010,78.26
TUR,2011,109.81
TUR,2012,111.7
TUR,2013,108.37
TUR,2014,99.71
TUR,2015,51.42
GBR,1980,31.22
GBR,1981,35.24
GBR,1982,33.73
GBR,1983,30.01
GBR,1984,28.7
GBR,1985,27.63
GBR,1986,14.07
GBR,1987,18.05
GBR,1988,14.92
GBR,1989,17.6
GBR,1990,22.92
GBR,1991,20.06
GBR,1992,19.07
GBR,1993,16.58
GBR,1994,15.83
GBR,1995,17.29
GBR,1996,21.08
GBR,1997,19.32
GBR,1998,12.64
GBR,1999,18.01
GBR,2000,28.45
GBR,2001,24.45
GBR,2002,24.58
GBR,2003,29.13
GBR,2004,37.75
GBR,2005,53.79
GBR,2006,65
GBR,2007,73.8
GBR,2008,99.34
GBR,2009,62.39
GBR,2010,80.6
GBR,2011,113.49
GBR,2012,112.62
GBR,2013,110.27
GBR,2014,100.07
GBR,2015,53.81
USA,1980,33.39
USA,1981,36.69
USA,1982,33.39
USA,1983,29.19
USA,1984,28.6
USA,1985,26.78
USA,1986,14.71
USA,1987,17.73
USA,1988,14.33
USA,1989,17.5
USA,1990,21.07
USA,1991,18.23
USA,1992,17.73
USA,1993,15.87
USA,1994,15.06
USA,1995,16.74
USA,1996,20.16
USA,1997,18.34
USA,1998,12.02
USA,1999,17.06
USA,2000,27.54
USA,2001,22.07
USA,2002,23.52
USA,2003,27.66
USA,2004,35.86
USA,2005,48.82
USA,2006,59.17
USA,2007,66.77
USA,2008,94.97
USA,2009,58.83
USA,2010,76.02
USA,2011,102.43
USA,2012,101.16
USA,2013,97.25
USA,2014,89.43
USA,2015,45.83
AUS,1980-Q1,29.03
AUS,1980-Q2,32.03
AUS,1980-Q3,32.63
AUS,1980-Q4,33.54
AUS,1981-Q1,35.78
AUS,1981-Q2,36.38
AUS,1981-Q3,35.95
AUS,1981-Q4,35.46
AUS,1982-Q1,35.57
AUS,1982-Q2,34.86
AUS,1982-Q3,35.53
AUS,1982-Q4,35.8
AUS,1983-Q1,33.14
AUS,1983-Q2,29.95
AUS,1983-Q3,29.99
AUS,1983-Q4,29.45
AUS,1984-Q1,29.35
AUS,1984-Q2,29.63
AUS,1984-Q3,28.83
AUS,1984-Q4,28.92
AUS,1985-Q1,28.81
AUS,1985-Q2,28.38
AUS,1985-Q3,27.33
AUS,1985-Q4,27.63
AUS,1986-Q1,
AUS,1986-Q2,13.36
AUS,1986-Q3,12.1
AUS,1986-Q4,13.89
AUS,1987-Q1,17.47
AUS,1987-Q2,18.4
AUS,1987-Q3,19.12
AUS,1987-Q4,19.47
AUS,1988-Q1,18.31
AUS,1988-Q2,17.1
AUS,1988-Q3,15.89
AUS,1988-Q4,12.49
AUS,1989-Q1,15.88
AUS,1989-Q2,18.09
AUS,1989-Q3,18.2
AUS,1989-Q4,18.5
AUS,1990-Q1,20.55
AUS,1990-Q2,17.49
AUS,1990-Q3,20.49
AUS,1990-Q4,34.25
AUS,1991-Q1,23.01
AUS,1991-Q2,18
AUS,1991-Q3,20.2
AUS,1991-Q4,21.59
AUS,1992-Q1,19.35
AUS,1992-Q2,19.73
AUS,1992-Q3,21.29
AUS,1992-Q4,20.34
AUS,1993-Q1,18.53
AUS,1993-Q2,18.79
AUS,1993-Q3,17.89
AUS,1993-Q4,16.69
AUS,1994-Q1,15.52
AUS,1994-Q2,15.84
AUS,1994-Q3,18.29
AUS,1994-Q4,17.22
AUS,1995-Q1,18.49
AUS,1995-Q2,19.54
AUS,1995-Q3,17.81
AUS,1995-Q4,18.06
AUS,1996-Q1,20.57
AUS,1996-Q2,20.48
AUS,1996-Q3,21.7
AUS,1996-Q4,24.17
AUS,1997-Q1,24.41
AUS,1997-Q2,21.22
AUS,1997-Q3,19.6
AUS,1997-Q4,20.93
AUS,1998-Q1,16.03
AUS,1998-Q2,15.41
AUS,1998-Q3,13.92
AUS,1998-Q4,13.25
AUS,1999-Q1,12.13
AUS,1999-Q2,16.55
AUS,1999-Q3,20.93
AUS,1999-Q4,24.67
AUS,2000-Q1,27.46
AUS,2000-Q2,29.13
AUS,2000-Q3,33.06
AUS,2000-Q4,32.76
AUS,2001-Q1,28.15
AUS,2001-Q2,29.56
AUS,2001-Q3,27.5
AUS,2001-Q4,21.6
AUS,2002-Q1,21.07
AUS,2002-Q2,25.64
AUS,2002-Q3,27.51
AUS,2002-Q4,28.99
AUS,2003-Q1,33.73
AUS,2003-Q2,29.4
AUS,2003-Q3,29.74
AUS,2003-Q4,
AUS,2004-Q1,
AUS,2004-Q2,
AUS,2004-Q3,
AUS,2004-Q4,
AUS,2005-Q1,
AUS,2005-Q2,
AUS,2005-Q3,
AUS,2005-Q4,60.8
AUS,2006-Q1,66.15
AUS,2006-Q2,
AUS,2006-Q3,
AUS,2006-Q4,
AUS,2007-Q1,63.07
AUS,2007-Q2,73.7
AUS,2007-Q3,78.21
AUS,2007-Q4,90.32
AUS,2008-Q1,99.8
AUS,2008-Q2,122.5
AUS,2008-Q3,133.71
AUS,2008-Q4,75.68
AUS,2009-Q1,47.83
AUS,2009-Q2,56.24
AUS,2009-Q3,72.79
AUS,2009-Q4,81.22
AUS,2010-Q1,79.28
AUS,2010-Q2,82.71
AUS,2010-Q3,80.31
AUS,2010-Q4,87.99
AUS,2011-Q1,104.79
AUS,2011-Q2,124.36
AUS,2011-Q3,118.11
AUS,2011-Q4,116.38
AUS,2012-Q1,122.12
AUS,2012-Q2,121.8
AUS,2012-Q3,112.05
AUS,2012-Q4,115.67
AUS,2013-Q1,116.99
AUS,2013-Q2,110.22
AUS,2013-Q3,113.03
AUS,2013-Q4,116.53
AUS,2014-Q1,115.94
AUS,2014-Q2,114.96
AUS,2014-Q3,110.29
AUS,2014-Q4,85.27
AUS,2015-Q1,58.43
AUS,2015-Q2,65.57
AUS,2015-Q3,59.31
AUS,2015-Q4,48.1
AUS,2016-Q1,38.84
AUS,2016-Q2,47.76
AUT,1980-Q1,31.55
AUT,1980-Q2,33.84
AUT,1980-Q3,34.24
AUT,1980-Q4,35.03
AUT,1981-Q1,38.22
AUT,1981-Q2,38.43
AUT,1981-Q3,37.75
AUT,1981-Q4,36.73
AUT,1982-Q1,35.19
AUT,1982-Q2,31.65
AUT,1982-Q3,33.98
AUT,1982-Q4,33.29
AUT,1983-Q1,32.61
AUT,1983-Q2,30.08
AUT,1983-Q3,29.25
AUT,1983-Q4,31.05
AUT,1984-Q1,30.21
AUT,1984-Q2,29.91
AUT,1984-Q3,29.32
AUT,1984-Q4,29.32
AUT,1985-Q1,28.35
AUT,1985-Q2,28.56
AUT,1985-Q3,28.47
AUT,1985-Q4,29.51
AUT,1986-Q1,24.54
AUT,1986-Q2,14.44
AUT,1986-Q3,12.41
AUT,1986-Q4,14.77
AUT,1987-Q1,17.35
AUT,1987-Q2,19.01
AUT,1987-Q3,19.47
AUT,1987-Q4,19.51
AUT,1988-Q1,17.49
AUT,1988-Q2,17.04
AUT,1988-Q3,15.96
AUT,1988-Q4,14.33
AUT,1989-Q1,17.24
AUT,1989-Q2,19.45
AUT,1989-Q3,18.6
AUT,1989-Q4,20.62
AUT,1990-Q1,22.06
AUT,1990-Q2,18.63
AUT,1990-Q3,18.17
AUT,1990-Q4,37.48
AUT,1991-Q1,26.22
AUT,1991-Q2,20.18
AUT,1991-Q3,20.56
AUT,1991-Q4,22.91
AUT,1992-Q1,19.38
AUT,1992-Q2,20.22
AUT,1992-Q3,20.86
AUT,1992-Q4,20.93
AUT,1993-Q1,19.56
AUT,1993-Q2,19.64
AUT,1993-Q3,16.92
AUT,1993-Q4,16.37
AUT,1994-Q1,15.11
AUT,1994-Q2,16.75
AUT,1994-Q3,18.17
AUT,1994-Q4,17.83
AUT,1995-Q1,19.1
AUT,1995-Q2,19.69
AUT,1995-Q3,18.09
AUT,1995-Q4,18.18
AUT,1996-Q1,20.43
AUT,1996-Q2,21.39
AUT,1996-Q3,21.02
AUT,1996-Q4,25.02
AUT,1997-Q1,24.34
AUT,1997-Q2,19.64
AUT,1997-Q3,19.76
AUT,1997-Q4,21.76
AUT,1998-Q1,15.82
AUT,1998-Q2,14.54
AUT,1998-Q3,14.66
AUT,1998-Q4,12.69
AUT,1999-Q1,11.72
AUT,1999-Q2,15.31
AUT,1999-Q3,19.51
AUT,1999-Q4,23.62
AUT,2000-Q1,28.14
AUT,2000-Q2,27.24
AUT,2000-Q3,30.3
AUT,2000-Q4,31.66
AUT,2001-Q1,27.19
AUT,2001-Q2,26.45
AUT,2001-Q3,25.7
AUT,2001-Q4,22.03
AUT,2002-Q1,20.85
AUT,2002-Q2,24.71
AUT,2002-Q3,26.01
AUT,2002-Q4,26.86
AUT,2003-Q1,
AUT,2003-Q2,
AUT,2003-Q3,
AUT,2003-Q4,
AUT,2004-Q1,
AUT,2004-Q2,
AUT,2004-Q3,
AUT,2004-Q4,
AUT,2005-Q1,
AUT,2005-Q2,
AUT,2005-Q3,
AUT,2005-Q4,
AUT,2006-Q1,
AUT,2006-Q2,
AUT,2006-Q3,
AUT,2006-Q4,
AUT,2007-Q1,
AUT,2007-Q2,
AUT,2007-Q3,
AUT,2007-Q4,
AUT,2008-Q1,
AUT,2008-Q2,
AUT,2008-Q3,
AUT,2008-Q4,
AUT,2009-Q1,
AUT,2009-Q2,
AUT,2009-Q3,
AUT,2009-Q4,
AUT,2010-Q1,
AUT,2010-Q2,
AUT,2010-Q3,
AUT,2010-Q4,
AUT,2011-Q1,
AUT,2011-Q2,
AUT,2011-Q3,
AUT,2011-Q4,
AUT,2012-Q1,
AUT,2012-Q2,
AUT,2012-Q3,
AUT,2012-Q4,
AUT,2013-Q1,
AUT,2013-Q2,
AUT,2013-Q3,
AUT,2013-Q4,
AUT,2014-Q1,
AUT,2014-Q2,
AUT,2014-Q3,
AUT,2014-Q4,
AUT,2015-Q1,
