LOCATION,FREQUENCY,TIME,Value
ISR,M,Jan-83,0.02462455
ISR,M,Feb-83,0.02678661
ISR,M,Mar-83,0.02925696
ISR,M,Apr-83,0.0303605
ISR,M,May-83,0.03094158
ISR,M,Jun-83,0.03268148
ISR,M,Jul-83,0.03370143
ISR,M,Aug-83,0.03488289
ISR,M,Sep-83,0.03720725
ISR,M,Oct-83,0.03995318
ISR,M,Nov-83,0.04523943
ISR,M,Dec-83,0.0490109
ISR,M,Jan-84,0.05145318
ISR,M,Feb-84,0.05902945
ISR,M,Mar-84,0.06557338
ISR,M,Apr-84,0.07180212
ISR,M,May-84,0.08051515
ISR,M,Jun-84,0.08921786
ISR,M,Jul-84,0.1016605
ISR,M,Aug-84,0.1165873
ISR,M,Sep-84,0.1298966
ISR,M,Oct-84,0.147844
ISR,M,Nov-84,0.173041
ISR,M,Dec-84,0.2029794
ISR,M,Jan-85,0.2441887
ISR,M,Feb-85,0.2731711
ISR,M,Mar-85,0.2952164
ISR,M,Apr-85,0.3281689
ISR,M,May-85,0.3698312
ISR,M,Jun-85,0.3988773
ISR,M,Jul-85,0.4476662
ISR,M,Aug-85,0.5174828
ISR,M,Sep-85,0.5872911
ISR,M,Oct-85,0.6722829
ISR,M,Nov-85,0.7490383
ISR,M,Dec-85,0.8333389
ISR,M,Jan-86,0.922654
ISR,M,Feb-86,1.01306
ISR,M,Mar-86,1.124791
ISR,M,Apr-86,1.290164
ISR,M,May-86,1.366737
ISR,M,Jun-86,1.373098
ISR,M,Jul-86,1.462877
ISR,M,Aug-86,1.554112
ISR,M,Sep-86,1.587597
ISR,M,Oct-86,1.669547
ISR,M,Nov-86,1.748541
ISR,M,Dec-86,1.796334
ISR,M,Jan-87,1.895334
ISR,M,Feb-87,1.961966
ISR,M,Mar-87,1.984621
ISR,M,Apr-87,2.067962
ISR,M,May-87,2.183838
ISR,M,Jun-87,2.286371
ISR,M,Jul-87,2.3881
ISR,M,Aug-87,2.455085
ISR,M,Sep-87,2.53096
ISR,M,Oct-87,2.580423
ISR,M,Nov-87,2.664656
ISR,M,Dec-87,2.770085
ISR,M,Jan-88,2.788334
ISR,M,Feb-88,2.819158
ISR,M,Mar-88,2.929672
ISR,M,Apr-88,2.981528
ISR,M,May-88,3.032335
ISR,M,Jun-88,3.156507
ISR,M,Jul-88,3.211013
ISR,M,Aug-88,3.233419
ISR,M,Sep-88,3.300289
ISR,M,Oct-88,3.372254
ISR,M,Nov-88,3.405401
ISR,M,Dec-88,3.313316
ISR,M,Jan-89,3.267655
ISR,M,Feb-89,3.43361
ISR,M,Mar-89,3.596458
ISR,M,Apr-89,3.686138
ISR,M,May-89,3.773674
ISR,M,Jun-89,3.854406
ISR,M,Jul-89,3.923384
ISR,M,Aug-89,4.037908
ISR,M,Sep-89,4.166226
ISR,M,Oct-89,4.293164
ISR,M,Nov-89,4.425114
ISR,M,Dec-89,4.45478
ISR,M,Jan-90,4.509487
ISR,M,Feb-90,4.591685
ISR,M,Mar-90,4.589058
ISR,M,Apr-90,4.630052
ISR,M,May-90,4.825622
ISR,M,Jun-90,4.895323
ISR,M,Jul-90,4.863576
ISR,M,Aug-90,5.160386
ISR,M,Sep-90,5.264104
ISR,M,Oct-90,5.321991
ISR,M,Nov-90,5.432877
ISR,M,Dec-90,5.544853
ISR,M,Jan-91,5.947358
ISR,M,Feb-91,6.177432
ISR,M,Mar-91,6.286282
ISR,M,Apr-91,6.294659
ISR,M,May-91,6.322484
ISR,M,Jun-91,6.429588
ISR,M,Jul-91,6.518368
ISR,M,Aug-91,6.599699
ISR,M,Sep-91,6.614636
ISR,M,Oct-91,6.634083
ISR,M,Nov-91,6.530184
ISR,M,Dec-91,6.491554
ISR,M,Jan-92,6.725699
ISR,M,Feb-92,7.03826
ISR,M,Mar-92,7.288801
ISR,M,Apr-92,7.485391
ISR,M,May-92,7.615009
ISR,M,Jun-92,7.793803
ISR,M,Jul-92,7.952881
ISR,M,Aug-92,7.978024
ISR,M,Sep-92,8.037628
ISR,M,Oct-92,8.251355
ISR,M,Nov-92,8.533096
ISR,M,Dec-92,8.748952
ISR,M,Jan-93,8.938453
ISR,M,Feb-93,9.076379
ISR,M,Mar-93,8.963919
ISR,M,Apr-93,8.86546
ISR,M,May-93,9.118526
ISR,M,Jun-93,9.29184
ISR,M,Jul-93,9.366047
ISR,M,Aug-93,9.615196
ISR,M,Sep-93,9.955173
ISR,M,Oct-93,10.3613
ISR,M,Nov-93,10.93971
ISR,M,Dec-93,11.25596
ISR,M,Jan-94,11.30423
ISR,M,Feb-94,11.52206
ISR,M,Mar-94,11.89173
ISR,M,Apr-94,11.7363
ISR,M,May-94,11.413
ISR,M,Jun-94,11.58189
ISR,M,Jul-94,11.81649
ISR,M,Aug-94,12.04282
ISR,M,Sep-94,12.10338
ISR,M,Oct-94,11.53819
ISR,M,Nov-94,10.992
ISR,M,Dec-94,11.02429
ISR,M,Jan-95,11.02856
ISR,M,Feb-95,11.01553
ISR,M,Mar-95,11.18442
ISR,M,Apr-95,11.36442
ISR,M,May-95,11.57826
ISR,M,Jun-95,11.91307
ISR,M,Jul-95,12.11697
ISR,M,Aug-95,12.26689
ISR,M,Sep-95,12.5819
ISR,M,Oct-95,12.78783
ISR,M,Nov-95,12.7638
ISR,M,Dec-95,12.81393
ISR,M,Jan-96,12.96455
ISR,M,Feb-96,13.19206
ISR,M,Mar-96,13.52685
ISR,M,Apr-96,13.69858
ISR,M,May-96,13.78754
ISR,M,Jun-96,13.96803
ISR,M,Jul-96,14.07576
ISR,M,Aug-96,14.10279
ISR,M,Sep-96,14.09834
ISR,M,Oct-96,14.20358
ISR,M,Nov-96,14.43725
ISR,M,Dec-96,14.53696
ISR,M,Jan-97,14.7708
ISR,M,Feb-97,15.21459
ISR,M,Mar-97,15.33734
ISR,M,Apr-97,15.3571
ISR,M,May-97,15.49198
ISR,M,Jun-97,15.66705
ISR,M,Jul-97,15.86922
ISR,M,Aug-97,16.05975
ISR,M,Sep-97,15.95817
ISR,M,Oct-97,16.1792
ISR,M,Nov-97,16.39422
ISR,M,Dec-97,16.3376
ISR,M,Jan-98,16.51178
ISR,M,Feb-98,16.60635
ISR,M,Mar-98,16.82286
ISR,M,Apr-98,16.99862
ISR,M,May-98,17.17342
ISR,M,Jun-98,17.34369
ISR,M,Jul-98,17.54875
ISR,M,Aug-98,17.81109
ISR,M,Sep-98,18.13134
ISR,M,Oct-98,18.78938
ISR,M,Nov-98,19.09515
ISR,M,Dec-98,18.68827
ISR,M,Jan-99,18.4718
ISR,M,Feb-99,18.41959
ISR,M,Mar-99,18.63939
ISR,M,Apr-99,18.73981
ISR,M,May-99,18.71845
ISR,M,Jun-99,19.02666
ISR,M,Jul-99,19.36176
ISR,M,Aug-99,19.64484
ISR,M,Sep-99,19.71912
ISR,M,Oct-99,19.86648
ISR,M,Nov-99,20.13832
ISR,M,Dec-99,20.68534
ISR,M,Jan-00,21.07875
ISR,M,Feb-00,20.88395
ISR,M,Mar-00,20.72116
ISR,M,Apr-00,20.85486
ISR,M,May-00,21.0366
ISR,M,Jun-00,21.31924
ISR,M,Jul-00,21.52349
ISR,M,Aug-00,21.60061
ISR,M,Sep-00,21.60868
ISR,M,Oct-00,21.99076
ISR,M,Nov-00,22.40671
ISR,M,Dec-00,22.56901
ISR,M,Jan-01,22.58177
ISR,M,Feb-01,22.6474
ISR,M,Mar-01,23.20268
ISR,M,Apr-01,23.50986
ISR,M,May-01,23.7094
ISR,M,Jun-01,24.13095
ISR,M,Jul-01,24.5783
ISR,M,Aug-01,25.04818
ISR,M,Sep-01,25.46768
ISR,M,Oct-01,25.93837
ISR,M,Nov-01,26.13011
ISR,M,Dec-01,26.23452
ISR,M,Jan-02,27.08257
ISR,M,Feb-02,28.18357
ISR,M,Mar-02,29.07517
ISR,M,Apr-02,29.02926
ISR,M,May-02,28.9673
ISR,M,Jun-02,29.51351
ISR,M,Jul-02,29.07705
ISR,M,Aug-02,28.29679
ISR,M,Sep-02,27.89282
ISR,M,Oct-02,27.65564
ISR,M,Nov-02,27.62839
ISR,M,Dec-02,27.75486
ISR,M,Jan-03,27.93286
ISR,M,Feb-03,28.05309
ISR,M,Mar-03,28.09552
ISR,M,Apr-03,27.82681
ISR,M,May-03,27.94588
ISR,M,Jun-03,27.99029
ISR,M,Jul-03,27.77964
ISR,M,Aug-03,28.2925
ISR,M,Sep-03,28.6556
ISR,M,Oct-03,29.05931
ISR,M,Nov-03,29.71537
ISR,M,Dec-03,29.99024
ISR,M,Jan-04,30.47743
ISR,M,Feb-04,31.15194
ISR,M,Mar-04,31.76255
ISR,M,Apr-04,32.43458
ISR,M,May-04,32.96166
ISR,M,Jun-04,33.32769
ISR,M,Jul-04,33.74334
ISR,M,Aug-04,34.25546
ISR,M,Sep-04,34.79089
ISR,M,Oct-04,35.3834
ISR,M,Nov-04,35.53835
ISR,M,Dec-04,35.40262
ISR,M,Jan-05,35.67887
ISR,M,Feb-05,36.25907
ISR,M,Mar-05,36.82529
ISR,M,Apr-05,37.45407
ISR,M,May-05,37.98249
ISR,M,Jun-05,38.58001
ISR,M,Jul-05,39.33683
ISR,M,Aug-05,39.88305
ISR,M,Sep-05,40.16739
ISR,M,Oct-05,41.57631
ISR,M,Nov-05,43.00069
ISR,M,Dec-05,43.44247
ISR,M,Jan-06,43.92535
ISR,M,Feb-06,44.08792
ISR,M,Mar-06,44.28025
ISR,M,Apr-06,44.28434
ISR,M,May-06,44.27898
ISR,M,Jun-06,44.61134
ISR,M,Jul-06,44.93616
ISR,M,Aug-06,45.11441
ISR,M,Sep-06,44.93384
ISR,M,Oct-06,44.88973
ISR,M,Nov-06,45.47546
ISR,M,Dec-06,46.64716
ISR,M,Jan-07,47.35435
ISR,M,Feb-07,47.84612
ISR,M,Mar-07,49.0448
ISR,M,Apr-07,49.23867
ISR,M,May-07,49.3529
ISR,M,Jun-07,50.8282
ISR,M,Jul-07,52.14489
ISR,M,Aug-07,53.60686
ISR,M,Sep-07,54.27697
ISR,M,Oct-07,54.17864
ISR,M,Nov-07,54.88378
ISR,M,Dec-07,55.54682
ISR,M,Jan-08,55.67425
ISR,M,Feb-08,55.64398
ISR,M,Mar-08,56.00012
ISR,M,Apr-08,56.38953
ISR,M,May-08,56.82234
ISR,M,Jun-08,57.46812
ISR,M,Jul-08,58.45717
ISR,M,Aug-08,59.40641
ISR,M,Sep-08,59.98014
ISR,M,Oct-08,62.20555
ISR,M,Nov-08,63.87793
ISR,M,Dec-08,64.53996
ISR,M,Jan-09,67.01967
ISR,M,Feb-09,71.38059
ISR,M,Mar-09,76.85832
ISR,M,Apr-09,81.76787
ISR,M,May-09,85.95682
ISR,M,Jun-09,89.02177
ISR,M,Jul-09,91.10507
ISR,M,Aug-09,95.02368
ISR,M,Sep-09,97.61265
ISR,M,Oct-09,98.13895
ISR,M,Nov-09,100.1143
ISR,M,Dec-09,100.4159
ISR,M,Jan-10,99.28675
ISR,M,Feb-10,98.20208
ISR,M,Mar-10,98.45248
ISR,M,Apr-10,98.31273
ISR,M,May-10,98.49117
ISR,M,Jun-10,99.56857
ISR,M,Jul-10,100.089
ISR,M,Aug-10,100.2758
ISR,M,Sep-10,99.99764
ISR,M,Oct-10,101.6439
ISR,M,Nov-10,102.5958
ISR,M,Dec-10,103.0841
ISR,M,Jan-11,105.6012
ISR,M,Feb-11,106.2034
ISR,M,Mar-11,104.6924
ISR,M,Apr-11,103.0938
ISR,M,May-11,102.9574
ISR,M,Jun-11,105.5064
ISR,M,Jul-11,104.5523
ISR,M,Aug-11,103.0331
ISR,M,Sep-11,102.5211
ISR,M,Oct-11,102.2711
ISR,M,Nov-11,103.9509
ISR,M,Dec-11,104.9092
ISR,M,Jan-12,105.1377
ISR,M,Feb-12,104.7795
ISR,M,Mar-12,104.6316
ISR,M,Apr-12,105.7145
ISR,M,May-12,107.169
ISR,M,Jun-12,108.3059
ISR,M,Jul-12,109.3032
ISR,M,Aug-12,110.3858
ISR,M,Sep-12,111.8412
ISR,M,Oct-12,113.1717
ISR,M,Nov-12,113.6745
ISR,M,Dec-12,113.9152
ISR,M,Jan-13,115.0806
ISR,M,Feb-13,116.4472
ISR,M,Mar-13,118.6048
ISR,M,Apr-13,118.2431
ISR,M,May-13,117.9812
ISR,M,Jun-13,120.6912
ISR,M,Jul-13,123.276
ISR,M,Aug-13,125.2414
ISR,M,Sep-13,126.6171
ISR,M,Oct-13,128.3823
ISR,M,Nov-13,129.9167
ISR,M,Dec-13,131.2462
ISR,M,Jan-14,132.7723
ISR,M,Feb-14,134.9257
ISR,M,Mar-14,137.5918
ISR,M,Apr-14,139.3704
ISR,M,May-14,141.2442
ISR,M,Jun-14,143.1834
ISR,M,Jul-14,145.9941
ISR,M,Aug-14,150.9311
ISR,M,Sep-14,156.0999
ISR,M,Oct-14,163.6871
ISR,M,Nov-14,171.0119
ISR,M,Dec-14,176.2676
ISR,M,Jan-15,182.8883
ISR,M,Feb-15,187.9787
ISR,M,Mar-15,197.6402
ISR,M,Apr-15,208.0127
ISR,M,May-15,214.0646
ISR,M,Jun-15,220.8003
ISR,M,Jul-15,226.2353
ISR,M,Aug-15,230.5164
ISR,M,Sep-15,235.6888
ISR,M,Oct-15,241.8237
ISR,M,Nov-15,246.2242
ISR,M,Dec-15,250.3153
ISR,M,Jan-16,255.5086
ISR,M,Feb-16,260.1025
ISR,M,Mar-16,262.416
ISR,M,Apr-16,263.1251
ISR,M,May-16,266.4986
ISR,M,Jun-16,271.7406
ISR,M,Jul-16,276.8469
ISR,M,Aug-16,280.9619
ISR,M,Sep-16,280.6811
ISR,M,Oct-16,285.8836
ISR,M,Nov-16,292.7883
ISR,M,Dec-16,294.7856
ISR,M,Jan-17,299.0702
USA,M,Jan-59,7.972869
USA,M,Feb-59,8.001569
USA,M,Mar-59,8.018789
USA,M,Apr-59,8.018789
USA,M,May-59,8.076189
USA,M,Jun-59,8.104889
USA,M,Jul-59,8.133589
USA,M,Aug-59,8.145069
USA,M,Sep-59,8.093409
USA,M,Oct-59,8.064709
USA,M,Nov-59,8.058969
USA,M,Dec-59,8.030269
USA,M,Jan-60,8.036009
USA,M,Feb-60,8.030269
USA,M,Mar-60,8.024529
USA,M,Apr-60,8.013049
USA,M,May-60,8.013049
USA,M,Jun-60,8.013049
USA,M,Jul-60,8.047489
USA,M,Aug-60,8.110629
USA,M,Sep-60,8.104889
USA,M,Oct-60,8.087669
USA,M,Nov-60,8.087669
USA,M,Dec-60,8.076189
USA,M,Jan-61,8.099149
USA,M,Feb-61,8.127849
USA,M,Mar-61,8.145069
USA,M,Apr-61,8.156549
USA,M,May-61,8.190989
USA,M,Jun-61,8.202469
USA,M,Jul-61,8.202469
USA,M,Aug-61,8.236909
USA,M,Sep-61,8.254129
USA,M,Oct-61,8.271349
USA,M,Nov-61,8.311529
USA,M,Dec-61,8.334489
USA,M,Jan-62,8.334489
USA,M,Feb-62,8.36319
USA,M,Mar-62,8.380409
USA,M,Apr-62,8.403369
USA,M,May-62,8.42633
USA,M,Jun-62,8.414849
USA,M,Jul-62,8.409109
USA,M,Aug-62,8.414849
USA,M,Sep-62,8.39763
USA,M,Oct-62,8.420589
USA,M,Nov-62,8.455029
USA,M,Dec-62,8.483729
USA,M,Jan-63,8.512429
USA,M,Feb-63,8.546869
USA,M,Mar-63,8.56409
USA,M,Apr-63,8.59279
USA,M,May-63,8.63297
USA,M,Jun-63,8.63297
USA,M,Jul-63,8.684629
USA,M,Aug-63,8.713329
USA,M,Sep-63,8.72481
USA,M,Oct-63,8.75925
USA,M,Nov-63,8.816649
USA,M,Dec-63,8.79943
USA,M,Jan-64,8.82239
USA,M,Feb-64,8.85683
USA,M,Mar-64,8.86831
USA,M,Apr-64,8.88553
USA,M,May-64,8.91423
USA,M,Jun-64,8.93145
USA,M,Jul-64,9.00033
USA,M,Aug-64,9.05773
USA,M,Sep-64,9.10939
USA,M,Oct-64,9.13809
USA,M,Nov-64,9.184011
USA,M,Dec-64,9.20123
USA,M,Jan-65,9.224191
USA,M,Feb-65,9.23567
USA,M,Mar-65,9.27011
USA,M,Apr-65,9.29881
USA,M,May-65,9.28159
USA,M,Jun-65,9.31029
USA,M,Jul-65,9.356211
USA,M,Aug-65,9.396391
USA,M,Sep-65,9.459531
USA,M,Oct-65,9.528411
USA,M,Nov-65,9.568591
USA,M,Dec-65,9.631731
USA,M,Jan-66,9.706351
USA,M,Feb-66,9.735051
USA,M,Mar-66,9.786711
USA,M,Apr-66,9.861331
USA,M,May-66,9.832631
USA,M,Jun-66,9.849851
USA,M,Jul-66,9.775231
USA,M,Aug-66,9.803931
USA,M,Sep-66,9.872811
USA,M,Oct-66,9.826891
USA,M,Nov-66,9.838371
USA,M,Dec-66,9.872811
USA,M,Jan-67,9.867071
USA,M,Feb-67,9.930211
USA,M,Mar-67,10.03353
USA,M,Apr-67,9.999091
USA,M,May-67,10.08519
USA,M,Jun-67,10.15981
USA,M,Jul-67,10.22295
USA,M,Aug-67,10.31479
USA,M,Sep-67,10.37219
USA,M,Oct-67,10.42385
USA,M,Nov-67,10.46977
USA,M,Dec-67,10.52143
USA,M,Jan-68,10.57883
USA,M,Feb-68,10.60179
USA,M,Mar-68,10.64771
USA,M,Apr-68,10.71085
USA,M,May-68,10.79121
USA,M,Jun-68,10.87157
USA,M,Jul-68,10.93471
USA,M,Aug-68,11.00933
USA,M,Sep-68,11.06099
USA,M,Oct-68,11.13561
USA,M,Nov-68,11.25041
USA,M,Dec-68,11.33077
USA,M,Jan-69,11.40539
USA,M,Feb-69,11.43983
USA,M,Mar-69,11.48001
USA,M,Apr-69,11.52019
USA,M,May-69,11.52593
USA,M,Jun-69,11.55463
USA,M,Jul-69,11.57759
USA,M,Aug-69,11.57759
USA,M,Sep-69,11.60055
USA,M,Oct-69,11.64647
USA,M,Nov-69,11.68665
USA,M,Dec-69,11.70387
USA,M,Jan-70,11.83589
USA,M,Feb-70,11.76701
USA,M,Mar-70,11.80719
USA,M,Apr-70,11.86459
USA,M,May-70,11.89329
USA,M,Jun-70,11.91625
USA,M,Jul-70,11.93921
USA,M,Aug-70,12.04827
USA,M,Sep-70,12.15733
USA,M,Oct-70,12.22047
USA,M,Nov-70,12.26639
USA,M,Dec-70,12.30657
USA,M,Jan-71,12.36971
USA,M,Feb-71,12.47877
USA,M,Mar-71,12.55913
USA,M,Apr-71,12.62801
USA,M,May-71,12.74281
USA,M,Jun-71,12.82891
USA,M,Jul-71,12.90927
USA,M,Aug-71,12.94945
USA,M,Sep-71,13.00111
USA,M,Oct-71,13.04129
USA,M,Nov-71,13.07573
USA,M,Dec-71,13.10443
USA,M,Jan-72,13.20776
USA,M,Feb-72,13.33403
USA,M,Mar-72,13.44884
USA,M,Apr-72,13.52345
USA,M,May-72,13.54068
USA,M,Jun-72,13.58086
USA,M,Jul-72,13.70714
USA,M,Aug-72,13.82768
USA,M,Sep-72,13.9597
USA,M,Oct-72,14.06302
USA,M,Nov-72,14.14338
USA,M,Dec-72,14.3041
USA,M,Jan-73,14.43612
USA,M,Feb-73,14.4763
USA,M,Mar-73,14.4476
USA,M,Apr-73,14.505
USA,M,May-73,14.63128
USA,M,Jun-73,14.7346
USA,M,Jul-73,14.78052
USA,M,Aug-73,14.792
USA,M,Sep-73,14.80348
USA,M,Oct-73,14.86662
USA,M,Nov-73,14.98142
USA,M,Dec-73,15.09048
USA,M,Jan-74,15.14214
USA,M,Feb-74,15.22824
USA,M,Mar-74,15.3086
USA,M,Apr-74,15.3373
USA,M,May-74,15.36026
USA,M,Jun-74,15.41192
USA,M,Jul-74,15.45784
USA,M,Aug-74,15.50376
USA,M,Sep-74,15.55542
USA,M,Oct-74,15.63004
USA,M,Nov-74,15.7104
USA,M,Dec-74,15.7391
USA,M,Jan-75,15.72188
USA,M,Feb-75,15.78502
USA,M,Mar-75,15.86538
USA,M,Apr-75,15.8539
USA,M,May-75,16.0261
USA,M,Jun-75,16.20978
USA,M,Jul-75,16.2844
USA,M,Aug-75,16.30736
USA,M,Sep-75,16.3992
USA,M,Oct-75,16.38198
USA,M,Nov-75,16.46234
USA,M,Dec-75,16.47956
USA,M,Jan-76,16.55418
USA,M,Feb-76,16.69194
USA,M,Mar-76,16.801
USA,M,Apr-76,16.9158
USA,M,May-76,16.98468
USA,M,Jun-76,17.0019
USA,M,Jul-76,17.0593
USA,M,Aug-76,17.16262
USA,M,Sep-76,17.19706
USA,M,Oct-76,17.33482
USA,M,Nov-76,17.42666
USA,M,Dec-76,17.5759
USA,M,Jan-77,17.69644
USA,M,Feb-77,17.88012
USA,M,Mar-77,18.01788
USA,M,Apr-77,18.13842
USA,M,May-77,18.2073
USA,M,Jun-77,18.29914
USA,M,Jul-77,18.3795
USA,M,Aug-77,18.50004
USA,M,Sep-77,18.62632
USA,M,Oct-77,18.73538
USA,M,Nov-77,18.86166
USA,M,Dec-77,18.99368
USA,M,Jan-78,19.19458
USA,M,Feb-78,19.24624
USA,M,Mar-78,19.34382
USA,M,Apr-78,19.51028
USA,M,May-78,19.79728
USA,M,Jun-78,19.91208
USA,M,Jul-78,19.95226
USA,M,Aug-78,20.06706
USA,M,Sep-78,20.2163
USA,M,Oct-78,20.27944
USA,M,Nov-78,20.39998
USA,M,Dec-78,20.50904
USA,M,Jan-79,20.58366
USA,M,Feb-79,20.65828
USA,M,Mar-79,20.80752
USA,M,Apr-79,21.12322
USA,M,May-79,21.21506
USA,M,Jun-79,21.43318
USA,M,Jul-79,21.6513
USA,M,Aug-79,21.74314
USA,M,Sep-79,21.77184
USA,M,Oct-79,21.85794
USA,M,Nov-79,21.85794
USA,M,Dec-79,21.91534
USA,M,Jan-80,22.14495
USA,M,Feb-80,22.39177
USA,M,Mar-80,22.29419
USA,M,Apr-80,22.03014
USA,M,May-80,22.08755
USA,M,Jun-80,22.33437
USA,M,Jul-80,22.61563
USA,M,Aug-80,22.91411
USA,M,Sep-80,23.23555
USA,M,Oct-80,23.47663
USA,M,Nov-80,23.57421
USA,M,Dec-80,23.44793
USA,M,Jan-81,23.60865
USA,M,Feb-81,23.80955
USA,M,Mar-81,24.05063
USA,M,Apr-81,24.53279
USA,M,May-81,24.37781
USA,M,Jun-81,24.40651
USA,M,Jul-81,24.50409
USA,M,Aug-81,24.50409
USA,M,Sep-81,24.50983
USA,M,Oct-81,24.59019
USA,M,Nov-81,24.75665
USA,M,Dec-81,25.06661
USA,M,Jan-82,25.41101
USA,M,Feb-82,25.36509
USA,M,Mar-82,25.41101
USA,M,Apr-82,25.66357
USA,M,May-82,25.64061
USA,M,Jun-82,25.68653
USA,M,Jul-82,25.71523
USA,M,Aug-82,25.91039
USA,M,Sep-82,26.22609
USA,M,Oct-82,26.66233
USA,M,Nov-82,27.06413
USA,M,Dec-82,27.25355
USA,M,Jan-83,27.39131
USA,M,Feb-83,27.79885
USA,M,Mar-83,28.16047
USA,M,Apr-83,28.30971
USA,M,May-83,28.70003
USA,M,Jun-83,28.92963
USA,M,Jul-83,29.14775
USA,M,Aug-83,29.30273
USA,M,Sep-83,29.43475
USA,M,Oct-83,29.68731
USA,M,Nov-83,29.79063
USA,M,Dec-83,29.92839
USA,M,Jan-84,30.14077
USA,M,Feb-84,30.27853
USA,M,Mar-84,30.50239
USA,M,Apr-84,30.70903
USA,M,May-84,30.80661
USA,M,Jun-84,31.00751
USA,M,Jul-84,31.0477
USA,M,Aug-84,31.05343
USA,M,Sep-84,31.17397
USA,M,Oct-84,31.20841
USA,M,Nov-84,31.42653
USA,M,Dec-84,31.66187
USA,M,Jan-85,31.97184
USA,M,Feb-85,32.35068
USA,M,Mar-85,32.52288
USA,M,Apr-85,32.741
USA,M,May-85,33.01078
USA,M,Jun-85,33.42406
USA,M,Jul-85,33.81438
USA,M,Aug-85,34.22192
USA,M,Sep-85,34.62946
USA,M,Oct-85,34.88776
USA,M,Nov-85,35.14032
USA,M,Dec-85,35.57656
USA,M,Jan-86,35.6684
USA,M,Feb-86,35.88652
USA,M,Mar-86,36.36294
USA,M,Apr-86,36.79344
USA,M,May-86,37.42484
USA,M,Jun-86,37.91848
USA,M,Jul-86,38.47526
USA,M,Aug-86,38.95742
USA,M,Sep-86,39.4568
USA,M,Oct-86,39.88731
USA,M,Nov-86,40.49001
USA,M,Dec-86,41.59783
USA,M,Jan-87,41.91353
USA,M,Feb-87,41.94223
USA,M,Mar-87,42.12017
USA,M,Apr-87,42.69991
USA,M,May-87,42.80897
USA,M,Jun-87,42.65973
USA,M,Jul-87,42.64825
USA,M,Aug-87,42.75731
USA,M,Sep-87,42.91229
USA,M,Oct-87,43.40593
USA,M,Nov-87,43.23373
USA,M,Dec-87,43.06153
USA,M,Jan-88,43.40593
USA,M,Feb-88,43.49203
USA,M,Mar-88,43.72737
USA,M,Apr-88,44.08899
USA,M,May-88,44.29563
USA,M,Jun-88,44.67447
USA,M,Jul-88,44.85241
USA,M,Aug-88,44.96147
USA,M,Sep-88,44.98443
USA,M,Oct-88,44.96147
USA,M,Nov-88,45.05331
USA,M,Dec-88,45.15663
USA,M,Jan-89,45.09923
USA,M,Feb-89,44.99017
USA,M,Mar-89,44.94425
USA,M,Apr-89,44.72613
USA,M,May-89,44.48505
USA,M,Jun-89,44.39895
USA,M,Jul-89,44.64577
USA,M,Aug-89,44.73761
USA,M,Sep-89,44.82945
USA,M,Oct-89,45.15089
USA,M,Nov-89,45.22551
USA,M,Dec-89,45.51251
USA,M,Jan-90,45.65601
USA,M,Feb-90,45.81099
USA,M,Mar-90,46.00615
USA,M,Apr-90,46.27019
USA,M,May-90,46.16113
USA,M,Jun-90,46.42517
USA,M,Jul-90,46.49979
USA,M,Aug-90,46.82123
USA,M,Sep-90,47.07953
USA,M,Oct-90,47.06231
USA,M,Nov-90,47.18859
USA,M,Dec-90,47.33783
USA,M,Jan-91,47.48133
USA,M,Feb-91,47.79129
USA,M,Mar-91,48.14143
USA,M,Apr-91,48.39399
USA,M,May-91,48.72118
USA,M,Jun-91,49.17463
USA,M,Jul-91,49.45589
USA,M,Aug-91,49.75438
USA,M,Sep-91,49.92084
USA,M,Oct-91,50.39725
USA,M,Nov-91,50.9483
USA,M,Dec-91,51.48786
USA,M,Jan-92,52.25702
USA,M,Feb-92,53.10654
USA,M,Mar-92,53.76664
USA,M,Apr-92,54.17418
USA,M,May-92,54.5645
USA,M,Jun-92,54.77688
USA,M,Jul-92,55.29348
USA,M,Aug-92,55.89044
USA,M,Sep-92,56.71126
USA,M,Oct-92,57.61245
USA,M,Nov-92,58.30125
USA,M,Dec-92,58.82933
USA,M,Jan-93,59.14503
USA,M,Feb-93,59.32297
USA,M,Mar-93,59.60423
USA,M,Apr-93,60.13231
USA,M,May-93,61.18273
USA,M,Jun-93,61.71081
USA,M,Jul-93,62.25611
USA,M,Aug-93,62.80715
USA,M,Sep-93,63.38115
USA,M,Oct-93,63.89201
USA,M,Nov-93,64.52341
USA,M,Dec-93,64.83911
USA,M,Jan-94,64.95391
USA,M,Feb-94,65.22369
USA,M,Mar-94,65.44181
USA,M,Apr-94,65.49921
USA,M,May-94,65.6255
USA,M,Jun-94,65.73455
USA,M,Jul-94,66.05025
USA,M,Aug-94,66.04452
USA,M,Sep-94,66.11913
USA,M,Oct-94,66.02155
USA,M,Nov-94,66.06174
USA,M,Dec-94,66.05025
USA,M,Jan-95,66.09043
USA,M,Feb-95,65.86083
USA,M,Mar-95,65.82066
USA,M,Apr-95,65.96989
USA,M,May-95,65.7403
USA,M,Jun-95,65.67715
USA,M,Jul-95,65.75177
USA,M,Aug-95,65.74603
USA,M,Sep-95,65.55087
USA,M,Oct-95,65.28109
USA,M,Nov-95,65.09741
USA,M,Dec-95,64.71857
USA,M,Jan-96,64.48898
USA,M,Feb-96,64.20197
