LOCATION,FREQUENCY,TIME,Value
ISL,Q,1960-Q2,0.002184292
ISL,Q,1960-Q3,0.002270457
ISL,Q,1960-Q4,0.002311231
ISL,Q,1961-Q1,0.002390536
ISL,Q,1961-Q2,0.002520672
ISL,Q,1961-Q3,0.002729135
ISL,Q,1961-Q4,0.002902945
ISL,Q,1962-Q1,0.003101512
ISL,Q,1962-Q2,0.003203679
ISL,Q,1962-Q3,0.003431305
ISL,Q,1962-Q4,0.003651364
ISL,Q,1963-Q1,0.003838523
ISL,Q,1963-Q2,0.004006149
ISL,Q,1963-Q3,0.004095525
ISL,Q,1963-Q4,0.004198757
ISL,Q,1964-Q1,0.004349423
ISL,Q,1964-Q2,0.004554591
ISL,Q,1964-Q3,0.004788311
ISL,Q,1964-Q4,0.005008292
ISL,Q,1965-Q1,0.005169612
ISL,Q,1965-Q2,0.005396678
ISL,Q,1965-Q3,0.005644199
ISL,Q,1965-Q4,0.005995212
ISL,Q,1966-Q1,0.006408349
ISL,Q,1966-Q2,0.006525523
ISL,Q,1966-Q3,0.006689261
ISL,Q,1966-Q4,0.006927718
ISL,Q,1967-Q1,0.007081565
ISL,Q,1967-Q2,0.007154572
ISL,Q,1967-Q3,0.007218743
ISL,Q,1967-Q4,0.007314494
ISL,Q,1968-Q1,0.007429588
ISL,Q,1968-Q2,0.007605053
ISL,Q,1968-Q3,0.007734786
ISL,Q,1968-Q4,0.00774329
ISL,Q,1969-Q1,0.008166932
ISL,Q,1969-Q2,0.008627023
ISL,Q,1969-Q3,0.009035601
ISL,Q,1969-Q4,0.009554893
ISL,Q,1970-Q1,0.01016025
ISL,Q,1970-Q2,0.01088765
ISL,Q,1970-Q3,0.01140424
ISL,Q,1970-Q4,0.01200125
ISL,Q,1971-Q1,0.01263503
ISL,Q,1971-Q2,0.01324695
ISL,Q,1971-Q3,0.0140601
ISL,Q,1971-Q4,0.0145851
ISL,Q,1972-Q1,0.01510337
ISL,Q,1972-Q2,0.01584743
ISL,Q,1972-Q3,0.01644775
ISL,Q,1972-Q4,0.01708834
ISL,Q,1973-Q1,0.01790321
ISL,Q,1973-Q2,0.0196161
ISL,Q,1973-Q3,0.0210909
ISL,Q,1973-Q4,0.02244635
ISL,Q,1974-Q1,0.02388495
ISL,Q,1974-Q2,0.02500784
ISL,Q,1974-Q3,0.02626723
ISL,Q,1974-Q4,0.02839951
ISL,Q,1975-Q1,0.03023833
ISL,Q,1975-Q2,0.03161038
ISL,Q,1975-Q3,0.0342176
ISL,Q,1975-Q4,0.03654086
ISL,Q,1976-Q1,0.03916579
ISL,Q,1976-Q2,0.04148075
ISL,Q,1976-Q3,0.04589859
ISL,Q,1976-Q4,0.04871017
ISL,Q,1977-Q1,0.05271652
ISL,Q,1977-Q2,0.05821314
ISL,Q,1977-Q3,0.06181795
ISL,Q,1977-Q4,0.06795213
ISL,Q,1978-Q1,0.07511895
ISL,Q,1978-Q2,0.08198665
ISL,Q,1978-Q3,0.08972126
ISL,Q,1978-Q4,0.101033
ISL,Q,1979-Q1,0.1136589
ISL,Q,1979-Q2,0.128322
ISL,Q,1979-Q3,0.1418758
ISL,Q,1979-Q4,0.1578706
ISL,Q,1980-Q1,0.1774158
ISL,Q,1980-Q2,0.2018613
ISL,Q,1980-Q3,0.2256298
ISL,Q,1980-Q4,0.2593875
ISL,Q,1981-Q1,0.3026901
ISL,Q,1981-Q2,0.350735
ISL,Q,1981-Q3,0.3999209
ISL,Q,1981-Q4,0.4508461
ISL,Q,1982-Q1,0.5004694
ISL,Q,1982-Q2,0.5515493
ISL,Q,1982-Q3,0.6117041
ISL,Q,1982-Q4,0.6956515
ISL,Q,1983-Q1,0.7959433
ISL,Q,1983-Q2,0.9360346
ISL,Q,1983-Q3,1.125954
ISL,Q,1983-Q4,1.272422
ISL,Q,1984-Q1,1.367745
ISL,Q,1984-Q2,1.453617
ISL,Q,1984-Q3,1.533849
ISL,Q,1984-Q4,1.682995
ISL,Q,1985-Q1,1.862476
ISL,Q,1985-Q2,2.062654
ISL,Q,1985-Q3,2.258087
ISL,Q,1985-Q4,2.485022
ISL,Q,1986-Q1,2.73174
ISL,Q,1986-Q2,2.932625
ISL,Q,1986-Q3,3.149743
ISL,Q,1986-Q4,3.364643
ISL,Q,1987-Q1,3.60264
ISL,Q,1987-Q2,3.973818
ISL,Q,1987-Q3,4.344879
ISL,Q,1987-Q4,4.589606
ISL,Q,1988-Q1,4.882568
ISL,Q,1988-Q2,5.102879
ISL,Q,1988-Q3,5.46023
ISL,Q,1988-Q4,5.746249
ISL,Q,1989-Q1,6.037462
ISL,Q,1989-Q2,6.397947
ISL,Q,1989-Q3,6.721534
ISL,Q,1989-Q4,7.162912
ISL,Q,1990-Q1,7.603121
ISL,Q,1990-Q2,7.979355
ISL,Q,1990-Q3,8.234461
ISL,Q,1990-Q4,8.526502
ISL,Q,1991-Q1,8.592183
ISL,Q,1991-Q2,8.945788
ISL,Q,1991-Q3,9.24105
ISL,Q,1991-Q4,9.512662
ISL,Q,1992-Q1,9.704464
ISL,Q,1992-Q2,9.785379
ISL,Q,1992-Q3,9.895401
ISL,Q,1992-Q4,9.923673
ISL,Q,1993-Q1,10.011
ISL,Q,1993-Q2,10.04079
ISL,Q,1993-Q3,10.35592
ISL,Q,1993-Q4,10.39546
ISL,Q,1994-Q1,10.64795
ISL,Q,1994-Q2,10.69859
ISL,Q,1994-Q3,10.68747
ISL,Q,1994-Q4,10.79789
ISL,Q,1995-Q1,10.83852
ISL,Q,1995-Q2,10.86423
ISL,Q,1995-Q3,10.96004
ISL,Q,1995-Q4,11.01879
ISL,Q,1996-Q1,11.25606
ISL,Q,1996-Q2,11.46954
ISL,Q,1996-Q3,11.55423
ISL,Q,1996-Q4,11.69174
ISL,Q,1997-Q1,11.94627
ISL,Q,1997-Q2,12.21794
ISL,Q,1997-Q3,12.43614
ISL,Q,1997-Q4,12.7897
ISL,Q,1998-Q1,13.23536
ISL,Q,1998-Q2,13.76738
ISL,Q,1998-Q3,14.26967
ISL,Q,1998-Q4,14.87512
ISL,Q,1999-Q1,15.5178
ISL,Q,1999-Q2,16.11364
ISL,Q,1999-Q3,16.74984
ISL,Q,1999-Q4,17.32575
ISL,Q,2000-Q1,17.85881
ISL,Q,2000-Q2,18.34525
ISL,Q,2000-Q3,18.81982
ISL,Q,2000-Q4,19.39274
ISL,Q,2001-Q1,20.00539
ISL,Q,2001-Q2,20.68706
ISL,Q,2001-Q3,21.44762
ISL,Q,2001-Q4,22.20533
ISL,Q,2002-Q1,22.90816
ISL,Q,2002-Q2,23.66253
ISL,Q,2002-Q3,24.44497
ISL,Q,2002-Q4,25.27439
ISL,Q,2003-Q1,26.33846
ISL,Q,2003-Q2,27.58457
ISL,Q,2003-Q3,28.84741
ISL,Q,2003-Q4,30.19619
ISL,Q,2004-Q1,31.44175
ISL,Q,2004-Q2,32.71688
ISL,Q,2004-Q3,33.96748
ISL,Q,2004-Q4,35.2841
ISL,Q,2005-Q1,36.884
ISL,Q,2005-Q2,38.53777
ISL,Q,2005-Q3,40.49665
ISL,Q,2005-Q4,42.68843
ISL,Q,2006-Q1,44.80837
ISL,Q,2006-Q2,46.66099
ISL,Q,2006-Q3,48.39403
ISL,Q,2006-Q4,50.72844
ISL,Q,2007-Q1,54.72942
ISL,Q,2007-Q2,60.64142
ISL,Q,2007-Q3,67.42496
ISL,Q,2007-Q4,74.66672
ISL,Q,2008-Q1,81.18107
ISL,Q,2008-Q2,87.24082
ISL,Q,2008-Q3,94.06405
ISL,Q,2008-Q4,99.17216
ISL,Q,2009-Q1,103.4872
ISL,Q,2009-Q2,106.2594
ISL,Q,2009-Q3,106.3476
ISL,Q,2009-Q4,105.6687
ISL,Q,2010-Q1,103.69
ISL,Q,2010-Q2,101.1527
ISL,Q,2010-Q3,98.62455
ISL,Q,2010-Q4,96.53278
ISL,Q,2011-Q1,95.45276
ISL,Q,2011-Q2,96.22028
ISL,Q,2011-Q3,98.30695
ISL,Q,2011-Q4,100.6438
ISL,Q,2012-Q1,102.3294
ISL,Q,2012-Q2,98.64371
ISL,Q,2012-Q3,96.54984
ISL,Q,2012-Q4,95.55835
ISL,Q,2013-Q1,95.58286
ISL,Q,2013-Q2,96.29086
ISL,Q,2013-Q3,97.61159
ISL,Q,2013-Q4,99.20906
ISL,Q,2014-Q1,100.4704
ISL,Q,2014-Q2,102.2256
ISL,Q,2014-Q3,104.2989
ISL,Q,2014-Q4,106.971
ISL,Q,2015-Q1,110.3643
ISL,Q,2015-Q2,113.2821
ISL,Q,2015-Q3,114.6304
ISL,Q,2015-Q4,113.5091
ISL,Q,2016-Q1,111.5222
ISL,Q,2016-Q2,108.9899
ISL,Q,2016-Q3,107.5168
ISL,Q,2016-Q4,107.682
ISL,A,1961,0.002635822
ISL,A,1962,0.003346965
ISL,A,1963,0.004034739
ISL,A,1964,0.004675154
ISL,A,1965,0.005551425
ISL,A,1966,0.006637713
ISL,A,1967,0.007192343
ISL,A,1968,0.007628179
ISL,A,1969,0.008846113
ISL,A,1970,0.01111335
ISL,A,1971,0.01363179
ISL,A,1972,0.01612172
ISL,A,1973,0.02026414
ISL,A,1974,0.02588988
ISL,A,1975,0.03315179
ISL,A,1976,0.04381383
ISL,A,1977,0.06017493
ISL,A,1978,0.08696496
ISL,A,1979,0.1354318
ISL,A,1980,0.2160736
ISL,A,1981,0.376048
ISL,A,1982,0.5898436
ISL,A,1983,1.032588
ISL,A,1984,1.509552
ISL,A,1985,2.16706
ISL,A,1986,3.044688
ISL,A,1987,4.127736
ISL,A,1988,5.297981
ISL,A,1989,6.579964
ISL,A,1990,8.085859
ISL,A,1991,9.072921
ISL,A,1992,9.827229
ISL,A,1993,10.20079
ISL,A,1994,10.70798
ISL,A,1995,10.9204
ISL,A,1996,11.49289
ISL,A,1997,12.34751
ISL,A,1998,14.03688
ISL,A,1999,16.42676
ISL,A,2000,18.60415
ISL,A,2001,21.08635
ISL,A,2002,24.07251
ISL,A,2003,28.24166
ISL,A,2004,33.35255
ISL,A,2005,39.65171
ISL,A,2006,47.64796
ISL,A,2007,64.36562
ISL,A,2008,90.41452
ISL,A,2009,105.4407
ISL,A,2010,100
ISL,A,2011,97.65596
ISL,A,2012,98.27033
ISL,A,2013,97.17359
ISL,A,2014,103.4915
ISL,A,2015,112.9465
ISL,A,2016,108.9277
CAN,Q,1970-Q1,2.791728
CAN,Q,1970-Q2,2.843538
CAN,Q,1970-Q3,2.934934
CAN,Q,1970-Q4,3.030007
CAN,Q,1971-Q1,3.090215
CAN,Q,1971-Q2,3.153467
CAN,Q,1971-Q3,3.24798
CAN,Q,1971-Q4,3.342347
CAN,Q,1972-Q1,3.482168
CAN,Q,1972-Q2,3.626639
CAN,Q,1972-Q3,3.716259
CAN,Q,1972-Q4,3.839159
CAN,Q,1973-Q1,3.967635
CAN,Q,1973-Q2,4.117682
CAN,Q,1973-Q3,4.307852
CAN,Q,1973-Q4,4.586886
CAN,Q,1974-Q1,4.887783
CAN,Q,1974-Q2,5.196519
CAN,Q,1974-Q3,5.492937
CAN,Q,1974-Q4,5.660367
CAN,Q,1975-Q1,5.841285
CAN,Q,1975-Q2,5.96124
CAN,Q,1975-Q3,6.185251
CAN,Q,1975-Q4,6.438234
CAN,Q,1976-Q1,6.718169
CAN,Q,1976-Q2,7.133787
CAN,Q,1976-Q3,7.422997
CAN,Q,1976-Q4,7.731053
CAN,Q,1977-Q1,8.024865
CAN,Q,1977-Q2,8.354856
CAN,Q,1977-Q3,8.634889
CAN,Q,1977-Q4,8.946011
CAN,Q,1978-Q1,9.179444
CAN,Q,1978-Q2,9.541329
CAN,Q,1978-Q3,9.91602
CAN,Q,1978-Q4,10.44407
CAN,Q,1979-Q1,10.92825
CAN,Q,1979-Q2,11.3852
CAN,Q,1979-Q3,11.9067
CAN,Q,1979-Q4,12.42837
CAN,Q,1980-Q1,12.94425
CAN,Q,1980-Q2,13.4658
CAN,Q,1980-Q3,13.83949
CAN,Q,1980-Q4,14.26667
CAN,Q,1981-Q1,14.92274
CAN,Q,1981-Q2,15.19098
CAN,Q,1981-Q3,15.8384
CAN,Q,1981-Q4,15.92856
CAN,Q,1982-Q1,15.88452
CAN,Q,1982-Q2,16.0603
CAN,Q,1982-Q3,16.23883
CAN,Q,1982-Q4,16.38296
CAN,Q,1983-Q1,16.51708
CAN,Q,1983-Q2,16.39572
CAN,Q,1983-Q3,16.45422
CAN,Q,1983-Q4,16.59297
CAN,Q,1984-Q1,16.67482
CAN,Q,1984-Q2,16.99018
CAN,Q,1984-Q3,17.32059
CAN,Q,1984-Q4,17.57883
CAN,Q,1985-Q1,17.89319
CAN,Q,1985-Q2,18.18055
CAN,Q,1985-Q3,18.43877
CAN,Q,1985-Q4,18.77183
CAN,Q,1986-Q1,19.29968
CAN,Q,1986-Q2,19.60455
CAN,Q,1986-Q3,19.86286
CAN,Q,1986-Q4,20.56273
CAN,Q,1987-Q1,21.26731
CAN,Q,1987-Q2,21.90923
CAN,Q,1987-Q3,22.31968
CAN,Q,1987-Q4,22.50092
CAN,Q,1988-Q1,22.82175
CAN,Q,1988-Q2,23.55421
CAN,Q,1988-Q3,24.4536
CAN,Q,1988-Q4,25.04935
CAN,Q,1989-Q1,25.69774
CAN,Q,1989-Q2,26.48966
CAN,Q,1989-Q3,27.27413
CAN,Q,1989-Q4,28.15527
CAN,Q,1990-Q1,28.89097
CAN,Q,1990-Q2,29.48302
CAN,Q,1990-Q3,30.0186
CAN,Q,1990-Q4,30.58297
CAN,Q,1991-Q1,31.21345
CAN,Q,1991-Q2,31.6118
CAN,Q,1991-Q3,31.6462
CAN,Q,1991-Q4,32.09727
CAN,Q,1992-Q1,32.56253
CAN,Q,1992-Q2,32.89228
CAN,Q,1992-Q3,33.41024
CAN,Q,1992-Q4,33.93961
CAN,Q,1993-Q1,34.3291
CAN,Q,1993-Q2,34.54333
CAN,Q,1993-Q3,34.75198
CAN,Q,1993-Q4,35.03342
CAN,Q,1994-Q1,35.31954
CAN,Q,1994-Q2,35.78064
CAN,Q,1994-Q3,36.52758
CAN,Q,1994-Q4,36.77703
CAN,Q,1995-Q1,37.07192
CAN,Q,1995-Q2,37.64564
CAN,Q,1995-Q3,38.31278
CAN,Q,1995-Q4,38.68969
CAN,Q,1996-Q1,39.38979
CAN,Q,1996-Q2,39.87368
CAN,Q,1996-Q3,40.2276
CAN,Q,1996-Q4,40.59377
CAN,Q,1997-Q1,41.31547
CAN,Q,1997-Q2,41.67865
CAN,Q,1997-Q3,42.05777
CAN,Q,1997-Q4,42.72907
CAN,Q,1998-Q1,42.98817
CAN,Q,1998-Q2,43.24804
CAN,Q,1998-Q3,43.63792
CAN,Q,1998-Q4,44.01332
CAN,Q,1999-Q1,43.97899
CAN,Q,1999-Q2,44.78666
CAN,Q,1999-Q3,45.36189
CAN,Q,1999-Q4,46.22731
CAN,Q,2000-Q1,47.33213
CAN,Q,2000-Q2,48.10096
CAN,Q,2000-Q3,49.27813
CAN,Q,2000-Q4,49.94741
CAN,Q,2001-Q1,50.66646
CAN,Q,2001-Q2,50.86289
CAN,Q,2001-Q3,51.45906
CAN,Q,2001-Q4,52.35593
CAN,Q,2002-Q1,53.2648
CAN,Q,2002-Q2,53.67614
CAN,Q,2002-Q3,54.80618
CAN,Q,2002-Q4,55.39563
CAN,Q,2003-Q1,55.64669
CAN,Q,2003-Q2,57.12128
CAN,Q,2003-Q3,58.14132
CAN,Q,2003-Q4,58.94285
CAN,Q,2004-Q1,60.68586
CAN,Q,2004-Q2,62.112
CAN,Q,2004-Q3,63.10299
CAN,Q,2004-Q4,64.66846
CAN,Q,2005-Q1,66.65447
CAN,Q,2005-Q2,68.42533
CAN,Q,2005-Q3,69.5469
CAN,Q,2005-Q4,70.11514
CAN,Q,2006-Q1,71.50554
CAN,Q,2006-Q2,72.82639
CAN,Q,2006-Q3,74.48634
CAN,Q,2006-Q4,76.43439
CAN,Q,2007-Q1,78.39603
CAN,Q,2007-Q2,80.31847
CAN,Q,2007-Q3,83.26588
CAN,Q,2007-Q4,85.83154
CAN,Q,2008-Q1,88.2347
CAN,Q,2008-Q2,91.19421
CAN,Q,2008-Q3,93.28133
CAN,Q,2008-Q4,95.02625
CAN,Q,2009-Q1,94.58707
CAN,Q,2009-Q2,94.54916
CAN,Q,2009-Q3,95.12196
CAN,Q,2009-Q4,95.81177
CAN,Q,2010-Q1,96.81824
CAN,Q,2010-Q2,99.30869
CAN,Q,2010-Q3,101.4349
CAN,Q,2010-Q4,102.4381
CAN,Q,2011-Q1,104.3151
CAN,Q,2011-Q2,106.2427
CAN,Q,2011-Q3,108.5504
CAN,Q,2011-Q4,110.907
CAN,Q,2012-Q1,113.0673
CAN,Q,2012-Q2,114.8705
CAN,Q,2012-Q3,116.3138
CAN,Q,2012-Q4,117.4596
CAN,Q,2013-Q1,119.2898
CAN,Q,2013-Q2,121.8008
CAN,Q,2013-Q3,123.8421
CAN,Q,2013-Q4,127.6404
CAN,Q,2014-Q1,130.4375
CAN,Q,2014-Q2,132.1276
CAN,Q,2014-Q3,135.2241
CAN,Q,2014-Q4,137.8938
CAN,Q,2015-Q1,140.545
CAN,Q,2015-Q2,142.4525
CAN,Q,2015-Q3,147.1317
CAN,Q,2015-Q4,149.8391
CAN,Q,2016-Q1,152.9994
CAN,Q,2016-Q2,156.3185
CAN,Q,2016-Q3,160.1714
CAN,Q,2016-Q4,163.0798
KOR,A,1981,0.9600473
KOR,A,1982,1.285261
KOR,A,1983,1.629655
KOR,A,1984,1.957768
KOR,A,1985,2.382336
KOR,A,1986,3.006997
KOR,A,1987,3.905066
KOR,A,1988,5.032523
KOR,A,1989,6.368437
KOR,A,1990,8.270204
KOR,A,1991,10.44129
KOR,A,1992,12.80391
KOR,A,1993,15.5205
KOR,A,1994,18.89635
KOR,A,1995,22.72291
KOR,A,1996,27.03885
KOR,A,1997,31.42687
KOR,A,1998,35.83397
KOR,A,1999,39.77684
KOR,A,2000,42.094
KOR,A,2001,45.99396
KOR,A,2002,52.11074
KOR,A,2003,56.53891
KOR,A,2004,59.87689
KOR,A,2005,64.15592
KOR,A,2006,69.27109
KOR,A,2007,76.401
KOR,A,2008,85.32744
KOR,A,2009,92.24039
KOR,A,2010,100
KOR,A,2011,105.1921
KOR,A,2012,113.2748
KOR,A,2013,121.044
KOR,A,2014,129.5886
KOR,A,2015,142.3467
KOR,A,2016,154.0503
SWE,Q,1960-Q2,2.692044
SWE,Q,1960-Q3,2.701846
SWE,Q,1960-Q4,2.725852
SWE,Q,1961-Q1,2.752139
SWE,Q,1961-Q2,2.78006
SWE,Q,1961-Q3,2.81386
SWE,Q,1961-Q4,2.85454
SWE,Q,1962-Q1,2.907406
SWE,Q,1962-Q2,2.988396
SWE,Q,1962-Q3,3.074355
SWE,Q,1962-Q4,3.15812
SWE,Q,1963-Q1,3.217089
SWE,Q,1963-Q2,3.290662
SWE,Q,1963-Q3,3.366006
SWE,Q,1963-Q4,3.433972
SWE,Q,1964-Q1,3.506984
SWE,Q,1964-Q2,3.554009
SWE,Q,1964-Q3,3.613252
SWE,Q,1964-Q4,3.703421
SWE,Q,1965-Q1,3.785237
SWE,Q,1965-Q2,3.843513
SWE,Q,1965-Q3,3.894313
SWE,Q,1965-Q4,3.946683
SWE,Q,1966-Q1,4.021128
SWE,Q,1966-Q2,4.119809
SWE,Q,1966-Q3,4.225343
SWE,Q,1966-Q4,4.311019
SWE,Q,1967-Q1,4.419791
SWE,Q,1967-Q2,4.534261
SWE,Q,1967-Q3,4.682829
SWE,Q,1967-Q4,4.837509
SWE,Q,1968-Q1,4.959117
SWE,Q,1968-Q2,5.10199
SWE,Q,1968-Q3,5.260792
SWE,Q,1968-Q4,5.409977
SWE,Q,1969-Q1,5.523202
SWE,Q,1969-Q2,5.621992
SWE,Q,1969-Q3,5.699755
SWE,Q,1969-Q4,5.735571
SWE,Q,1970-Q1,5.782632
SWE,Q,1970-Q2,5.79849
SWE,Q,1970-Q3,5.848432
SWE,Q,1970-Q4,5.965214
SWE,Q,1971-Q1,6.125516
SWE,Q,1971-Q2,6.241605
SWE,Q,1971-Q3,6.411316
SWE,Q,1971-Q4,6.609338
SWE,Q,1972-Q1,6.803769
SWE,Q,1972-Q2,6.996718
SWE,Q,1972-Q3,7.17758
SWE,Q,1972-Q4,7.393438
SWE,Q,1973-Q1,7.592722
SWE,Q,1973-Q2,7.824989
SWE,Q,1973-Q3,8.109631
SWE,Q,1973-Q4,8.37456
SWE,Q,1974-Q1,8.628198
SWE,Q,1974-Q2,8.899613
SWE,Q,1974-Q3,9.112509
SWE,Q,1974-Q4,9.259044
SWE,Q,1975-Q1,9.427163
SWE,Q,1975-Q2,9.68439
SWE,Q,1975-Q3,10.00602
SWE,Q,1975-Q4,10.31007
SWE,Q,1976-Q1,10.57713
SWE,Q,1976-Q2,10.79456
SWE,Q,1976-Q3,10.99406
SWE,Q,1976-Q4,11.08934
SWE,Q,1977-Q1,11.13611
SWE,Q,1977-Q2,11.31327
SWE,Q,1977-Q3,11.50424
SWE,Q,1977-Q4,11.93063
SWE,Q,1978-Q1,12.27912
SWE,Q,1978-Q2,12.8043
SWE,Q,1978-Q3,13.37601
SWE,Q,1978-Q4,13.80973
SWE,Q,1979-Q1,14.2349
SWE,Q,1979-Q2,14.63772
SWE,Q,1979-Q3,15.07307
SWE,Q,1979-Q4,15.48221
SWE,Q,1980-Q1,15.90139
SWE,Q,1980-Q2,16.31955
SWE,Q,1980-Q3,16.80956
SWE,Q,1980-Q4,17.24215
SWE,Q,1981-Q1,17.50739
SWE,Q,1981-Q2,17.99133
SWE,Q,1981-Q3,18.25976
SWE,Q,1981-Q4,18.95658
SWE,Q,1982-Q1,19.82558
SWE,Q,1982-Q2,20.38824
SWE,Q,1982-Q3,20.93201
SWE,Q,1982-Q4,21.10311
SWE,Q,1983-Q1,21.6909
SWE,Q,1983-Q2,21.98391
SWE,Q,1983-Q3,22.58217
SWE,Q,1983-Q4,22.76391
SWE,Q,1984-Q1,22.79902
SWE,Q,1984-Q2,22.88344
SWE,Q,1984-Q3,22.92953
SWE,Q,1984-Q4,23.51083
SWE,Q,1985-Q1,23.61036
SWE,Q,1985-Q2,23.38741
SWE,Q,1985-Q3,23.27637
SWE,Q,1985-Q4,23.49311
SWE,Q,1986-Q1,24.10449
SWE,Q,1986-Q2,24.67009
SWE,Q,1986-Q3,25.53334
SWE,Q,1986-Q4,26.18728
SWE,Q,1987-Q1,26.60281
SWE,Q,1987-Q2,27.12135
SWE,Q,1987-Q3,27.49811
SWE,Q,1987-Q4,27.88881
SWE,Q,1988-Q1,27.71486
SWE,Q,1988-Q2,28.0197
SWE,Q,1988-Q3,28.57509
SWE,Q,1988-Q4,29.04638
SWE,Q,1989-Q1,29.4203
SWE,Q,1989-Q2,29.84575
SWE,Q,1989-Q3,30.53607
SWE,Q,1989-Q4,31.29775
SWE,Q,1990-Q1,32.57202
SWE,Q,1990-Q2,32.69963
SWE,Q,1990-Q3,32.94516
SWE,Q,1990-Q4,33.74833
SWE,Q,1991-Q1,35.20586
SWE,Q,1991-Q2,36.12577
SWE,Q,1991-Q3,36.941
SWE,Q,1991-Q4,37.22732
SWE,Q,1992-Q1,36.74348
SWE,Q,1992-Q2,37.10424
SWE,Q,1992-Q3,36.87611
SWE,Q,1992-Q4,36.71644
SWE,Q,1993-Q1,38.81924
SWE,Q,1993-Q2,39.0144
SWE,Q,1993-Q3,39.72568
SWE,Q,1993-Q4,40.16952
SWE,Q,1994-Q1,40.87286
SWE,Q,1994-Q2,41.54336
SWE,Q,1994-Q3,41.58451
SWE,Q,1994-Q4,41.135
SWE,Q,1995-Q1,40.96497
SWE,Q,1995-Q2,41.23156
SWE,Q,1995-Q3,41.86828
SWE,Q,1995-Q4,42.62006
SWE,Q,1996-Q1,43.66158
SWE,Q,1996-Q2,45.48918
SWE,Q,1996-Q3,46.41066
SWE,Q,1996-Q4,47.22895
SWE,Q,1997-Q1,47.13693
SWE,Q,1997-Q2,47.54363
SWE,Q,1997-Q3,48.03747
SWE,Q,1997-Q4,48.08495
SWE,Q,1998-Q1,48.17176
SWE,Q,1998-Q2,48.28568
SWE,Q,1998-Q3,47.22084
SWE,Q,1998-Q4,46.33142
SWE,Q,1999-Q1,47.04357
SWE,Q,1999-Q2,48.77172
SWE,Q,1999-Q3,50.61508
SWE,Q,1999-Q4,51.53464
SWE,Q,2000-Q1,53.54105
SWE,Q,2000-Q2,54.66259
SWE,Q,2000-Q3,54.20711
SWE,Q,2000-Q4,54.0081
SWE,Q,2001-Q1,53.69135
SWE,Q,2001-Q2,54.50431
SWE,Q,2001-Q3,55.73266
SWE,Q,2001-Q4,56.5242
SWE,Q,2002-Q1,53.96537
SWE,Q,2002-Q2,55.53565
SWE,Q,2002-Q3,57.4306
SWE,Q,2002-Q4,57.56683
SWE,Q,2003-Q1,58.39984
SWE,Q,2003-Q2,58.64269
SWE,Q,2003-Q3,58.22881
SWE,Q,2003-Q4,59.27563
SWE,Q,2004-Q1,59.76468
SWE,Q,2004-Q2,59.33585
SWE,Q,2004-Q3,59.8121
SWE,Q,2004-Q4,61.58911
SWE,Q,2005-Q1,62.55505
SWE,Q,2005-Q2,63.86486
SWE,Q,2005-Q3,66.39519
SWE,Q,2005-Q4,68.47185
SWE,Q,2006-Q1,70.84634
SWE,Q,2006-Q2,74.27113
SWE,Q,2006-Q3,78.06491
SWE,Q,2006-Q4,79.26363
SWE,Q,2007-Q1,82.44689
SWE,Q,2007-Q2,85.21561
SWE,Q,2007-Q3,88.8349
SWE,Q,2007-Q4,94.75608
SWE,Q,2008-Q1,94.59039
SWE,Q,2008-Q2,97.12492
SWE,Q,2008-Q3,97.0784
SWE,Q,2008-Q4,96.39726
SWE,Q,2009-Q1,99.15102
SWE,Q,2009-Q2,99.18809
SWE,Q,2009-Q3,97.68317
SWE,Q,2009-Q4,97.63884
SWE,Q,2010-Q1,98.95582
SWE,Q,2010-Q2,99.51196
SWE,Q,2010-Q3,100.4297
SWE,Q,2010-Q4,101.1025
SWE,Q,2011-Q1,100.2709
SWE,Q,2011-Q2,101.4671
SWE,Q,2011-Q3,103.9706
SWE,Q,2011-Q4,106.7908
SWE,Q,2012-Q1,110.1027
SWE,Q,2012-Q2,110.1538
SWE,Q,2012-Q3,109.5029
SWE,Q,2012-Q4,110.494
SWE,Q,2013-Q1,111.3347
SWE,Q,2013-Q2,112.2482
SWE,Q,2013-Q3,112.9456
SWE,Q,2013-Q4,113.9603
SWE,Q,2014-Q1,114.8089
SWE,Q,2014-Q2,116.5283
SWE,Q,2014-Q3,118.1881
SWE,Q,2014-Q4,119.1813
SWE,Q,2015-Q1,120.4986
SWE,Q,2015-Q2,124.0777
SWE,Q,2015-Q3,126.3438
SWE,Q,2015-Q4,128.5213
SWE,Q,2016-Q1,131.5589
SWE,Q,2016-Q2,133.8947
SWE,Q,2016-Q3,136.5724
SWE,Q,2016-Q4,138.8376
NOR,A,1961,1.272521
NOR,A,1962,1.360201
NOR,A,1963,1.442714
NOR,A,1964,1.558217
NOR,A,1965,1.698209
NOR,A,1966,1.848099
NOR,A,1967,2.014261
NOR,A,1968,2.19855
NOR,A,1969,2.45119
NOR,A,1970,2.730947
NOR,A,1971,3.118109
NOR,A,1972,3.466407
NOR,A,1973,3.873222
NOR,A,1974,4.303582
NOR,A,1975,4.869423
NOR,A,1976,5.665454
NOR,A,1977,6.66823
NOR,A,1978,7.534368
NOR,A,1979,8.493668
NOR,A,1980,9.548448
NOR,A,1981,10.79575
NOR,A,1982,11.94269
NOR,A,1983,13.04816
NOR,A,1984,14.78131
NOR,A,1985,17.16242
NOR,A,1986,18.67249
NOR,A,1987,20.39304
NOR,A,1988,23.33794
