LOCATION,FREQUENCY,TIME,Value
PRT,A,1994,10.47833
PRT,A,1995,11.465
PRT,A,1996,8.559167
PRT,A,1997,6.358333
PRT,A,1998,4.8775
PRT,A,1999,4.7775
PRT,A,2000,5.595
PRT,A,2001,5.158333
PRT,A,2002,5.006667
PRT,A,2003,4.180083
PRT,A,2004,4.143917
PRT,A,2005,3.437917
PRT,A,2006,3.914667
PRT,A,2007,4.424141
PRT,A,2008,4.519855
PRT,A,2009,4.210149
PRT,A,2010,5.396408
PRT,A,2011,10.23912
PRT,A,2012,10.54652
PRT,A,2013,6.293129
PRT,A,2014,3.75395
PRT,A,2015,2.423333
PRT,A,2016,3.171667
IRL,M,Dec-70,9.86
IRL,M,Jan-71,9.82
IRL,M,Feb-71,9.85
IRL,M,Mar-71,9.51
IRL,M,Apr-71,9.4
IRL,M,May-71,9.29
IRL,M,Jun-71,9.3
IRL,M,Jul-71,9.36
IRL,M,Aug-71,9.35
IRL,M,Sep-71,9.11
IRL,M,Oct-71,8.78
IRL,M,Nov-71,8.61
IRL,M,Dec-71,8.48
IRL,M,Jan-72,8.37
IRL,M,Feb-72,8.25
IRL,M,Mar-72,8.38
IRL,M,Apr-72,8.3
IRL,M,May-72,8.64
IRL,M,Jun-72,9.81
IRL,M,Jul-72,9.76
IRL,M,Aug-72,9.51
IRL,M,Sep-72,9.46
IRL,M,Oct-72,9.45
IRL,M,Nov-72,9.47
IRL,M,Dec-72,9.46
IRL,M,Jan-73,9.56
IRL,M,Feb-73,9.61
IRL,M,Mar-73,10.01
IRL,M,Apr-73,10
IRL,M,May-73,10.04
IRL,M,Jun-73,10.18
IRL,M,Jul-73,10.76
IRL,M,Aug-73,11.34
IRL,M,Sep-73,11.42
IRL,M,Oct-73,11.44
IRL,M,Nov-73,11.92
IRL,M,Dec-73,12.33
IRL,M,Jan-74,13.24
IRL,M,Feb-74,13.37
IRL,M,Mar-74,13.8
IRL,M,Apr-74,14.04
IRL,M,May-74,13.76
IRL,M,Jun-74,14.61
IRL,M,Jul-74,14.48
IRL,M,Aug-74,14.95
IRL,M,Sep-74,14.66
IRL,M,Oct-74,15.32
IRL,M,Nov-74,16.35
IRL,M,Dec-74,16.86
IRL,M,Jan-75,15.2
IRL,M,Feb-75,14.06
IRL,M,Mar-75,13.18
IRL,M,Apr-75,13.88
IRL,M,May-75,13.64
IRL,M,Jun-75,13.76
IRL,M,Jul-75,13.16
IRL,M,Aug-75,13.36
IRL,M,Sep-75,13.81
IRL,M,Oct-75,14.47
IRL,M,Nov-75,14.45
IRL,M,Dec-75,14.64
IRL,M,Jan-76,13.77
IRL,M,Feb-76,13.78
IRL,M,Mar-76,14.11
IRL,M,Apr-76,14.23
IRL,M,May-76,14.14
IRL,M,Jun-76,13.89
IRL,M,Jul-76,14.14
IRL,M,Aug-76,14.37
IRL,M,Sep-76,15.23
IRL,M,Oct-76,16.37
IRL,M,Nov-76,15.84
IRL,M,Dec-76,15.49
IRL,M,Jan-77,14.09
IRL,M,Feb-77,14.28
IRL,M,Mar-77,12.7
IRL,M,Apr-77,13.14
IRL,M,May-77,13.45
IRL,M,Jun-77,13.58
IRL,M,Jul-77,13.86
IRL,M,Aug-77,13.17
IRL,M,Sep-77,11.87
IRL,M,Oct-77,11.24
IRL,M,Nov-77,11.96
IRL,M,Dec-77,11.3
IRL,M,Jan-78,11.68
IRL,M,Feb-78,12.29
IRL,M,Mar-78,12.28
IRL,M,Apr-78,12.89
IRL,M,May-78,13.26
IRL,M,Jun-78,13.31
IRL,M,Jul-78,12.62
IRL,M,Aug-78,12.9
IRL,M,Sep-78,13.08
IRL,M,Oct-78,12.92
IRL,M,Nov-78,13.34
IRL,M,Dec-78,13.44
IRL,M,Jan-79,14.35
IRL,M,Feb-79,13.48
IRL,M,Mar-79,13.33
IRL,M,Apr-79,13.46
IRL,M,May-79,13.81
IRL,M,Jun-79,15.37
IRL,M,Jul-79,15.99
IRL,M,Aug-79,15.92
IRL,M,Sep-79,15.72
IRL,M,Oct-79,16.64
IRL,M,Nov-79,16.42
IRL,M,Dec-79,16.29
IRL,M,Jan-80,15.95
IRL,M,Feb-80,16.39
IRL,M,Mar-80,16.82
IRL,M,Apr-80,16.2
IRL,M,May-80,15.78
IRL,M,Jun-80,14.64
IRL,M,Jul-80,14.08
IRL,M,Aug-80,14.49
IRL,M,Sep-80,14.57
IRL,M,Oct-80,14.77
IRL,M,Nov-80,14.91
IRL,M,Dec-80,15.63
IRL,M,Jan-81,16.13
IRL,M,Feb-81,15.99
IRL,M,Mar-81,16.18
IRL,M,Apr-81,16.6
IRL,M,May-81,16.99
IRL,M,Jun-81,17.31
IRL,M,Jul-81,17.44
IRL,M,Aug-81,17.61
IRL,M,Sep-81,18.22
IRL,M,Oct-81,18.24
IRL,M,Nov-81,18.16
IRL,M,Dec-81,18.34
IRL,M,Jan-82,19.11
IRL,M,Feb-82,19.16
IRL,M,Mar-82,18.83
IRL,M,Apr-82,18.28
IRL,M,May-82,18.28
IRL,M,Jun-82,18.58
IRL,M,Jul-82,17.33
IRL,M,Aug-82,15.93
IRL,M,Sep-82,15.17
IRL,M,Oct-82,13.95
IRL,M,Nov-82,15.53
IRL,M,Dec-82,14.54
IRL,M,Jan-83,14.98
IRL,M,Feb-83,14.26
IRL,M,Mar-83,13.96
IRL,M,Apr-83,13.62
IRL,M,May-83,13.51
IRL,M,Jun-83,13.61
IRL,M,Jul-83,13.81
IRL,M,Aug-83,13.6
IRL,M,Sep-83,13.72
IRL,M,Oct-83,13.82
IRL,M,Nov-83,13.72
IRL,M,Dec-83,14.24
IRL,M,Jan-84,13.94
IRL,M,Feb-84,14.16
IRL,M,Mar-84,14.08
IRL,M,Apr-84,14.14
IRL,M,May-84,14.49
IRL,M,Jun-84,14.58
IRL,M,Jul-84,14.89
IRL,M,Aug-84,14.95
IRL,M,Sep-84,14.98
IRL,M,Oct-84,14.99
IRL,M,Nov-84,15.25
IRL,M,Dec-84,14.9
IRL,M,Jan-85,14.85
IRL,M,Feb-85,14.69
IRL,M,Mar-85,14.08
IRL,M,Apr-85,13.26
IRL,M,May-85,13.03
IRL,M,Jun-85,12.61
IRL,M,Jul-85,11.81
IRL,M,Aug-85,11.42
IRL,M,Sep-85,11.7
IRL,M,Oct-85,11.66
IRL,M,Nov-85,12.19
IRL,M,Dec-85,12.06
IRL,M,Jan-86,12.29
IRL,M,Feb-86,11.56
IRL,M,Mar-86,10.26
IRL,M,Apr-86,9.29
IRL,M,May-86,9.3
IRL,M,Jun-86,9.62
IRL,M,Jul-86,10
IRL,M,Aug-86,10.79
IRL,M,Sep-86,11.72
IRL,M,Oct-86,13.68
IRL,M,Nov-86,13.25
IRL,M,Dec-86,12.91
IRL,M,Jan-87,12.53
IRL,M,Feb-87,12.68
IRL,M,Mar-87,11.96
IRL,M,Apr-87,10.87
IRL,M,May-87,10.56
IRL,M,Jun-87,10.94
IRL,M,Jul-87,11.08
IRL,M,Aug-87,11.67
IRL,M,Sep-87,11.23
IRL,M,Oct-87,10.81
IRL,M,Nov-87,10.33
IRL,M,Dec-87,10.45
IRL,M,Jan-88,10.3
IRL,M,Feb-88,10.1
IRL,M,Mar-88,9.82
IRL,M,Apr-88,9.54
IRL,M,May-88,9.58
IRL,M,Jun-88,9.52
IRL,M,Jul-88,9.41
IRL,M,Aug-88,9.2
IRL,M,Sep-88,9.08
IRL,M,Oct-88,8.59
IRL,M,Nov-88,8.67
IRL,M,Dec-88,8.52
IRL,M,Jan-89,8.46
IRL,M,Feb-89,9
IRL,M,Mar-89,8.8
IRL,M,Apr-89,9.14
IRL,M,May-89,9.47
IRL,M,Jun-89,9.25
IRL,M,Jul-89,8.64
IRL,M,Aug-89,9.2
IRL,M,Sep-89,9.21
IRL,M,Oct-89,9.59
IRL,M,Nov-89,9.66
IRL,M,Dec-89,9.62
IRL,M,Jan-90,9.7
IRL,M,Feb-90,10.44
IRL,M,Mar-90,10.95
IRL,M,Apr-90,10.39
IRL,M,May-90,10.2
IRL,M,Jun-90,10.03
IRL,M,Jul-90,9.68
IRL,M,Aug-90,10.3
IRL,M,Sep-90,10.74
IRL,M,Oct-90,10.47
IRL,M,Nov-90,10.34
IRL,M,Dec-90,10.05
IRL,M,Jan-91,10.05
IRL,M,Feb-91,9.59
IRL,M,Mar-91,9.35
IRL,M,Apr-91,9.34
IRL,M,May-91,9.26
IRL,M,Jun-91,9.19
IRL,M,Jul-91,9.4
IRL,M,Aug-91,9.35
IRL,M,Sep-91,9.29
IRL,M,Oct-91,9.22
IRL,M,Nov-91,9.22
IRL,M,Dec-91,9.23
IRL,M,Jan-92,8.86
IRL,M,Feb-92,8.77
IRL,M,Mar-92,8.99
IRL,M,Apr-92,8.95
IRL,M,May-92,8.82
IRL,M,Jun-92,8.99
IRL,M,Jul-92,9.22
IRL,M,Aug-92,9.23
IRL,M,Sep-92,9.94
IRL,M,Oct-92,9.54
IRL,M,Nov-92,10.38
IRL,M,Dec-92,10.11
IRL,M,Jan-93,9.68
IRL,M,Feb-93,9.13
IRL,M,Mar-93,8.28
IRL,M,Apr-93,8.1
IRL,M,May-93,7.82
IRL,M,Jun-93,7.33
IRL,M,Jul-93,7.31
IRL,M,Aug-93,6.95
IRL,M,Sep-93,6.99
IRL,M,Oct-93,6.59
IRL,M,Nov-93,6.51
IRL,M,Dec-93,6.26
IRL,M,Jan-94,6.14
IRL,M,Feb-94,6.74
IRL,M,Mar-94,7.33
IRL,M,Apr-94,7.67
IRL,M,May-94,8.45
IRL,M,Jun-94,8.64
IRL,M,Jul-94,8.44
IRL,M,Aug-94,8.44
IRL,M,Sep-94,8.89
IRL,M,Oct-94,8.62
IRL,M,Nov-94,8.4
IRL,M,Dec-94,8.76
IRL,M,Jan-95,8.67
IRL,M,Feb-95,8.74
IRL,M,Mar-95,8.86
IRL,M,Apr-95,8.66
IRL,M,May-95,8.1
IRL,M,Jun-95,8.58
IRL,M,Jul-95,8.32
IRL,M,Aug-95,8.09
IRL,M,Sep-95,8.07
IRL,M,Oct-95,7.85
IRL,M,Nov-95,7.43
IRL,M,Dec-95,7.34
IRL,M,Jan-96,7.21
IRL,M,Feb-96,7.74
IRL,M,Mar-96,7.89
IRL,M,Apr-96,7.35
IRL,M,May-96,7.55
IRL,M,Jun-96,7.49
IRL,M,Jul-96,7.52
IRL,M,Aug-96,7.5
IRL,M,Sep-96,6.88
IRL,M,Oct-96,6.83
IRL,M,Nov-96,6.45
IRL,M,Dec-96,6.58
IRL,M,Jan-97,6.54
IRL,M,Feb-97,6.34
IRL,M,Mar-97,6.79
IRL,M,Apr-97,6.62
IRL,M,May-97,6.61
IRL,M,Jun-97,6.44
IRL,M,Jul-97,6.21
IRL,M,Aug-97,6.29
IRL,M,Sep-97,5.94
IRL,M,Oct-97,6.03
IRL,M,Nov-97,5.78
IRL,M,Dec-97,5.48
IRL,M,Jan-98,5.29
IRL,M,Feb-98,5.18
IRL,M,Mar-98,5.07
IRL,M,Apr-98,5.16
IRL,M,May-98,5.08
IRL,M,Jun-98,5
IRL,M,Jul-98,4.87
IRL,M,Aug-98,4.59
IRL,M,Sep-98,4.22
IRL,M,Oct-98,4.35
IRL,M,Nov-98,4.16
IRL,M,Dec-98,3.99
IRL,M,Jan-99,3.84
IRL,M,Feb-99,4.18
IRL,M,Mar-99,4.1
IRL,M,Apr-99,3.89
IRL,M,May-99,4.34
IRL,M,Jun-99,4.78
IRL,M,Jul-99,5.06
IRL,M,Aug-99,5.17
IRL,M,Sep-99,5.37
IRL,M,Oct-99,5.44
IRL,M,Nov-99,5.46
IRL,M,Dec-99,5.6
IRL,M,Jan-00,5.78
IRL,M,Feb-00,5.75
IRL,M,Mar-00,5.45
IRL,M,Apr-00,5.52
IRL,M,May-00,5.47
IRL,M,Jun-00,5.48
IRL,M,Jul-00,5.46
IRL,M,Aug-00,5.58
IRL,M,Sep-00,5.46
IRL,M,Oct-00,5.48
IRL,M,Nov-00,5.24
IRL,M,Dec-00,5.07
IRL,M,Jan-01,5.02
IRL,M,Feb-01,4.98
IRL,M,Mar-01,4.95
IRL,M,Apr-01,5.27
IRL,M,May-01,5.37
IRL,M,Jun-01,5.3
IRL,M,Jul-01,5.07
IRL,M,Aug-01,4.95
IRL,M,Sep-01,4.95
IRL,M,Oct-01,4.53
IRL,M,Nov-01,4.73
IRL,M,Dec-01,5.11
IRL,M,Jan-02,5.21
IRL,M,Feb-02,5.22
IRL,M,Mar-02,5.47
IRL,M,Apr-02,5.37
IRL,M,May-02,5.38
IRL,M,Jun-02,5.16
IRL,M,Jul-02,5.01
IRL,M,Aug-02,4.82
IRL,M,Sep-02,4.54
IRL,M,Oct-02,4.74
IRL,M,Nov-02,4.63
IRL,M,Dec-02,4.3
IRL,M,Jan-03,4.16
IRL,M,Feb-03,3.99
IRL,M,Mar-03,4.1
IRL,M,Apr-03,4.15
IRL,M,May-03,3.8
IRL,M,Jun-03,3.84
IRL,M,Jul-03,4.19
IRL,M,Aug-03,4.21
IRL,M,Sep-03,3.99
IRL,M,Oct-03,4.32
IRL,M,Nov-03,4.44
IRL,M,Dec-03,4.31
IRL,M,Jan-04,4.27
IRL,M,Feb-04,4.1
IRL,M,Mar-04,3.98
IRL,M,Apr-04,4.23
IRL,M,May-04,4.3
IRL,M,Jun-04,4.35
IRL,M,Jul-04,4.22
IRL,M,Aug-04,4.02
IRL,M,Sep-04,3.98
IRL,M,Oct-04,3.87
IRL,M,Nov-04,3.75
IRL,M,Dec-04,3.67
IRL,M,Jan-05,3.48
IRL,M,Feb-05,3.65
IRL,M,Mar-05,3.6
IRL,M,Apr-05,3.38
IRL,M,May-05,3.23
IRL,M,Jun-05,3.13
IRL,M,Jul-05,3.21
IRL,M,Aug-05,3.05
IRL,M,Sep-05,3.08
IRL,M,Oct-05,3.33
IRL,M,Nov-05,3.44
IRL,M,Dec-05,3.27
IRL,M,Jan-06,3.46
IRL,M,Feb-06,3.49
IRL,M,Mar-06,3.78
IRL,M,Apr-06,3.97
IRL,M,May-06,3.93
IRL,M,Jun-06,4.08
IRL,M,Jul-06,3.91
IRL,M,Aug-06,3.75
IRL,M,Sep-06,3.67
IRL,M,Oct-06,3.78
IRL,M,Nov-06,3.7
IRL,M,Dec-06,3.95
IRL,M,Jan-07,4.12
IRL,M,Feb-07,3.97
IRL,M,Mar-07,4.07
IRL,M,Apr-07,4.2
IRL,M,May-07,4.44
IRL,M,Jun-07,4.62
IRL,M,Jul-07,4.45
IRL,M,Aug-07,4.38
IRL,M,Sep-07,4.42
IRL,M,Oct-07,4.4
IRL,M,Nov-07,4.37
IRL,M,Dec-07,4.5
IRL,M,Jan-08,4.21
IRL,M,Feb-08,4.22
IRL,M,Mar-08,4.3
IRL,M,Apr-08,4.59
IRL,M,May-08,4.73
IRL,M,Jun-08,4.96
IRL,M,Jul-08,4.78
IRL,M,Aug-08,4.56
IRL,M,Sep-08,4.56
IRL,M,Oct-08,4.55
IRL,M,Nov-08,4.57
IRL,M,Dec-08,4.57
IRL,M,Jan-09,5.7
IRL,M,Feb-09,5.75
IRL,M,Mar-09,5.52
IRL,M,Apr-09,5.27
IRL,M,May-09,5.53
IRL,M,Jun-09,5.79
IRL,M,Jul-09,5.04
IRL,M,Aug-09,4.87
IRL,M,Sep-09,4.71
IRL,M,Oct-09,4.76
IRL,M,Nov-09,4.91
IRL,M,Dec-09,4.94
IRL,M,Jan-10,4.83
IRL,M,Feb-10,4.59
IRL,M,Mar-10,4.53
IRL,M,Apr-10,5.2
IRL,M,May-10,4.74
IRL,M,Jun-10,5.5
IRL,M,Jul-10,5.04
IRL,M,Aug-10,5.68
IRL,M,Sep-10,6.57
IRL,M,Oct-10,6.92
IRL,M,Nov-10,9.25
IRL,M,Dec-10,9.06
IRL,M,Jan-11,9.15
IRL,M,Feb-11,9.29
IRL,M,Mar-11,10.22
IRL,M,Apr-11,10.47
IRL,M,May-11,11.03
IRL,M,Jun-11,11.7
IRL,M,Jul-11,10.85
IRL,M,Aug-11,8.63
IRL,M,Sep-11,7.64
IRL,M,Oct-11,8.15
IRL,M,Nov-11,9.32
IRL,M,Dec-11,8.48
IRL,M,Jan-12,7.29
IRL,M,Feb-12,7.01
IRL,M,Mar-12,6.84
IRL,M,Apr-12,6.82
IRL,M,May-12,7.23
IRL,M,Jun-12,6.33
IRL,M,Jul-12,5.98
IRL,M,Aug-12,5.86
IRL,M,Sep-12,5
IRL,M,Oct-12,4.66
IRL,M,Nov-12,4.43
IRL,M,Dec-12,4.45
IRL,M,Jan-13,4.06
IRL,M,Feb-13,3.77
IRL,M,Mar-13,4.22
IRL,M,Apr-13,3.52
IRL,M,May-13,3.85
IRL,M,Jun-13,4.07
IRL,M,Jul-13,3.88
IRL,M,Aug-13,4.19
IRL,M,Sep-13,3.88
IRL,M,Oct-13,3.5
IRL,M,Nov-13,3.53
IRL,M,Dec-13,3.47
IRL,M,Jan-14,3.31
IRL,M,Feb-14,3.1
IRL,M,Mar-14,3.01
IRL,M,Apr-14,2.82
IRL,M,May-14,2.59
IRL,M,Jun-14,2.36
IRL,M,Jul-14,2.21
IRL,M,Aug-14,1.78
IRL,M,Sep-14,1.65
IRL,M,Oct-14,1.71
IRL,M,Nov-14,1.38
IRL,M,Dec-14,1.25
IRL,M,Jan-15,1.16
IRL,M,Feb-15,0.86
IRL,M,Mar-15,0.75
IRL,M,Apr-15,0.93
IRL,M,May-15,1.26
IRL,M,Jun-15,1.26
IRL,M,Jul-15,1.18
IRL,M,Aug-15,1.46
IRL,M,Sep-15,1.24
IRL,M,Oct-15,1.11
IRL,M,Nov-15,1
IRL,M,Dec-15,1.15
IRL,M,Jan-16,0.96
IRL,M,Feb-16,0.88
IRL,M,Mar-16,0.73
IRL,M,Apr-16,0.96
IRL,M,May-16,0.76
IRL,M,Jun-16,0.52
IRL,M,Jul-16,0.43
IRL,M,Aug-16,0.43
IRL,M,Sep-16,0.32
IRL,M,Oct-16,0.64
IRL,M,Nov-16,0.88
IRL,M,Dec-16,0.74
IRL,M,Jan-17,1.16
IRL,M,Feb-17,0.88
NOR,A,1985,12.91167
NOR,A,1986,13.29917
NOR,A,1987,13.305
NOR,A,1988,12.89583
NOR,A,1989,10.82583
NOR,A,1990,10.68
NOR,A,1991,9.996667
NOR,A,1992,9.606667
NOR,A,1993,6.88
NOR,A,1994,7.435833
NOR,A,1995,7.424167
NOR,A,1996,6.773334
NOR,A,1997,5.888333
NOR,A,1998,5.4
NOR,A,1999,5.4975
NOR,A,2000,6.218333
NOR,A,2001,6.236667
NOR,A,2002,6.384167
NOR,A,2003,5.045
NOR,A,2004,4.368333
NOR,A,2005,3.745833
NOR,A,2006,4.076667
NOR,A,2007,4.774167
NOR,A,2008,4.458333
NOR,A,2009,3.998333
NOR,A,2010,3.528333
NOR,A,2011,3.135
NOR,A,2012,2.101667
NOR,A,2013,2.5775
NOR,A,2014,2.515
NOR,A,2015,1.565
NOR,A,2016,1.331667
AUS,A,1970,6.646667
AUS,A,1971,6.713333
AUS,A,1972,5.831666
AUS,A,1973,6.933333
AUS,A,1974,9.036667
AUS,A,1975,9.741667
AUS,A,1976,10.03083
AUS,A,1977,10.22667
AUS,A,1978,9.06
AUS,A,1979,9.749166
AUS,A,1980,11.6475
AUS,A,1981,13.95833
AUS,A,1982,15.375
AUS,A,1983,13.8875
AUS,A,1984,13.525
AUS,A,1985,13.95417
AUS,A,1986,13.41667
AUS,A,1987,13.19167
AUS,A,1988,12.10417
AUS,A,1989,13.40833
AUS,A,1990,13.18
AUS,A,1991,10.69083
AUS,A,1992,9.22
AUS,A,1993,7.280833
AUS,A,1994,9.041667
AUS,A,1995,9.210896
AUS,A,1996,8.209207
AUS,A,1997,6.954918
AUS,A,1998,5.49297
AUS,A,1999,6.009312
AUS,A,2000,6.314569
AUS,A,2001,5.615264
AUS,A,2002,5.843958
AUS,A,2003,5.366776
AUS,A,2004,5.590775
AUS,A,2005,5.339973
AUS,A,2006,5.587872
AUS,A,2007,5.994521
AUS,A,2008,5.817944
AUS,A,2009,5.039512
AUS,A,2010,5.366042
AUS,A,2011,4.879583
AUS,A,2012,3.379167
AUS,A,2013,3.697292
AUS,A,2014,3.656667
AUS,A,2015,2.710833
AUS,A,2016,2.336667
ITA,A,1992,13.26575
ITA,A,1993,11.18692
ITA,A,1994,10.51883
ITA,A,1995,12.20583
ITA,A,1996,9.400666
ITA,A,1997,6.86025
ITA,A,1998,4.8825
ITA,A,1999,4.7275
ITA,A,2000,5.576083
ITA,A,2001,5.187083
ITA,A,2002,5.034167
ITA,A,2003,4.295833
ITA,A,2004,4.258675
ITA,A,2005,3.555422
ITA,A,2006,4.046142
ITA,A,2007,4.487258
ITA,A,2008,4.681067
ITA,A,2009,4.311183
ITA,A,2010,4.035708
ITA,A,2011,5.422758
ITA,A,2012,5.492675
ITA,A,2013,4.316425
ITA,A,2014,2.8932
ITA,A,2015,1.71395
ITA,A,2016,1.486433
NLD,Q,1959-Q1,4.38
NLD,Q,1959-Q2,4.306667
NLD,Q,1959-Q3,4.44
NLD,Q,1959-Q4,4.466667
NLD,Q,1960-Q1,4.556667
NLD,Q,1960-Q2,4.513333
NLD,Q,1960-Q3,4.4
NLD,Q,1960-Q4,4.35
NLD,Q,1961-Q1,4.3
NLD,Q,1961-Q2,4.086667
NLD,Q,1961-Q3,4.173333
NLD,Q,1961-Q4,4.156667
NLD,Q,1962-Q1,4.083333
NLD,Q,1962-Q2,4.32
NLD,Q,1962-Q3,4.3
NLD,Q,1962-Q4,4.24
NLD,Q,1963-Q1,4.223333
NLD,Q,1963-Q2,4.203333
NLD,Q,1963-Q3,4.243333
NLD,Q,1963-Q4,4.566667
NLD,Q,1964-Q1,4.843333
NLD,Q,1964-Q2,4.946667
NLD,Q,1964-Q3,5.276667
NLD,Q,1964-Q4,5.29
NLD,Q,1965-Q1,5.116667
NLD,Q,1965-Q2,5.36
NLD,Q,1965-Q3,5.58
NLD,Q,1965-Q4,5.946667
NLD,Q,1966-Q1,6.306667
NLD,Q,1966-Q2,6.666667
NLD,Q,1966-Q3,6.676667
NLD,Q,1966-Q4,6.683333
NLD,Q,1967-Q1,6.466667
NLD,Q,1967-Q2,6.4
NLD,Q,1967-Q3,6.41
NLD,Q,1967-Q4,6.42
NLD,Q,1968-Q1,6.476666
NLD,Q,1968-Q2,6.483333
NLD,Q,1968-Q3,6.56
NLD,Q,1968-Q4,6.556667
NLD,Q,1969-Q1,6.913333
NLD,Q,1969-Q2,7.36
NLD,Q,1969-Q3,7.753334
NLD,Q,1969-Q4,7.866667
NLD,Q,1970-Q1,7.99
NLD,Q,1970-Q2,8.126667
NLD,Q,1970-Q3,8.016666
NLD,Q,1970-Q4,7.91
NLD,Q,1971-Q1,7.56
NLD,Q,1971-Q2,7.496666
NLD,Q,1971-Q3,7.683333
NLD,Q,1971-Q4,7.763333
NLD,Q,1972-Q1,7.366667
NLD,Q,1972-Q2,7.476666
NLD,Q,1972-Q3,7.25
NLD,Q,1972-Q4,7.323333
NLD,Q,1973-Q1,7.38
NLD,Q,1973-Q2,7.553333
NLD,Q,1973-Q3,8.286667
NLD,Q,1973-Q4,8.446667
NLD,Q,1974-Q1,9.316667
NLD,Q,1974-Q2,10.04667
NLD,Q,1974-Q3,10.44
NLD,Q,1974-Q4,9.493333
NLD,Q,1975-Q1,8.856667
NLD,Q,1975-Q2,8.586667
NLD,Q,1975-Q3,8.886666
NLD,Q,1975-Q4,8.816667
NLD,Q,1976-Q1,8.346666
NLD,Q,1976-Q2,8.81
NLD,Q,1976-Q3,9.82
NLD,Q,1976-Q4,8.833333
NLD,Q,1977-Q1,8.356667
NLD,Q,1977-Q2,8.133333
NLD,Q,1977-Q3,7.82
NLD,Q,1977-Q4,8.093333
NLD,Q,1978-Q1,7.576667
NLD,Q,1978-Q2,7.34
NLD,Q,1978-Q3,7.753334
NLD,Q,1978-Q4,8.273334
NLD,Q,1979-Q1,8.386666
NLD,Q,1979-Q2,8.786667
NLD,Q,1979-Q3,8.826667
NLD,Q,1979-Q4,9.1
NLD,Q,1980-Q1,10.41
NLD,Q,1980-Q2,10.18333
NLD,Q,1980-Q3,9.86
NLD,Q,1980-Q4,10.38
NLD,Q,1981-Q1,10.92333
NLD,Q,1981-Q2,11.54
NLD,Q,1981-Q3,11.99667
NLD,Q,1981-Q4,11.75
NLD,Q,1982-Q1,10.86
NLD,Q,1982-Q2,10.28333
NLD,Q,1982-Q3,10.24
NLD,Q,1982-Q4,9.006667
NLD,Q,1983-Q1,8.07
NLD,Q,1983-Q2,8.843333
NLD,Q,1983-Q3,8.97
NLD,Q,1983-Q4,8.56
NLD,Q,1984-Q1,8.51
NLD,Q,1984-Q2,8.55
NLD,Q,1984-Q3,8.483334
NLD,Q,1984-Q4,7.77
NLD,Q,1985-Q1,7.763333
NLD,Q,1985-Q2,7.53
NLD,Q,1985-Q3,7.016667
NLD,Q,1985-Q4,7
NLD,Q,1986-Q1,6.696667
NLD,Q,1986-Q2,6.256667
NLD,Q,1986-Q3,6.093333
NLD,Q,1986-Q4,6.223333
NLD,Q,1987-Q1,6.18
NLD,Q,1987-Q2,6.153333
NLD,Q,1987-Q3,6.64
NLD,Q,1987-Q4,6.636667
NLD,Q,1988-Q1,6.233333
NLD,Q,1988-Q2,6.393333
NLD,Q,1988-Q3,6.66
NLD,Q,1988-Q4,6.376667
NLD,Q,1989-Q1,6.91
NLD,Q,1989-Q2,7.22
NLD,Q,1989-Q3,7.11
NLD,Q,1989-Q4,7.633333
NLD,Q,1990-Q1,8.66
NLD,Q,1990-Q2,8.933333
NLD,Q,1990-Q3,8.963333
NLD,Q,1990-Q4,9.126667
NLD,Q,1991-Q1,8.816667
NLD,Q,1991-Q2,8.6
NLD,Q,1991-Q3,8.81
NLD,Q,1991-Q4,8.73
NLD,Q,1992-Q1,8.333333
NLD,Q,1992-Q2,8.31
NLD,Q,1992-Q3,8.246667
NLD,Q,1992-Q4,7.52
NLD,Q,1993-Q1,6.853333
NLD,Q,1993-Q2,6.62
NLD,Q,1993-Q3,6.196667
NLD,Q,1993-Q4,5.773334
NLD,Q,1994-Q1,5.923333
NLD,Q,1994-Q2,6.8
NLD,Q,1994-Q3,7.173333
NLD,Q,1994-Q4,7.563334
NLD,Q,1995-Q1,7.556667
NLD,Q,1995-Q2,6.973333
NLD,Q,1995-Q3,6.723333
NLD,Q,1995-Q4,6.343333
NLD,Q,1996-Q1,6.176667
NLD,Q,1996-Q2,6.39
NLD,Q,1996-Q3,6.25
NLD,Q,1996-Q4,5.786667
NLD,Q,1997-Q1,5.593333
NLD,Q,1997-Q2,5.7
NLD,Q,1997-Q3,5.546667
NLD,Q,1997-Q4,5.466667
NLD,Q,1998-Q1,5.006667
NLD,Q,1998-Q2,4.933333
NLD,Q,1998-Q3,4.493333
NLD,Q,1998-Q4,4.093333
NLD,Q,1999-Q1,3.957333
NLD,Q,1999-Q2,4.233667
NLD,Q,1999-Q3,5.022
NLD,Q,1999-Q4,5.304
NLD,Q,2000-Q1,5.6
NLD,Q,2000-Q2,5.399333
NLD,Q,2000-Q3,5.392
NLD,Q,2000-Q4,5.224
NLD,Q,2001-Q1,4.890666
NLD,Q,2001-Q2,5.137667
NLD,Q,2001-Q3,5.043334
NLD,Q,2001-Q4,4.758333
NLD,Q,2002-Q1,5.088666
NLD,Q,2002-Q2,5.239333
NLD,Q,2002-Q3,4.733667
NLD,Q,2002-Q4,4.499333
NLD,Q,2003-Q1,4.057667
NLD,Q,2003-Q2,3.955667
NLD,Q,2003-Q3,4.144333
NLD,Q,2003-Q4,4.335
NLD,Q,2004-Q1,4.079
NLD,Q,2004-Q2,4.306667
NLD,Q,2004-Q3,4.180666
NLD,Q,2004-Q4,3.813667
