LOCATION,FREQUENCY,TIME,Value
AUS,M,May-75,5.213407
AUS,M,Jun-75,5.416079
AUS,M,Jul-75,5.381582
AUS,M,Aug-75,5.23928
AUS,M,Sep-75,5.476449
AUS,M,Oct-75,5.920602
AUS,M,Nov-75,5.9551
AUS,M,Dec-75,6.366911
AUS,M,Jan-76,6.686011
AUS,M,Feb-76,6.601924
AUS,M,Mar-76,6.778723
AUS,M,Apr-76,6.599768
AUS,M,May-76,6.783035
AUS,M,Jun-76,6.845562
AUS,M,Jul-76,7.147413
AUS,M,Aug-76,7.419079
AUS,M,Sep-76,7.06117
AUS,M,Oct-76,6.476871
AUS,M,Nov-76,6.134055
AUS,M,Dec-76,6.239702
AUS,M,Jan-77,6.431594
AUS,M,Feb-77,6.246171
AUS,M,Mar-77,6.362599
AUS,M,Apr-77,6.34535
AUS,M,May-77,6.668763
AUS,M,Jun-77,6.662294
AUS,M,Jul-77,6.567427
AUS,M,Aug-77,6.319478
AUS,M,Sep-77,6.375535
AUS,M,Oct-77,6.379848
AUS,M,Nov-77,6.463935
AUS,M,Dec-77,6.649358
AUS,M,Jan-78,6.811064
AUS,M,Feb-78,6.722665
AUS,M,Mar-78,6.500588
AUS,M,Apr-78,6.793816
AUS,M,May-78,7.11076
AUS,M,Jun-78,7.214252
AUS,M,Jul-78,7.3199
AUS,M,Aug-78,7.695058
AUS,M,Sep-78,8.130587
AUS,M,Oct-78,8.012002
AUS,M,Nov-78,7.658405
AUS,M,Dec-78,7.822267
AUS,M,Jan-79,8.19527
AUS,M,Feb-79,8.46478
AUS,M,Mar-79,8.594145
AUS,M,Apr-79,8.419501
AUS,M,May-79,8.568272
AUS,M,Jun-79,8.402253
AUS,M,Jul-79,8.566115
AUS,M,Aug-79,9.031829
AUS,M,Sep-79,9.732556
AUS,M,Oct-79,9.844672
AUS,M,Nov-79,9.958944
AUS,M,Dec-79,10.78041
AUS,M,Jan-80,12.63464
AUS,M,Feb-80,13.03567
AUS,M,Mar-80,11.06717
AUS,M,Apr-80,11.40783
AUS,M,May-80,12.82222
AUS,M,Jun-80,13.55098
AUS,M,Jul-80,13.73209
AUS,M,Aug-80,14.23877
AUS,M,Sep-80,14.95674
AUS,M,Oct-80,15.77606
AUS,M,Nov-80,15.81271
AUS,M,Dec-80,15.38365
AUS,M,Jan-81,14.16546
AUS,M,Feb-81,14.06197
AUS,M,Mar-81,15.26291
AUS,M,Apr-81,15.22841
AUS,M,May-81,15.38149
AUS,M,Jun-81,15.08395
AUS,M,Jul-81,13.65663
AUS,M,Aug-81,13.56607
AUS,M,Sep-81,12.39963
AUS,M,Oct-81,11.85198
AUS,M,Nov-81,12.80713
AUS,M,Dec-81,12.83947
AUS,M,Jan-82,11.83258
AUS,M,Feb-82,10.58636
AUS,M,Mar-82,9.963257
AUS,M,Apr-82,10.85588
AUS,M,May-82,10.88606
AUS,M,Jun-82,10.20043
AUS,M,Jul-82,10.02794
AUS,M,Aug-82,10.40741
AUS,M,Sep-82,10.85156
AUS,M,Oct-82,10.87959
AUS,M,Nov-82,10.44406
AUS,M,Dec-82,10.46562
AUS,M,Jan-83,11.57601
AUS,M,Feb-83,10.75238
AUS,M,Mar-83,11.05423
AUS,M,Apr-83,12.76185
AUS,M,May-83,13.36771
AUS,M,Jun-83,13.04645
AUS,M,Jul-83,14.48887
AUS,M,Aug-83,15.12061
AUS,M,Sep-83,15.48067
AUS,M,Oct-83,14.82738
AUS,M,Nov-83,16.04125
AUS,M,Dec-83,16.71611
AUS,M,Jan-84,16.50912
AUS,M,Feb-84,15.90758
AUS,M,Mar-84,16.1814
AUS,M,Apr-84,16.29998
AUS,M,May-84,14.12018
AUS,M,Jun-84,14.20643
AUS,M,Jul-84,14.70233
AUS,M,Aug-84,15.81271
AUS,M,Sep-84,15.93561
AUS,M,Oct-84,16.24824
AUS,M,Nov-84,16.15984
AUS,M,Dec-84,15.65531
AUS,M,Jan-85,16.67514
AUS,M,Feb-85,17.08264
AUS,M,Mar-85,17.88945
AUS,M,Apr-85,18.86788
AUS,M,May-85,18.83424
AUS,M,Jun-85,18.55934
AUS,M,Jul-85,20.18352
AUS,M,Aug-85,20.22017
AUS,M,Sep-85,21.28096
AUS,M,Oct-85,22.14404
AUS,M,Nov-85,21.36074
AUS,M,Dec-85,21.64232
AUS,M,Jan-86,23.18543
AUS,M,Feb-86,22.64124
AUS,M,Mar-86,24.50496
AUS,M,Apr-86,26.10046
AUS,M,May-86,26.7628
AUS,M,Jun-86,25.4435
AUS,M,Jul-86,24.2169
AUS,M,Aug-86,25.70783
AUS,M,Sep-86,26.87729
AUS,M,Oct-86,29.69357
AUS,M,Nov-86,29.74467
AUS,M,Dec-86,31.76254
AUS,M,Jan-87,32.26146
AUS,M,Feb-87,34.79831
AUS,M,Mar-87,36.4337
AUS,M,Apr-87,37.72217
AUS,M,May-87,38.17603
AUS,M,Jun-87,38.06477
AUS,M,Jul-87,43.7771
AUS,M,Aug-87,46.35556
AUS,M,Sep-87,48.49417
AUS,M,Oct-87,27.91027
AUS,M,Nov-87,28.66512
AUS,M,Dec-87,28.43549
AUS,M,Jan-88,27.10303
AUS,M,Feb-88,26.96591
AUS,M,Mar-88,30.51546
AUS,M,Apr-88,31.4055
AUS,M,May-88,33.78409
AUS,M,Jun-88,33.52773
AUS,M,Jul-88,34.74936
AUS,M,Aug-88,33.86278
AUS,M,Sep-88,33.45313
AUS,M,Oct-88,34.2153
AUS,M,Nov-88,31.72524
AUS,M,Dec-88,32.06526
AUS,M,Jan-89,33.43653
AUS,M,Feb-89,32.02515
AUS,M,Mar-89,31.46953
AUS,M,Apr-89,32.35417
AUS,M,May-89,32.98763
AUS,M,Jun-89,32.79531
AUS,M,Jul-89,35.23599
AUS,M,Aug-89,38.01669
AUS,M,Sep-89,37.42937
AUS,M,Oct-89,35.49321
AUS,M,Nov-89,34.74743
AUS,M,Dec-89,35.57191
AUS,M,Jan-90,36.15707
AUS,M,Feb-90,33.91518
AUS,M,Mar-90,33.11225
AUS,M,Apr-90,30.92857
AUS,M,May-90,32.59242
AUS,M,Jun-90,32.35568
AUS,M,Jul-90,33.93415
AUS,M,Aug-90,32.50553
AUS,M,Sep-90,30.11616
AUS,M,Oct-90,28.61617
AUS,M,Nov-90,28.45296
AUS,M,Dec-90,27.59397
AUS,M,Jan-91,28.49328
AUS,M,Feb-91,30.30633
AUS,M,Mar-91,31.13771
AUS,M,Apr-91,33.07883
AUS,M,May-91,32.5577
AUS,M,Jun-91,32.47491
AUS,M,Jul-91,33.90009
AUS,M,Aug-91,33.21229
AUS,M,Sep-91,33.67801
AUS,M,Oct-91,36.28687
AUS,M,Nov-91,34.64609
AUS,M,Dec-91,35.60555
AUS,M,Jan-92,34.98675
AUS,M,Feb-92,34.80348
AUS,M,Mar-92,34.12216
AUS,M,Apr-92,35.70257
AUS,M,May-92,36.75258
AUS,M,Jun-92,36.1575
AUS,M,Jul-92,35.56458
AUS,M,Aug-92,34.05101
AUS,M,Sep-92,32.7358
AUS,M,Oct-92,31.2481
AUS,M,Nov-92,30.56462
AUS,M,Dec-92,32.60859
AUS,M,Jan-93,33.13036
AUS,M,Feb-93,34.33777
AUS,M,Mar-93,35.87074
AUS,M,Apr-93,36.54344
AUS,M,May-93,36.58225
AUS,M,Jun-93,37.12558
AUS,M,Jul-93,38.65856
AUS,M,Aug-93,40.7284
AUS,M,Sep-93,40.98928
AUS,M,Oct-93,43.1389
AUS,M,Nov-93,43.44937
AUS,M,Dec-93,43.67576
AUS,M,Jan-94,46.48945
AUS,M,Feb-94,46.97888
AUS,M,Mar-94,44.77105
AUS,M,Apr-94,43.17986
AUS,M,May-94,43.3006
AUS,M,Jun-94,42.74218
AUS,M,Jul-94,42.30018
AUS,M,Aug-94,43.54855
AUS,M,Sep-94,43.00953
AUS,M,Oct-94,41.95305
AUS,M,Nov-94,40.53866
AUS,M,Dec-94,39.6676
AUS,M,Jan-95,39.2062
AUS,M,Feb-95,39.22992
AUS,M,Mar-95,40.04707
AUS,M,Apr-95,42.26137
AUS,M,May-95,43.085
AUS,M,Jun-95,42.3778
AUS,M,Jul-95,44.32474
AUS,M,Aug-95,45.09446
AUS,M,Sep-95,45.3036
AUS,M,Oct-95,44.21694
AUS,M,Nov-95,44.79692
AUS,M,Dec-95,46.53041
AUS,M,Jan-96,47.33679
AUS,M,Feb-96,47.70763
AUS,M,Mar-96,47.21173
AUS,M,Apr-96,47.35835
AUS,M,May-96,47.52868
AUS,M,Jun-96,46.63822
AUS,M,Jul-96,45.27126
AUS,M,Aug-96,46.86245
AUS,M,Sep-96,47.022
AUS,M,Oct-96,48.97326
AUS,M,Nov-96,49.65242
AUS,M,Dec-96,49.73435
AUS,M,Jan-97,51.04525
AUS,M,Feb-97,51.91631
AUS,M,Mar-97,50.91589
AUS,M,Apr-97,50.69381
AUS,M,May-97,53.3846
AUS,M,Jun-97,55.98052
AUS,M,Jul-97,56.86452
AUS,M,Aug-97,55.86625
AUS,M,Sep-97,56.61441
AUS,M,Oct-97,55.52128
AUS,M,Nov-97,52.77227
AUS,M,Dec-97,53.98183
AUS,M,Jan-98,55.42426
AUS,M,Feb-98,56.11205
AUS,M,Mar-98,57.65149
AUS,M,Apr-98,59.61784
AUS,M,May-98,58.16248
AUS,M,Jun-98,55.24314
AUS,M,Jul-98,58.21854
AUS,M,Aug-98,54.9801
AUS,M,Sep-98,53.53122
AUS,M,Oct-98,52.85636
AUS,M,Nov-98,56.66831
AUS,M,Dec-98,57.18793
AUS,M,Jan-99,59.07666
AUS,M,Feb-99,60.07708
AUS,M,Mar-99,61.30389
AUS,M,Apr-99,64.46687
AUS,M,May-99,62.84118
AUS,M,Jun-99,62.6536
AUS,M,Jul-99,64.59623
AUS,M,Aug-99,63.31983
AUS,M,Sep-99,61.98737
AUS,M,Oct-99,60.56004
AUS,M,Nov-99,63.28102
AUS,M,Dec-99,66.31247
AUS,M,Jan-00,66.38578
AUS,M,Feb-00,67.41423
AUS,M,Mar-00,69.22102
AUS,M,Apr-00,67.09513
AUS,M,May-00,65.88772
AUS,M,Jun-00,68.16023
AUS,M,Jul-00,71.15934
AUS,M,Aug-00,71.67033
AUS,M,Sep-00,70.96098
AUS,M,Oct-00,70.32925
AUS,M,Nov-00,71.29949
AUS,M,Dec-00,70.21713
AUS,M,Jan-01,70.68285
AUS,M,Feb-01,71.58409
AUS,M,Mar-01,70.15677
AUS,M,Apr-01,70.40256
AUS,M,May-01,73.00926
AUS,M,Jun-01,73.69921
AUS,M,Jul-01,72.69016
AUS,M,Aug-01,72.44221
AUS,M,Sep-01,66.86012
AUS,M,Oct-01,68.88252
AUS,M,Nov-01,71.3577
AUS,M,Dec-01,72.34303
AUS,M,Jan-02,73.83073
AUS,M,Feb-02,74.3525
AUS,M,Mar-02,74.1908
AUS,M,Apr-02,72.92733
AUS,M,May-02,72.55649
AUS,M,Jun-02,70.99979
AUS,M,Jul-02,67.7937
AUS,M,Aug-02,67.15981
AUS,M,Sep-02,66.55827
AUS,M,Oct-02,64.40002
AUS,M,Nov-02,65.04469
AUS,M,Dec-02,64.95414
AUS,M,Jan-03,65.45219
AUS,M,Feb-03,61.64024
AUS,M,Mar-03,60.57298
AUS,M,Apr-03,63.8416
AUS,M,May-03,64.14992
AUS,M,Jun-03,66.06883
AUS,M,Jul-03,66.20251
AUS,M,Aug-03,68.13005
AUS,M,Sep-03,69.0356
AUS,M,Oct-03,70.20851
AUS,M,Nov-03,69.11969
AUS,M,Dec-03,69.76867
AUS,M,Jan-04,71.20247
AUS,M,Feb-04,71.44611
AUS,M,Mar-04,73.50516
AUS,M,Apr-04,74.16277
AUS,M,May-04,73.15588
AUS,M,Jun-04,75.46935
AUS,M,Jul-04,76.06443
AUS,M,Aug-04,75.82726
AUS,M,Sep-04,77.94022
AUS,M,Oct-04,80.02084
AUS,M,Nov-04,83.27006
AUS,M,Dec-04,85.72153
AUS,M,Jan-05,87.61025
AUS,M,Feb-05,89.57876
AUS,M,Mar-05,90.47137
AUS,M,Apr-05,87.7159
AUS,M,May-05,86.86425
AUS,M,Jun-05,91.43298
AUS,M,Jul-05,92.89697
AUS,M,Aug-05,95.58775
AUS,M,Sep-05,97.87967
AUS,M,Oct-05,95.88745
AUS,M,Nov-05,98.92753
AUS,M,Dec-05,100.4972
AUS,M,Jan-06,104.335
AUS,M,Feb-06,105.15
AUS,M,Mar-06,107.2996
AUS,M,Apr-06,112.8105
AUS,M,May-06,111.7562
AUS,M,Jun-06,107.1444
AUS,M,Jul-06,108.3475
AUS,M,Aug-06,107.9939
AUS,M,Sep-06,109.1042
AUS,M,Oct-06,113.9662
AUS,M,Nov-06,117.0472
AUS,M,Dec-06,119.4513
AUS,M,Jan-07,122.2563
AUS,M,Feb-07,127.9506
AUS,M,Mar-07,126.4521
AUS,M,Apr-07,132.4093
AUS,M,May-07,135.831
AUS,M,Jun-07,135.9669
AUS,M,Jul-07,136.2838
AUS,M,Aug-07,129.5978
AUS,M,Sep-07,136.5124
AUS,M,Oct-07,144.1061
AUS,M,Nov-07,140.4558
AUS,M,Dec-07,138.5844
AUS,M,Jan-08,127.0105
AUS,M,Feb-08,121.6052
AUS,M,Mar-08,113.3496
AUS,M,Apr-08,119.2249
AUS,M,May-08,124.393
AUS,M,Jun-08,116.6441
AUS,M,Jul-08,107.2867
AUS,M,Aug-08,107.1551
AUS,M,Sep-08,105.5402
AUS,M,Oct-08,90.73657
AUS,M,Nov-08,81.69396
AUS,M,Dec-08,77.33652
AUS,M,Jan-09,77.2934
AUS,M,Feb-09,74.20589
AUS,M,Mar-09,73.08257
AUS,M,Apr-09,80.00143
AUS,M,May-09,82.44428
AUS,M,Jun-09,84.8979
AUS,M,Jul-09,85.48435
AUS,M,Aug-09,94.3092
AUS,M,Sep-09,99.25741
AUS,M,Oct-09,102.291
AUS,M,Nov-09,100.7192
AUS,M,Dec-09,101.7067
AUS,M,Jan-10,104.1711
AUS,M,Feb-10,99.13235
AUS,M,Mar-10,104.018
AUS,M,Apr-10,106.0426
AUS,M,May-10,96.93746
AUS,M,Jun-10,96.03622
AUS,M,Jul-10,94.71023
AUS,M,Aug-10,96.29279
AUS,M,Sep-10,99.20782
AUS,M,Oct-10,100.4023
AUS,M,Nov-10,100.7494
AUS,M,Dec-10,102.2996
AUS,M,Jan-11,102.7244
AUS,M,Feb-11,105.0486
AUS,M,Mar-11,101.6593
AUS,M,Apr-11,105.4087
AUS,M,May-11,101.5407
AUS,M,Jun-11,97.93358
AUS,M,Jul-11,97.94867
AUS,M,Aug-11,90.9069
AUS,M,Sep-11,87.86898
AUS,M,Oct-11,90.04231
AUS,M,Nov-11,90.411
AUS,M,Dec-11,89.96038
AUS,M,Jan-12,90.42825
AUS,M,Feb-12,91.94614
AUS,M,Mar-12,91.88145
AUS,M,Apr-12,93.40796
AUS,M,May-12,90.73657
AUS,M,Jun-12,87.65121
AUS,M,Jul-12,89.4343
AUS,M,Aug-12,93.10611
AUS,M,Sep-12,94.02029
AUS,M,Oct-12,96.87494
AUS,M,Nov-12,95.54895
AUS,M,Dec-12,98.99221
AUS,M,Jan-13,102.705
AUS,M,Feb-13,107.7761
AUS,M,Mar-13,108.6213
AUS,M,Apr-13,107.7718
AUS,M,May-13,110.2987
AUS,M,Jun-13,102.9745
AUS,M,Jul-13,106.5363
AUS,M,Aug-13,110.0551
AUS,M,Sep-13,112.7372
AUS,M,Oct-13,113.9856
AUS,M,Nov-13,115.7234
AUS,M,Dec-13,112.5173
AUS,M,Jan-14,113.8994
AUS,M,Feb-14,114.5591
AUS,M,Mar-14,115.9282
AUS,M,Apr-14,117.5302
AUS,M,May-14,118.0434
AUS,M,Jun-14,117.293
AUS,M,Jul-14,119.1753
AUS,M,Aug-14,120.1175
AUS,M,Sep-14,118.1857
AUS,M,Oct-14,114.9063
AUS,M,Nov-14,117.0861
AUS,M,Dec-14,114.5893
AUS,M,Jan-15,116.9826
AUS,M,Feb-15,125.9281
AUS,M,Mar-15,126.9588
AUS,M,Apr-15,127.2735
AUS,M,May-15,123.011
AUS,M,Jun-15,119.8997
AUS,M,Jul-15,120.4603
AUS,M,Aug-15,115.8269
AUS,M,Sep-15,109.4363
AUS,M,Oct-15,112.9054
AUS,M,Nov-15,111.504
AUS,M,Dec-15,110.8636
AUS,M,Jan-16,107.6467
AUS,M,Feb-16,105.8723
AUS,M,Mar-16,110.0831
AUS,M,Apr-16,110.04
AUS,M,May-16,115.1693
AUS,M,Jun-16,113.1749
AUS,M,Jul-16,116.5018
AUS,M,Aug-16,119.0071
AUS,M,Sep-16,115.5207
AUS,M,Oct-16,116.9222
AUS,M,Nov-16,115.2448
AUS,M,Dec-16,120.0183
AUS,M,Jan-17,123.039
AUS,M,Feb-17,123.4271
AUS,M,Mar-17,124.4663
AUT,M,Jan-57,5.785011
AUT,M,Feb-57,5.65606
AUT,M,Mar-57,5.478197
AUT,M,Apr-57,5.358139
AUT,M,May-57,5.171382
AUT,M,Jun-57,5.024645
AUT,M,Jul-57,5.10913
AUT,M,Aug-57,5.131363
AUT,M,Sep-57,5.184722
AUT,M,Oct-57,5.140256
AUT,M,Nov-57,4.984625
AUT,M,Dec-57,4.904587
AUT,M,Jan-58,4.975732
AUT,M,Feb-58,4.851228
AUT,M,Mar-58,4.762296
AUT,M,Apr-58,4.788976
AUT,M,May-58,4.682257
AUT,M,Jun-58,4.531074
AUT,M,Jul-58,4.579986
AUT,M,Aug-58,4.615559
AUT,M,Sep-58,4.620005
AUT,M,Oct-58,4.904587
AUT,M,Nov-58,5.31812
AUT,M,Dec-58,5.149149
AUT,M,Jan-59,5.246974
AUT,M,Feb-59,5.25142
AUT,M,Mar-59,5.215848
AUT,M,Apr-59,5.224741
AUT,M,May-59,5.327013
AUT,M,Jun-59,5.900622
AUT,M,Jul-59,7.354657
AUT,M,Aug-59,7.519181
AUT,M,Sep-59,7.430249
AUT,M,Oct-59,7.270172
AUT,M,Nov-59,7.154561
AUT,M,Dec-59,7.305745
AUT,M,Jan-60,7.416909
AUT,M,Feb-60,7.759296
AUT,M,Mar-60,8.052772
AUT,M,Apr-60,8.097238
AUT,M,May-60,8.248421
AUT,M,Jun-60,8.390712
AUT,M,Jul-60,8.608595
AUT,M,Aug-60,8.808691
AUT,M,Sep-60,9.235563
AUT,M,Oct-60,9.386747
AUT,M,Nov-60,9.711349
AUT,M,Dec-60,10.24939
AUT,M,Jan-61,11.15649
AUT,M,Feb-61,12.04136
AUT,M,Mar-61,12.29482
AUT,M,Apr-61,12.446
AUT,M,May-61,12.9707
AUT,M,Jun-61,13.98007
AUT,M,Jul-61,14.36693
AUT,M,Aug-61,14.89607
AUT,M,Sep-61,15.34073
AUT,M,Oct-61,15.53638
AUT,M,Nov-61,15.78539
AUT,M,Dec-61,15.86098
AUT,M,Jan-62,16.59022
AUT,M,Feb-62,17.08379
AUT,M,Mar-62,16.68805
AUT,M,Apr-62,16.05663
AUT,M,May-62,15.45189
AUT,M,Jun-62,14.21574
AUT,M,Jul-62,13.60211
AUT,M,Aug-62,12.76615
AUT,M,Sep-62,13.08186
AUT,M,Oct-62,12.11695
AUT,M,Nov-62,12.80617
AUT,M,Dec-62,12.95736
AUT,M,Jan-63,12.78839
AUT,M,Feb-63,12.46379
AUT,M,Mar-63,12.25924
AUT,M,Apr-63,12.23701
AUT,M,May-63,12.22367
AUT,M,Jun-63,11.97911
AUT,M,Jul-63,11.56113
AUT,M,Aug-63,11.43662
AUT,M,Sep-63,11.48998
AUT,M,Oct-63,11.35659
AUT,M,Nov-63,11.61449
AUT,M,Dec-63,11.54779
AUT,M,Jan-64,11.68119
AUT,M,Feb-64,11.54779
AUT,M,Mar-64,11.59226
AUT,M,Apr-64,11.49443
AUT,M,May-64,11.20096
AUT,M,Jun-64,10.97863
AUT,M,Jul-64,10.87636
AUT,M,Aug-64,10.96084
AUT,M,Sep-64,11.49888
AUT,M,Oct-64,11.49443
AUT,M,Nov-64,11.34325
AUT,M,Dec-64,11.34325
AUT,M,Jan-65,11.2054
AUT,M,Feb-65,11.10758
AUT,M,Mar-65,11.19206
AUT,M,Apr-65,11.1387
AUT,M,May-65,10.94305
AUT,M,Jun-65,10.80076
AUT,M,Jul-65,10.63179
AUT,M,Aug-65,10.63179
AUT,M,Sep-65,10.7474
AUT,M,Oct-65,10.64513
AUT,M,Nov-65,10.61401
AUT,M,Dec-65,10.49839
AUT,M,Jan-66,10.44504
AUT,M,Feb-66,10.32053
AUT,M,Mar-66,10.71628
AUT,M,Apr-66,10.81855
AUT,M,May-66,10.61845
AUT,M,Jun-66,10.50284
AUT,M,Jul-66,10.37834
AUT,M,Aug-66,10.2983
AUT,M,Sep-66,10.14711
AUT,M,Oct-66,10.01816
AUT,M,Nov-66,9.82696
AUT,M,Dec-66,9.684669
AUT,M,Jan-67,9.582397
AUT,M,Feb-67,9.555718
AUT,M,Mar-67,9.65799
AUT,M,Apr-67,9.59129
AUT,M,May-67,9.471232
AUT,M,Jun-67,9.440106
AUT,M,Jul-67,9.449
AUT,M,Aug-67,9.515698
AUT,M,Sep-67,9.800281
AUT,M,Oct-67,9.858086
AUT,M,Nov-67,9.889213
AUT,M,Dec-67,11.2143
AUT,M,Jan-68,10.48505
AUT,M,Feb-68,10.59491
AUT,M,Mar-68,10.47145
AUT,M,Apr-68,10.36683
AUT,M,May-68,10.22664
AUT,M,Jun-68,10.24338
AUT,M,Jul-68,10.0875
AUT,M,Aug-68,10.15132
AUT,M,Sep-68,10.60955
AUT,M,Oct-68,10.37311
AUT,M,Nov-68,10.11993
AUT,M,Dec-68,10.18898
AUT,M,Jan-69,10.16701
AUT,M,Feb-69,10.34486
AUT,M,Mar-69,10.35219
AUT,M,Apr-69,10.28941
AUT,M,May-69,10.06448
AUT,M,Jun-69,9.949399
AUT,M,Jul-69,9.941029
AUT,M,Aug-69,10.13667
AUT,M,Sep-69,10.37625
AUT,M,Oct-69,10.35428
AUT,M,Nov-69,10.97468
AUT,M,Dec-69,11.22786
AUT,M,Jan-70,11.13893
AUT,M,Feb-70,11.14416
AUT,M,Mar-70,11.03954
AUT,M,Apr-70,11.1766
AUT,M,May-70,11.10964
AUT,M,Jun-70,11.25925
AUT,M,Jul-70,11.53126
AUT,M,Aug-70,11.91417
AUT,M,Sep-70,12.24163
AUT,M,Oct-70,12.18304
AUT,M,Nov-70,12.01565
AUT,M,Dec-70,11.87546
AUT,M,Jan-71,11.83989
AUT,M,Feb-71,11.90475
AUT,M,Mar-71,11.8242
AUT,M,Apr-71,11.92045
AUT,M,May-71,11.99682
AUT,M,Jun-71,11.89743
AUT,M,Jul-71,11.83152
AUT,M,Aug-71,11.74678
AUT,M,Sep-71,11.50824
AUT,M,Oct-71,11.56997
AUT,M,Nov-71,11.42768
AUT,M,Dec-71,11.3398
AUT,M,Jan-72,11.39525
AUT,M,Feb-72,11.51347
AUT,M,Mar-72,11.59089
AUT,M,Apr-72,11.59194
AUT,M,May-72,11.96334
AUT,M,Jun-72,12.5398
AUT,M,Jul-72,12.7051
AUT,M,Aug-72,14.21896
AUT,M,Sep-72,13.83291
AUT,M,Oct-72,13.87789
AUT,M,Nov-72,13.83395
AUT,M,Dec-72,14.01704
AUT,M,Jan-73,14.44075
AUT,M,Feb-73,14.81215
AUT,M,Mar-73,15.27248
AUT,M,Apr-73,15.82802
AUT,M,May-73,15.5288
AUT,M,Jun-73,15.50579
AUT,M,Jul-73,16.04772
AUT,M,Aug-73,15.31956
AUT,M,Sep-73,15.27458
AUT,M,Oct-73,14.59977
AUT,M,Nov-73,14.72323
AUT,M,Dec-73,14.10597
AUT,M,Jan-74,14.29219
AUT,M,Feb-74,14.68452
AUT,M,Mar-74,15.0894
AUT,M,Apr-74,15.00152
AUT,M,May-74,14.36961
AUT,M,Jun-74,14.59977
AUT,M,Jul-74,14.25662
AUT,M,Aug-74,14.07249
AUT,M,Sep-74,13.89359
AUT,M,Oct-74,13.7377
AUT,M,Nov-74,13.75235
AUT,M,Dec-74,13.80361
AUT,M,Jan-75,13.84023
AUT,M,Feb-75,14.11643
AUT,M,Mar-75,14.53282
AUT,M,Apr-75,14.52759
AUT,M,May-75,14.30265
AUT,M,Jun-75,14.18339
AUT,M,Jul-75,14.18966
AUT,M,Aug-75,14.19594
AUT,M,Sep-75,14.09655
AUT,M,Oct-75,14.11643
AUT,M,Nov-75,14.24511
AUT,M,Dec-75,14.2493
AUT,M,Jan-76,14.4418
AUT,M,Feb-76,14.63953
AUT,M,Mar-76,14.77554
AUT,M,Apr-76,14.77344
AUT,M,May-76,14.65209
AUT,M,Jun-76,14.40727
AUT,M,Jul-76,14.28905
AUT,M,Aug-76,14.41041
AUT,M,Sep-76,14.43761
AUT,M,Oct-76,14.40309
AUT,M,Nov-76,13.99611
AUT,M,Dec-76,13.94067
AUT,M,Jan-77,14.0003
AUT,M,Feb-77,14.0547
AUT,M,Mar-77,13.99821
AUT,M,Apr-77,13.97624
AUT,M,May-77,13.95322
AUT,M,Jun-77,13.84965
AUT,M,Jul-77,13.60902
AUT,M,Aug-77,13.72306
AUT,M,Sep-77,13.38304
AUT,M,Oct-77,12.86308
AUT,M,Nov-77,12.67685
AUT,M,Dec-77,12.56386
AUT,M,Jan-78,12.75532
AUT,M,Feb-78,12.72916
AUT,M,Mar-78,12.50214
AUT,M,Apr-78,12.57432
AUT,M,May-78,12.52515
AUT,M,Jun-78,12.59211
AUT,M,Jul-78,12.78043
AUT,M,Aug-78,12.80658
AUT,M,Sep-78,12.79717
AUT,M,Oct-78,12.8432
AUT,M,Nov-78,12.66116
AUT,M,Dec-78,12.55131
AUT,M,Jan-79,12.54085
AUT,M,Feb-79,12.43622
AUT,M,Mar-79,12.52201
AUT,M,Apr-79,12.7888
AUT,M,May-79,12.90283
AUT,M,Jun-79,12.75532
AUT,M,Jul-79,12.53352
AUT,M,Aug-79,12.63187
AUT,M,Sep-79,12.74485
AUT,M,Oct-79,12.9269
AUT,M,Nov-79,13.13614
AUT,M,Dec-79,13.40815
AUT,M,Jan-80,13.59228
AUT,M,Feb-80,13.55462
AUT,M,Mar-80,13.59333
AUT,M,Apr-80,13.38095
AUT,M,May-80,13.40187
AUT,M,Jun-80,13.2418
AUT,M,Jul-80,13.17903
AUT,M,Aug-80,13.23553
AUT,M,Sep-80,13.09533
AUT,M,Oct-80,13.15078
AUT,M,Nov-80,12.93317
AUT,M,Dec-80,12.96874
AUT,M,Jan-81,12.7731
AUT,M,Feb-81,12.64442
AUT,M,Mar-81,12.5126
AUT,M,Apr-81,12.28348
AUT,M,May-81,12.34834
AUT,M,Jun-81,12.0847
AUT,M,Jul-81,11.7949
AUT,M,Aug-81,11.6704
AUT,M,Sep-81,11.26971
AUT,M,Oct-81,11.12219
AUT,M,Nov-81,11.14835
AUT,M,Dec-81,11.24041
AUT,M,Jan-82,11.21949
AUT,M,Feb-82,11.11592
AUT,M,Mar-82,11.01653
AUT,M,Apr-82,10.78636
AUT,M,May-82,10.81356
AUT,M,Jun-82,10.60537
AUT,M,Jul-82,10.31871
AUT,M,Aug-82,10.19316
AUT,M,Sep-82,10.22246
AUT,M,Oct-82,10.11679
AUT,M,Nov-82,10.11679
AUT,M,Dec-82,10.35742
AUT,M,Jan-83,10.5405
AUT,M,Feb-83,10.34696
AUT,M,Mar-83,10.94225
AUT,M,Apr-83,11.2582
AUT,M,May-83,12.00624
AUT,M,Jun-83,11.80013
AUT,M,Jul-83,11.6296
AUT,M,Aug-83,11.59612
AUT,M,Sep-83,11.60972
AUT,M,Oct-83,11.59717
AUT,M,Nov-83,11.49883
AUT,M,Dec-83,11.57625
AUT,M,Jan-84,11.6725
AUT,M,Feb-84,11.67668
AUT,M,Mar-84,11.6432
AUT,M,Apr-84,11.65157
