LOCATION,FREQUENCY,TIME,Value
CHE,Q,1974-Q1,10.84317
CHE,Q,1974-Q2,9.5197
CHE,Q,1974-Q3,11.06387
CHE,Q,1974-Q4,9.234233
CHE,Q,1975-Q1,5.3969
CHE,Q,1975-Q2,4.180933
CHE,Q,1975-Q3,3.355233
CHE,Q,1975-Q4,3.3253
CHE,Q,1976-Q1,1.537933
CHE,Q,1976-Q2,1.2417
CHE,Q,1976-Q3,1.302067
CHE,Q,1976-Q4,2.017833
CHE,Q,1977-Q1,1.976133
CHE,Q,1977-Q2,3.521267
CHE,Q,1977-Q3,2.627533
CHE,Q,1977-Q4,2.2326
CHE,Q,1978-Q1,0.6676334
CHE,Q,1978-Q2,1.043967
CHE,Q,1978-Q3,0.9977334
CHE,Q,1978-Q4,0.2167
CHE,Q,1979-Q1,0.1387667
CHE,Q,1979-Q2,1.384233
CHE,Q,1979-Q3,1.571
CHE,Q,1979-Q4,4.0404
CHE,Q,1980-Q1,5.705333
CHE,Q,1980-Q2,6.078267
CHE,Q,1980-Q3,5.437467
CHE,Q,1980-Q4,5.860533
CHE,Q,1981-Q1,7.017433
CHE,Q,1981-Q2,9.5066
CHE,Q,1981-Q3,9.787267
CHE,Q,1981-Q4,10.06977
CHE,Q,1982-Q1,7.737633
CHE,Q,1982-Q2,4.653733
CHE,Q,1982-Q3,4.134467
CHE,Q,1982-Q4,3.705633
CHE,Q,1983-Q1,3.0939
CHE,Q,1983-Q2,4.542967
CHE,Q,1983-Q3,4.5786
CHE,Q,1983-Q4,4.1514
CHE,Q,1984-Q1,3.5666
CHE,Q,1984-Q2,3.8781
CHE,Q,1984-Q3,4.8776
CHE,Q,1984-Q4,5.074567
CHE,Q,1985-Q1,5.506533
CHE,Q,1985-Q2,5.2073
CHE,Q,1985-Q3,4.7406
CHE,Q,1985-Q4,4.239567
CHE,Q,1986-Q1,3.953933
CHE,Q,1986-Q2,4.499067
CHE,Q,1986-Q3,4.421033
CHE,Q,1986-Q4,3.998933
CHE,Q,1987-Q1,3.712233
CHE,Q,1987-Q2,3.7605
CHE,Q,1987-Q3,3.711567
CHE,Q,1987-Q4,3.9142
CHE,Q,1988-Q1,1.867933
CHE,Q,1988-Q2,2.495133
CHE,Q,1988-Q3,3.6569
CHE,Q,1988-Q4,4.2995
CHE,Q,1989-Q1,5.958333
CHE,Q,1989-Q2,7.458333
CHE,Q,1989-Q3,7.479167
CHE,Q,1989-Q4,8.375
CHE,Q,1990-Q1,9.333333
CHE,Q,1990-Q2,9.0625
CHE,Q,1990-Q3,8.609377
CHE,Q,1990-Q4,8.666667
CHE,Q,1991-Q1,8.333333
CHE,Q,1991-Q2,8.208333
CHE,Q,1991-Q3,8.083333
CHE,Q,1991-Q4,8.229167
CHE,Q,1992-Q1,8.041667
CHE,Q,1992-Q2,9.1875
CHE,Q,1992-Q3,7.828126
CHE,Q,1992-Q4,6.359376
CHE,Q,1993-Q1,5.375
CHE,Q,1993-Q2,5.104167
CHE,Q,1993-Q3,4.75
CHE,Q,1993-Q4,4.395833
CHE,Q,1994-Q1,4.145837
CHE,Q,1994-Q2,4.19271
CHE,Q,1994-Q3,4.291667
CHE,Q,1994-Q4,4.125003
CHE,Q,1995-Q1,3.791667
CHE,Q,1995-Q2,3.296877
CHE,Q,1995-Q3,2.69792
CHE,Q,1995-Q4,2.00521
CHE,Q,1996-Q1,1.72917
CHE,Q,1996-Q2,2.354167
CHE,Q,1996-Q3,2.078127
CHE,Q,1996-Q4,1.916667
CHE,Q,1997-Q1,1.78646
CHE,Q,1997-Q2,1.458333
CHE,Q,1997-Q3,1.510417
CHE,Q,1997-Q4,1.796877
CHE,Q,1998-Q1,1.22396
CHE,Q,1998-Q2,1.791667
CHE,Q,1998-Q3,1.709637
CHE,Q,1998-Q4,1.47151
CHE,Q,1999-Q1,1.260557
CHE,Q,1999-Q2,1.079443
CHE,Q,1999-Q3,1.378333
CHE,Q,1999-Q4,1.91778
CHE,Q,2000-Q1,2.476113
CHE,Q,2000-Q2,3.266667
CHE,Q,2000-Q3,3.50389
CHE,Q,2000-Q4,3.446667
CHE,Q,2001-Q1,3.39111
CHE,Q,2001-Q2,3.205557
CHE,Q,2001-Q3,2.876667
CHE,Q,2001-Q4,1.97722
CHE,Q,2002-Q1,1.69
CHE,Q,2002-Q2,1.348333
CHE,Q,2002-Q3,0.77389
CHE,Q,2002-Q4,0.7016667
CHE,Q,2003-Q1,0.49611
CHE,Q,2003-Q2,0.2927767
CHE,Q,2003-Q3,0.26917
CHE,Q,2003-Q4,0.2586133
CHE,Q,2004-Q1,0.2516667
CHE,Q,2004-Q2,0.3433333
CHE,Q,2004-Q3,0.6166667
CHE,Q,2004-Q4,0.72778
CHE,Q,2005-Q1,0.76111
CHE,Q,2005-Q2,0.7527767
CHE,Q,2005-Q3,0.7683333
CHE,Q,2005-Q4,0.9566666
CHE,Q,2006-Q1,1.149723
CHE,Q,2006-Q2,1.427777
CHE,Q,2006-Q3,1.680277
CHE,Q,2006-Q4,1.970833
CHE,Q,2007-Q1,2.235
CHE,Q,2007-Q2,2.506667
CHE,Q,2007-Q3,2.79639
CHE,Q,2007-Q4,2.751667
CHE,Q,2008-Q1,2.778333
CHE,Q,2008-Q2,2.791943
CHE,Q,2008-Q3,2.81861
CHE,Q,2008-Q4,1.545
CHE,Q,2009-Q1,0.475
CHE,Q,2009-Q2,0.3988867
CHE,Q,2009-Q3,0.3216667
CHE,Q,2009-Q4,0.2545
CHE,Q,2010-Q1,0.24889
CHE,Q,2010-Q2,0.1552767
CHE,Q,2010-Q3,0.1716667
CHE,Q,2010-Q4,0.17
CHE,Q,2011-Q1,0.1733333
CHE,Q,2011-Q2,0.17861
CHE,Q,2011-Q3,0.06777667
CHE,Q,2011-Q4,0.04889
CHE,Q,2012-Q1,0.08889
CHE,Q,2012-Q2,0.09872334
CHE,Q,2012-Q3,0.05
CHE,Q,2012-Q4,0.02466667
CHE,Q,2013-Q1,0.022
CHE,Q,2013-Q2,0.01833333
CHE,Q,2013-Q3,0.01933333
CHE,Q,2013-Q4,0.019
CHE,Q,2014-Q1,0.02066667
CHE,Q,2014-Q2,0.01233333
CHE,Q,2014-Q3,0.014
CHE,Q,2014-Q4,-0.01566667
CHE,Q,2015-Q1,-0.8393334
CHE,Q,2015-Q2,-0.7903333
CHE,Q,2015-Q3,-0.732
CHE,Q,2015-Q4,-0.7733333
CHE,Q,2016-Q1,-0.7636
CHE,Q,2016-Q2,-0.7481334
CHE,Q,2016-Q3,-0.7446667
CHE,Q,2016-Q4,-0.7360666
FRA,Q,1970-Q1,9.92
FRA,Q,1970-Q2,9.186666
FRA,Q,1970-Q3,8.673333
FRA,Q,1970-Q4,7.92
FRA,Q,1971-Q1,6.376667
FRA,Q,1971-Q2,6.49
FRA,Q,1971-Q3,6.37
FRA,Q,1971-Q4,5.91
FRA,Q,1972-Q1,5.256667
FRA,Q,1972-Q2,5.14
FRA,Q,1972-Q3,4.786667
FRA,Q,1972-Q4,6.843333
FRA,Q,1973-Q1,7.803333
FRA,Q,1973-Q2,7.84
FRA,Q,1973-Q3,9.573334
FRA,Q,1973-Q4,11.3
FRA,Q,1974-Q1,12.75
FRA,Q,1974-Q2,12.93
FRA,Q,1974-Q3,14.00667
FRA,Q,1974-Q4,12.39
FRA,Q,1975-Q1,9.92
FRA,Q,1975-Q2,7.693333
FRA,Q,1975-Q3,7.166667
FRA,Q,1975-Q4,6.913333
FRA,Q,1976-Q1,7.226666
FRA,Q,1976-Q2,7.823333
FRA,Q,1976-Q3,9.226666
FRA,Q,1976-Q4,10.48333
FRA,Q,1977-Q1,9.94
FRA,Q,1977-Q2,9.19
FRA,Q,1977-Q3,8.53
FRA,Q,1977-Q4,9.203333
FRA,Q,1978-Q1,9.88
FRA,Q,1978-Q2,8.203333
FRA,Q,1978-Q3,7.493333
FRA,Q,1978-Q4,7.05
FRA,Q,1979-Q1,6.85
FRA,Q,1979-Q2,7.763333
FRA,Q,1979-Q3,10.82333
FRA,Q,1979-Q4,12.49667
FRA,Q,1980-Q1,12.99667
FRA,Q,1980-Q2,12.64667
FRA,Q,1980-Q3,11.67667
FRA,Q,1980-Q4,11.51667
FRA,Q,1981-Q1,11.96667
FRA,Q,1981-Q2,15.94
FRA,Q,1981-Q3,17.44
FRA,Q,1981-Q4,15.69
FRA,Q,1982-Q1,14.94667
FRA,Q,1982-Q2,16.08333
FRA,Q,1982-Q3,14.39
FRA,Q,1982-Q4,13.04333
FRA,Q,1983-Q1,12.71
FRA,Q,1983-Q2,12.44
FRA,Q,1983-Q3,12.39
FRA,Q,1983-Q4,12.33
FRA,Q,1984-Q1,12.41333
FRA,Q,1984-Q2,12.30333
FRA,Q,1984-Q3,11.41333
FRA,Q,1984-Q4,10.68
FRA,Q,1985-Q1,10.60667
FRA,Q,1985-Q2,10.28667
FRA,Q,1985-Q3,9.803333
FRA,Q,1985-Q4,9.076667
FRA,Q,1986-Q1,8.693334
FRA,Q,1986-Q2,7.363333
FRA,Q,1986-Q3,7.106667
FRA,Q,1986-Q4,7.674667
FRA,Q,1987-Q1,8.340533
FRA,Q,1987-Q2,8.184033
FRA,Q,1987-Q3,7.978233
FRA,Q,1987-Q4,8.572967
FRA,Q,1988-Q1,8.0147
FRA,Q,1988-Q2,7.818267
FRA,Q,1988-Q3,7.727334
FRA,Q,1988-Q4,8.208366
FRA,Q,1989-Q1,9.025666
FRA,Q,1989-Q2,8.889267
FRA,Q,1989-Q3,9.2082
FRA,Q,1989-Q4,10.4721
FRA,Q,1990-Q1,11.01693
FRA,Q,1990-Q2,9.968233
FRA,Q,1990-Q3,10.19607
FRA,Q,1990-Q4,10.10437
FRA,Q,1991-Q1,9.831433
FRA,Q,1991-Q2,9.4292
FRA,Q,1991-Q3,9.5408
FRA,Q,1991-Q4,9.658667
FRA,Q,1992-Q1,10.0496
FRA,Q,1992-Q2,10.0403
FRA,Q,1992-Q3,10.55087
FRA,Q,1992-Q4,10.7377
FRA,Q,1993-Q1,11.8178
FRA,Q,1993-Q2,8.018567
FRA,Q,1993-Q3,7.7714
FRA,Q,1993-Q4,6.739666
FRA,Q,1994-Q1,6.288233
FRA,Q,1994-Q2,5.7402
FRA,Q,1994-Q3,5.622334
FRA,Q,1994-Q4,5.735933
FRA,Q,1995-Q1,6.600767
FRA,Q,1995-Q2,7.4825
FRA,Q,1995-Q3,6.122233
FRA,Q,1995-Q4,6.107234
FRA,Q,1996-Q1,4.460033
FRA,Q,1996-Q2,3.956633
FRA,Q,1996-Q3,3.8498
FRA,Q,1996-Q4,3.476033
FRA,Q,1997-Q1,3.349367
FRA,Q,1997-Q2,3.436567
FRA,Q,1997-Q3,3.4093
FRA,Q,1997-Q4,3.6561
FRA,Q,1998-Q1,3.585467
FRA,Q,1998-Q2,3.602067
FRA,Q,1998-Q3,3.552867
FRA,Q,1998-Q4,3.488033
FRA,Q,1999-Q1,3.090733
FRA,Q,1999-Q2,2.634067
FRA,Q,1999-Q3,2.6994
FRA,Q,1999-Q4,3.4298
FRA,Q,2000-Q1,3.5423
FRA,Q,2000-Q2,4.263
FRA,Q,2000-Q3,4.7376
FRA,Q,2000-Q4,5.024167
FRA,Q,2001-Q1,4.745033
FRA,Q,2001-Q2,4.590766
FRA,Q,2001-Q3,4.267833
FRA,Q,2001-Q4,3.4435
FRA,Q,2002-Q1,3.362233
FRA,Q,2002-Q2,3.446
FRA,Q,2002-Q3,3.357333
FRA,Q,2002-Q4,3.1088
FRA,Q,2003-Q1,2.6831
FRA,Q,2003-Q2,2.3619
FRA,Q,2003-Q3,2.139233
FRA,Q,2003-Q4,2.149633
FRA,Q,2004-Q1,2.062967
FRA,Q,2004-Q2,2.082467
FRA,Q,2004-Q3,2.1163
FRA,Q,2004-Q4,2.1636
FRA,Q,2005-Q1,2.140333
FRA,Q,2005-Q2,2.1246
FRA,Q,2005-Q3,2.130333
FRA,Q,2005-Q4,2.343467
FRA,Q,2006-Q1,2.611567
FRA,Q,2006-Q2,2.8895
FRA,Q,2006-Q3,3.221367
FRA,Q,2006-Q4,3.594467
FRA,Q,2007-Q1,3.820333
FRA,Q,2007-Q2,4.064833
FRA,Q,2007-Q3,4.5005
FRA,Q,2007-Q4,4.724767
FRA,Q,2008-Q1,4.48
FRA,Q,2008-Q2,4.860466
FRA,Q,2008-Q3,4.9818
FRA,Q,2008-Q4,4.214667
FRA,Q,2009-Q1,2.0117
FRA,Q,2009-Q2,1.310633
FRA,Q,2009-Q3,0.8692
FRA,Q,2009-Q4,0.7219
FRA,Q,2010-Q1,0.6621667
FRA,Q,2010-Q2,0.6862667
FRA,Q,2010-Q3,0.8749334
FRA,Q,2010-Q4,1.020467
FRA,Q,2011-Q1,1.093133
FRA,Q,2011-Q2,1.411633
FRA,Q,2011-Q3,1.562067
FRA,Q,2011-Q4,1.495567
FRA,Q,2012-Q1,1.043
FRA,Q,2012-Q2,0.6960334
FRA,Q,2012-Q3,0.3585667
FRA,Q,2012-Q4,0.1951333
FRA,Q,2013-Q1,0.2114667
FRA,Q,2013-Q2,0.2068
FRA,Q,2013-Q3,0.2235
FRA,Q,2013-Q4,0.2409
FRA,Q,2014-Q1,0.2951333
FRA,Q,2014-Q2,0.2985667
FRA,Q,2014-Q3,0.1645667
FRA,Q,2014-Q4,0.08146667
FRA,Q,2015-Q1,0.04603333
FRA,Q,2015-Q2,-0.006533334
FRA,Q,2015-Q3,-0.0278
FRA,Q,2015-Q4,-0.08916666
FRA,Q,2016-Q1,-0.1860667
FRA,Q,2016-Q2,-0.2581
FRA,Q,2016-Q3,-0.2981
FRA,Q,2016-Q4,-0.3125
FRA,Q,2017-Q1,-0.3278
CHL,M,Jul-97,12.54
CHL,M,Aug-97,13.77
CHL,M,Sep-97,13.47
CHL,M,Oct-97,14.82
CHL,M,Nov-97,13.04
CHL,M,Dec-97,10.63
CHL,M,Jan-98,19.17
CHL,M,Feb-98,18.23
CHL,M,Mar-98,14.36
CHL,M,Apr-98,15.72
CHL,M,May-98,14.75
CHL,M,Jun-98,14.86
CHL,M,Jul-98,16.48
CHL,M,Aug-98,18.65
CHL,M,Oct-98,18.78
CHL,M,Nov-98,14.89
CHL,M,Dec-98,13.49
CHL,M,Jan-99,12.75
CHL,M,Feb-99,10.04
CHL,M,Mar-99,11.09
CHL,M,Apr-99,13.59
CHL,M,May-99,11.71
CHL,M,Jun-99,9.28
CHL,M,Jul-99,9.76
CHL,M,Aug-99,9.93
CHL,M,Sep-99,9.91
CHL,M,Oct-99,10.68
CHL,M,Nov-99,11.63
CHL,M,Dec-99,11.09
CHL,M,Jan-00,10.05
CHL,M,Feb-00,12.17
CHL,M,Mar-00,13.43
CHL,M,Apr-00,11.76
CHL,M,May-00,10.67
CHL,M,Jun-00,9.72
CHL,M,Jul-00,9.9
CHL,M,Aug-00,9.37
CHL,M,Sep-00,10.32
CHL,M,Oct-00,11.5
CHL,M,Nov-00,10.9
CHL,M,Dec-00,9.3
CHL,M,Jan-01,8.3
CHL,M,Feb-01,8.06
CHL,M,Mar-01,6.14
CHL,M,Apr-01,8.62
CHL,M,May-01,8.69
CHL,M,Jun-01,6.74
CHL,M,Jul-01,6.44
CHL,M,Aug-01,7.07
CHL,M,Sep-01,7.18
CHL,M,Oct-01,6.61
CHL,M,Nov-01,6.44
CHL,M,Dec-01,6.51
CHL,M,Jan-02,6
CHL,M,Feb-02,5.56
CHL,M,Mar-02,4.73
CHL,M,Apr-02,4.39
CHL,M,May-02,4.15
CHL,M,Jun-02,4.03
CHL,M,Jul-02,3.51
CHL,M,Aug-02,2.96
CHL,M,Sep-02,2.99
CHL,M,Oct-02,3.03
CHL,M,Nov-02,2.87
CHL,M,Dec-02,2.88
CHL,M,Jan-03,2.97
CHL,M,Feb-03,2.94
CHL,M,Mar-03,2.65
CHL,M,Apr-03,2.48
CHL,M,May-03,2.59
CHL,M,Jun-03,2.78
CHL,M,Jul-03,2.97
CHL,M,Aug-03,2.94
CHL,M,Sep-03,2.84
CHL,M,Oct-03,2.75
CHL,M,Nov-03,2.72
CHL,M,Dec-03,2.58
CHL,M,Jan-04,1.8
CHL,M,Feb-04,1.58
CHL,M,Mar-04,1.57
CHL,M,Apr-04,1.49
CHL,M,May-04,1.31
CHL,M,Jun-04,1.53
CHL,M,Jul-04,1.66
CHL,M,Aug-04,1.68
CHL,M,Sep-04,2.33
CHL,M,Oct-04,2.35
CHL,M,Nov-04,2.34
CHL,M,Dec-04,2.32
CHL,M,Jan-05,2.49
CHL,M,Feb-05,2.95
CHL,M,Mar-05,2.83
CHL,M,Apr-05,2.92
CHL,M,May-05,3.24
CHL,M,Jun-05,2.85
CHL,M,Jul-05,3.01
CHL,M,Aug-05,3.83
CHL,M,Sep-05,4.25
CHL,M,Oct-05,4.52
CHL,M,Nov-05,4.73
CHL,M,Dec-05,4.75
CHL,M,Jan-06,4.64
CHL,M,Feb-06,4.39
CHL,M,Mar-06,4.48
CHL,M,Apr-06,4.5
CHL,M,May-06,4.64
CHL,M,Jun-06,4.82
CHL,M,Jul-06,4.92
CHL,M,Aug-06,5.2
CHL,M,Sep-06,5.21
CHL,M,Oct-06,4.95
CHL,M,Nov-06,5.06
CHL,M,Dec-06,5.1
CHL,M,Jan-07,5.04
CHL,M,Feb-07,4.84
CHL,M,Mar-07,4.61
CHL,M,Apr-07,4.75
CHL,M,May-07,4.86
CHL,M,Jun-07,4.75
CHL,M,Jul-07,4.87
CHL,M,Aug-07,5.45
CHL,M,Sep-07,5.5
CHL,M,Oct-07,5.41
CHL,M,Nov-07,5.92
CHL,M,Dec-07,6.15
CHL,M,Jan-08,6.5
CHL,M,Feb-08,6.6
CHL,M,Mar-08,6.61
CHL,M,Apr-08,6.61
CHL,M,May-08,6.68
CHL,M,Jun-08,7.32
CHL,M,Jul-08,7.57
CHL,M,Nov-08,8.36
CHL,M,Dec-08,8.18
CHL,M,Jan-09,6.74
CHL,M,Feb-09,4.43
CHL,M,Mar-09,2.62
CHL,M,Apr-09,1.89
CHL,M,May-09,1.2
CHL,M,Jun-09,1.08
CHL,M,Jul-09,0.6
CHL,M,Aug-09,0.46
CHL,M,Sep-09,0.49
CHL,M,Oct-09,0.49
CHL,M,Nov-09,0.48
CHL,M,Dec-09,0.48
CHL,M,Jan-10,0.46
CHL,M,Feb-10,0.49
CHL,M,Mar-10,0.5
CHL,M,Jun-10,1.44
CHL,M,Jul-10,1.85
CHL,M,Aug-10,2.47
CHL,M,Sep-10,2.99
CHL,M,Oct-10,3.21
CHL,M,Nov-10,3.26
CHL,M,Dec-10,3.4
CHL,M,Jan-11,3.6
CHL,M,Feb-11,3.88
CHL,M,Mar-11,4.26
CHL,M,Apr-11,5.01
CHL,M,May-11,5.37
CHL,M,Jun-11,5.55
CHL,M,Jul-11,5.56
CHL,M,Aug-11,5.35
CHL,M,Sep-11,5.28
CHL,M,Oct-11,5.14
CHL,M,Nov-11,5.11
CHL,M,Jan-12,4.84
CHL,M,Feb-12,4.98
CHL,M,Mar-12,5.07
CHL,M,Apr-12,5.05
CHL,M,May-12,5.16
CHL,M,Sep-12,4.96
CHL,M,Jan-13,5.08
CHL,M,Apr-13,5.03
CHL,M,May-13,4.98
CHL,M,Jun-13,4.91
CHL,M,Jul-13,4.88
CHL,M,Sep-13,4.75
CHL,M,Jan-14,4.45
CHL,M,Feb-14,4.19
CHL,M,Mar-14,4.04
CHL,M,Apr-14,3.72
CHL,M,Jun-14,3.95
CHL,M,Jul-14,3.77
CHL,M,Jan-15,2.81
CHL,M,Feb-15,3.08
CHL,M,Mar-15,1.53
CHL,M,Apr-15,3.03
CHL,M,Jun-15,2.85
CHL,M,Jan-16,3.5
CHL,M,Feb-16,3.62
CHL,M,Mar-16,3.6
CHL,M,Apr-16,3.5
CHL,M,May-16,3.54
CHL,M,Jun-16,3.52
CHL,M,Jul-16,3.5
CHL,M,Aug-16,3.48
CHL,M,Sep-16,3.5
CHL,M,Oct-16,3.48
CHL,M,Jan-17,3.22
ISR,A,1992,11.87024
ISR,A,1993,11.09246
ISR,A,1994,12.80345
ISR,A,1995,14.70411
ISR,A,1996,15.66679
ISR,A,1997,13.76988
ISR,A,1998,11.94115
ISR,A,1999,12.03709
ISR,A,2000,9.045343
ISR,A,2001,6.531512
ISR,A,2002,7.167583
ISR,A,2003,6.611959
ISR,A,2004,4.26229
ISR,A,2005,3.88125
ISR,A,2006,5.462432
ISR,A,2007,4.255372
ISR,A,2008,3.561983
ISR,A,2009,0.6394031
ISR,A,2010,1.642191
ISR,A,2011,2.799283
ISR,A,2012,2.251945
ISR,A,2013,1.320039
ISR,A,2014,0.5465347
ISR,A,2015,0.1230249
ISR,A,2016,0.1064319
FIN,A,1987,10.0325
FIN,A,1988,9.965834
FIN,A,1989,12.55667
FIN,A,1990,13.99667
FIN,A,1991,13.07917
FIN,A,1992,13.25167
FIN,A,1993,7.773334
FIN,A,1994,5.35
FIN,A,1995,5.75
FIN,A,1996,3.625
FIN,A,1997,3.231667
FIN,A,1998,3.568333
FIN,A,1999,2.9635
FIN,A,2000,4.391767
FIN,A,2001,4.261783
FIN,A,2002,3.318592
FIN,A,2003,2.333467
FIN,A,2004,2.106333
FIN,A,2005,2.184683
FIN,A,2006,3.079225
FIN,A,2007,4.277608
FIN,A,2008,4.634233
FIN,A,2009,1.228358
FIN,A,2010,0.8109583
FIN,A,2011,1.3906
FIN,A,2012,0.5731834
FIN,A,2013,0.2206667
FIN,A,2014,0.2099333
FIN,A,2015,-0.01936667
FIN,A,2016,-0.2636917
SWE,A,1982,13.25
SWE,A,1983,11.41083
SWE,A,1984,11.93083
SWE,A,1985,14.17417
SWE,A,1986,9.830833
SWE,A,1987,9.390833
SWE,A,1988,10.08333
SWE,A,1989,11.49917
SWE,A,1990,13.6675
SWE,A,1991,11.59333
SWE,A,1992,12.85833
SWE,A,1993,8.351666
SWE,A,1994,7.400833
SWE,A,1995,8.745833
SWE,A,1996,5.79
SWE,A,1997,4.1075
SWE,A,1998,4.1875
SWE,A,1999,3.115
SWE,A,2000,3.954167
SWE,A,2001,4.032727
SWE,A,2002,4.065834
SWE,A,2003,3.026667
SWE,A,2004,2.114167
SWE,A,2005,1.716667
SWE,A,2006,2.331667
SWE,A,2007,3.5525
SWE,A,2008,3.905
SWE,A,2009,0.3983333
SWE,A,2010,0.5041667
SWE,A,2011,1.6575
SWE,A,2012,1.253333
SWE,A,2013,0.9258333
SWE,A,2014,0.4208333
SWE,A,2015,-0.2891667
SWE,A,2016,-0.655
USA,M,Jun-64,3.86
USA,M,Jul-64,3.87
USA,M,Aug-64,3.85
USA,M,Sep-64,3.87
USA,M,Oct-64,3.94
USA,M,Nov-64,3.99
USA,M,Dec-64,4.14
USA,M,Jan-65,4.13
USA,M,Feb-65,4.19
USA,M,Mar-65,4.27
USA,M,Apr-65,4.28
USA,M,May-65,4.32
USA,M,Jun-65,4.31
USA,M,Jul-65,4.29
USA,M,Aug-65,4.3
USA,M,Sep-65,4.34
USA,M,Oct-65,4.46
USA,M,Nov-65,4.49
USA,M,Dec-65,4.75
USA,M,Jan-66,4.95
USA,M,Feb-66,5.05
USA,M,Mar-66,5.19
USA,M,Apr-66,5.26
USA,M,May-66,5.38
USA,M,Jun-66,5.5
USA,M,Jul-66,5.62
USA,M,Aug-66,5.72
USA,M,Sep-66,5.86
USA,M,Oct-66,5.83
USA,M,Nov-66,5.79
USA,M,Dec-66,5.65
USA,M,Jan-67,5.4
USA,M,Feb-67,5.18
USA,M,Mar-67,5.01
USA,M,Apr-67,4.43
USA,M,May-67,4.49
USA,M,Jun-67,4.66
USA,M,Jul-67,5
USA,M,Aug-67,4.93
USA,M,Sep-67,4.91
USA,M,Oct-67,5.22
USA,M,Nov-67,5.4
USA,M,Dec-67,5.62
USA,M,Jan-68,5.48
USA,M,Feb-68,5.33
USA,M,Mar-68,5.58
USA,M,Apr-68,5.78
USA,M,May-68,6.14
USA,M,Jun-68,6.12
USA,M,Jul-68,6.03
USA,M,Aug-68,5.85
USA,M,Sep-68,5.78
USA,M,Oct-68,5.9
USA,M,Nov-68,6.05
USA,M,Dec-68,6.27
USA,M,Jan-69,6.5
USA,M,Feb-69,6.52
USA,M,Mar-69,6.65
USA,M,Apr-69,6.84
USA,M,May-69,7.28
USA,M,Jun-69,8.01
USA,M,Jul-69,8.69
USA,M,Aug-69,8.38
USA,M,Sep-69,8.47
USA,M,Oct-69,8.56
USA,M,Nov-69,8.46
USA,M,Dec-69,8.77
USA,M,Jan-70,8.91
USA,M,Feb-70,8.58
USA,M,Mar-70,8.08
USA,M,Apr-70,7.51
USA,M,May-70,8.08
USA,M,Jun-70,8.07
USA,M,Jul-70,8.01
USA,M,Aug-70,7.72
USA,M,Sep-70,7.3
USA,M,Oct-70,6.76
USA,M,Nov-70,6.08
USA,M,Dec-70,5.67
USA,M,Jan-71,5.09
USA,M,Feb-71,4.38
USA,M,Mar-71,3.85
USA,M,Apr-71,4.45
USA,M,May-71,4.98
USA,M,Jun-71,5.4
USA,M,Jul-71,5.75
USA,M,Aug-71,5.74
USA,M,Sep-71,5.63
USA,M,Oct-71,5.27
USA,M,Nov-71,4.87
USA,M,Dec-71,4.65
USA,M,Jan-72,3.95
USA,M,Feb-72,3.61
USA,M,Mar-72,4.08
USA,M,Apr-72,4.6
USA,M,May-72,4.41
USA,M,Jun-72,4.64
USA,M,Jul-72,4.82
USA,M,Aug-72,4.85
USA,M,Sep-72,5.13
USA,M,Oct-72,5.25
USA,M,Nov-72,5.22
USA,M,Dec-72,5.43
USA,M,Jan-73,5.81
USA,M,Feb-73,6.34
USA,M,Mar-73,7.05
USA,M,Apr-73,7.31
USA,M,May-73,7.55
USA,M,Jun-73,8.16
USA,M,Jul-73,9.7
USA,M,Aug-73,10.77
USA,M,Sep-73,10.59
USA,M,Oct-73,9.2
USA,M,Nov-73,9.24
USA,M,Dec-73,9.27
USA,M,Jan-74,9
USA,M,Feb-74,8.08
USA,M,Mar-74,8.84
USA,M,Apr-74,10.25
USA,M,May-74,11.2
USA,M,Jun-74,11.38
USA,M,Jul-74,12.25
USA,M,Aug-74,12.23
USA,M,Sep-74,11.6
USA,M,Oct-74,9.78
USA,M,Nov-74,9.09
USA,M,Dec-74,9.23
USA,M,Jan-75,7.48
USA,M,Feb-75,6.41
USA,M,Mar-75,6.18
USA,M,Apr-75,6.26
USA,M,May-75,5.79
USA,M,Jun-75,5.82
USA,M,Jul-75,6.55
USA,M,Aug-75,6.87
USA,M,Sep-75,7.03
USA,M,Oct-75,6.56
USA,M,Nov-75,6.26
USA,M,Dec-75,6.03
USA,M,Jan-76,5.14
USA,M,Feb-76,5.18
USA,M,Mar-76,5.34
USA,M,Apr-76,5.12
USA,M,May-76,5.56
USA,M,Jun-76,5.84
USA,M,Jul-76,5.52
USA,M,Aug-76,5.39
USA,M,Sep-76,5.33
USA,M,Oct-76,5.12
USA,M,Nov-76,5.01
USA,M,Dec-76,4.67
USA,M,Jan-77,4.83
USA,M,Feb-77,4.83
USA,M,Mar-77,4.84
USA,M,Apr-77,4.8
USA,M,May-77,5.36
USA,M,Jun-77,5.42
USA,M,Jul-77,5.46
USA,M,Aug-77,5.9
USA,M,Sep-77,6.19
USA,M,Oct-77,6.67
USA,M,Nov-77,6.68
USA,M,Dec-77,6.71
USA,M,Jan-78,6.94
USA,M,Feb-78,6.9
USA,M,Mar-78,6.86
USA,M,Apr-78,7.03
USA,M,May-78,7.4
USA,M,Jun-78,7.83
USA,M,Jul-78,8.12
USA,M,Aug-78,8.06
USA,M,Sep-78,8.64
USA,M,Oct-78,9.44
USA,M,Nov-78,10.72
USA,M,Dec-78,10.72
USA,M,Jan-79,10.51
USA,M,Feb-79,10.19
USA,M,Mar-79,10.13
