Country or Area;Year;Quantity
Panama;1990;2255.0
Poland;2014;451673.0
Poland;2013;477723.0
Poland;2012;467218.0
Poland;2011;449540.0
Poland;2010;414583.0
Poland;2009;379452.0
Poland;2008;425945.0
Poland;2007;385427.0
Poland;2006;415736.0
Poland;2005;398547.0
Poland;2004;379467.0
Poland;2003;350607.0
Poland;2002;312390.0
Poland;2001;335498.0
Poland;2000;308917.0
Poland;1999;291046.0
Poland;1998;301795.0
Poland;1997;307719.0
Poland;1996;294565.0
Poland;1995;271470.0
Poland;1994;232581.0
Poland;1993;217866.0
Poland;1992;248080.0
Poland;1991;265645.0
Poland;1990;315104.0
Portugal;2014;161638.0
Portugal;2013;177377.0
Portugal;2012;182460.0
Portugal;2011;210887.0
Portugal;2010;209571.0
Portugal;2009;198472.0
Portugal;2008;192795.0
Portugal;2007;174947.0
Portugal;2006;170340.0
Portugal;2005;181102.0
Portugal;2004;153733.0
Portugal;2003;122968.0
Portugal;2002;126847.0
Portugal;2001;104769.0
Portugal;2000;94864.0
Portugal;1999;90866.0
Portugal;1998;32434.0
Portugal;1997;4616.0
Puerto Rico;2014;64854.54
Puerto Rico;2013;60855.86
Puerto Rico;2012;53058.97
Puerto Rico;2011;29256.81
Puerto Rico;2010;29995.36
Puerto Rico;2009;29520.58
Puerto Rico;2008;31461.89
Puerto Rico;2007;28729.999474
Puerto Rico;2006;27624.998894
Puerto Rico;2005;26518.000439
Puerto Rico;2004;26518.000439
Puerto Rico;2003;28728.001599
Puerto Rico;2002;24307.999279
Puerto Rico;2001;24308.0
Puerto Rico;2000;13259.0
Republic of Moldova;2014;35655.0
Republic of Moldova;2013;34921.0
Republic of Moldova;2012;37091.0
Republic of Moldova;2011;39011.0
Republic of Moldova;2010;40218.0
Republic of Moldova;2009;38134.0
Republic of Moldova;2008;41541.0
Republic of Moldova;2007;44199.0
Republic of Moldova;2006;48020.0
Republic of Moldova;2005;48030.0
Republic of Moldova;2004;42764.0
Republic of Moldova;2003;41884.0
Republic of Moldova;2002;39110.0
Republic of Moldova;2001;39169.0
Republic of Moldova;2000;35736.0
Republic of Moldova;1999;52665.0
Republic of Moldova;1998;63668.0
Republic of Moldova;1997;70680.0
Republic of Moldova;1996;136679.0
Republic of Moldova;1995;119118.0
Republic of Moldova;1994;100606.0
Republic of Moldova;1993;107415.0
Republic of Moldova;1992;142176.0
Romania;2014;21643.0
Romania;2013;54207.0
Romania;2012;106877.0
Romania;2011;114615.0
Romania;2010;84471.0
Romania;2009;74342.0
Romania;2008;164264.0
Romania;2007;179802.0
Romania;2006;222880.0
Romania;2005;194935.0
Romania;2004;191269.0
Romania;2003;197100.0
Romania;2002;145601.0
Romania;2001;107387.0
Romania;2000;126151.0
Romania;1999;118099.0
Romania;1998;178410.0
Romania;1997;187503.0
Romania;1996;263046.0
Romania;1995;223038.0
Romania;1994;173770.0
Romania;1993;168206.0
Romania;1992;166688.0
Romania;1991;173989.0
Romania;1990;275754.0
Russian Federation;2014;328549.0
Russian Federation;2013;313371.0
Russian Federation;2012;307331.0
Russian Federation;2011;304846.0
Russian Federation;2010;162745.0
Russian Federation;2009;310620.0
Russian Federation;2008;297467.0
Russian Federation;2007;278603.0
Russian Federation;2006;270562.0
Russian Federation;2005;288486.0
Russian Federation;2004;258889.0
Russian Federation;2003;329000.0
Russian Federation;2002;271333.0
Russian Federation;2001;155556.0
Russian Federation;2000;489667.0
Russian Federation;1999;154712.0
Russian Federation;1998;112889.0
Russian Federation;1997;168335.0
Russian Federation;1996;130000.0
Russian Federation;1995;135266.0
Russian Federation;1994;75014.0
Russian Federation;1993;247546.0
Russian Federation;1992;262549.0
Serbia;2014;51661.0
Serbia;2013;69916.0
Serbia;2012;66297.0
Serbia;2011;64732.0
Serbia;2010;72890.0
Serbia;2009;58673.0
Serbia;2008;83149.0
Serbia;2007;84136.0
Serbia;2006;81682.0
Serbia;2005;79940.0
Serbia and Montenegro;2004;95592.0
Serbia and Montenegro;2003;70955.0
Serbia and Montenegro;2002;64030.0
Serbia and Montenegro;2001;59362.0
Serbia and Montenegro;2000;42314.0
Serbia and Montenegro;1999;40422.0
Serbia and Montenegro;1998;67626.0
Serbia and Montenegro;1997;77813.0
Serbia and Montenegro;1996;79170.0
Serbia and Montenegro;1995;7502.0
Serbia and Montenegro;1994;0.0
Serbia and Montenegro;1993;36546.0
Serbia and Montenegro;1992;73716.0
Singapore;2014;431960.5
Singapore;2013;413404.6
Singapore;2012;367584.3
Singapore;2011;338981.9
Singapore;2010;335618.5
Singapore;2009;309669.7
Singapore;2008;306351.0
Singapore;2007;299287.0
Singapore;2006;279446.0
Singapore;2005;259153.0
Singapore;2004;245965.0
Singapore;2003;208631.0
Singapore;2002;134872.0
Singapore;2001;83090.0
Singapore;2000;55064.0
Singapore;1999;53930.0
Singapore;1998;66213.0
Singapore;1997;60465.0
Singapore;1996;61332.0
Singapore;1995;68766.0
Singapore;1994;66031.0
Singapore;1993;55427.0
Singapore;1992;18621.0
Slovakia;2014;184049.0
Slovakia;2013;202729.0
Slovakia;2012;184190.0
Slovakia;2011;226185.0
Slovakia;2010;232724.0
Slovakia;2009;224072.0
Slovakia;2008;238647.0
Slovakia;2007;238667.0
Slovakia;2006;264567.0
Slovakia;2005;281273.0
Slovakia;2004;264166.0
Slovakia;2003;256076.0
Slovakia;2002;273122.0
Slovakia;2001;263569.0
Slovakia;2000;265484.0
Slovakia;1999;243945.0
Slovakia;1998;249140.0
Slovakia;1997;240167.0
Slovakia;1996;235501.0
Slovakia;1995;210880.0
Slovakia;1994;203710.0
Slovakia;1993;198105.0
Slovakia;1992;222888.0
Slovenia;2014;29002.0
Slovenia;2013;32065.0
Slovenia;2012;32953.0
Slovenia;2011;34234.0
Slovenia;2010;39860.0
Slovenia;2009;38563.0
Slovenia;2008;40757.0
Slovenia;2007;42408.0
Slovenia;2006;41673.0
Slovenia;2005;43049.0
Slovenia;2004;41608.0
Slovenia;2003;41982.0
Slovenia;2002;37898.0
Slovenia;2001;39299.0
Slovenia;2000;38125.0
Slovenia;1999;39489.0
Slovenia;1998;37797.0
Slovenia;1997;36497.0
Slovenia;1996;33377.0
Slovenia;1995;34902.0
Slovenia;1994;29434.0
Slovenia;1993;27714.0
Slovenia;1992;27960.0
South Africa;2014;138651.0
South Africa;2013;142687.0
South Africa;2012;143301.0
South Africa;2011;127161.0
South Africa;2010;121627.0
South Africa;2009;96140.0
South Africa;2008;104880.0
South Africa;2007;92720.0
South Africa;2006;52202.0
South Africa;2005;45383.0
South Africa;2004;52189.0
South Africa;2003;0.0
South Africa;2002;0.0
South Africa;2001;0.0
South Africa;2000;0.0
South Africa;1999;0.0
Spain;2014;1472594.0
Spain;2013;1436380.0
Spain;2012;1419084.0
Spain;2011;1436483.0
Spain;2010;1486539.0
Spain;2009;1478110.0
Spain;2008;1641119.0
Spain;2007;1465575.0
Spain;2006;1472224.0
Spain;2005;1407156.0
Spain;2004;1145112.0
Spain;2003;984756.0
Spain;2002;880596.0
Spain;2001;736262.0
Spain;2000;719516.0
Spain;1999;646766.0
Spain;1998;560924.0
Spain;1997;536854.0
Spain;1996;386809.0
Spain;1995;349881.0
Spain;1994;301891.0
Spain;1993;236828.0
Spain;1992;225149.0
Spain;1991;204584.0
Spain;1990;171653.0
Sweden;2014;36939.0
Sweden;2013;44440.0
Sweden;2012;46827.0
Sweden;2011;53900.0
Sweden;2010;68195.0
Sweden;2009;50684.0
Sweden;2008;38450.0
Sweden;2007;42358.0
Sweden;2006;41024.0
Sweden;2005;39199.0
Sweden;2004;41142.0
Sweden;2003;41322.0
Sweden;2002;41439.0
Sweden;2001;40720.0
Sweden;2000;36092.0
Sweden;1999;36905.0
Sweden;1998;36826.0
Sweden;1997;37155.0
Sweden;1996;37613.0
Sweden;1995;35102.0
Sweden;1994;35067.0
Sweden;1993;35323.0
Sweden;1992;32366.0
Sweden;1991;28675.0
Sweden;1990;26840.0
Switzerland;2014;124205.0
Switzerland;2013;143363.0
Switzerland;2012;136134.0
Switzerland;2011;124193.0
Switzerland;2010;140015.0
Switzerland;2009;125341.0
Switzerland;2008;130599.0
Switzerland;2007;122562.0
Switzerland;2006;125878.0
Switzerland;2005;129460.0
Switzerland;2004;126105.0
Switzerland;2003;122238.0
Switzerland;2002;115643.0
Switzerland;2001;117824.0
Switzerland;2000;113195.0
Switzerland;1999;113828.0
Switzerland;1998;109865.0
Switzerland;1997;106730.0
Switzerland;1996;110550.0
Switzerland;1995;102140.0
Switzerland;1994;92630.0
Switzerland;1993;93870.0
Switzerland;1992;89460.0
Switzerland;1991;85090.0
Switzerland;1990;75760.0
Syrian Arab Republic;2014;0.0
Syrian Arab Republic;2013;0.0
Syrian Arab Republic;2012;0.0
Syrian Arab Republic;2011;9425.0
Syrian Arab Republic;2010;26013.0
Syrian Arab Republic;2009;34307.0
Syrian Arab Republic;2008;5278.0
Syrian Arab Republic;2007;0.0
Syrian Arab Republic;2006;0.0
Syrian Arab Republic;2005;0.0
T.F.Yug.Rep. Macedonia;2014;5166.125
T.F.Yug.Rep. Macedonia;2013;6031.765
T.F.Yug.Rep. Macedonia;2012;5325.0
T.F.Yug.Rep. Macedonia;2011;5131.0
T.F.Yug.Rep. Macedonia;2010;4449.0
T.F.Yug.Rep. Macedonia;2009;2997.0
T.F.Yug.Rep. Macedonia;2008;4529.0
T.F.Yug.Rep. Macedonia;2007;3988.0
T.F.Yug.Rep. Macedonia;2006;3136.0
T.F.Yug.Rep. Macedonia;2005;2902.0
T.F.Yug.Rep. Macedonia;2004;2725.0
T.F.Yug.Rep. Macedonia;2003;3092.0
T.F.Yug.Rep. Macedonia;2002;3477.0
T.F.Yug.Rep. Macedonia;2001;3346.0
T.F.Yug.Rep. Macedonia;2000;2499.0
T.F.Yug.Rep. Macedonia;1999;1565.0
T.F.Yug.Rep. Macedonia;1998;860.0
T.F.Yug.Rep. Macedonia;1997;0.0
T.F.Yug.Rep. Macedonia;1996;0.0
T.F.Yug.Rep. Macedonia;1995;0.0
Tajikistan;2014;12249.0
Tajikistan;2013;11625.0
Tajikistan;2012;5054.0
Tajikistan;2011;6840.0
Tajikistan;2010;6612.0
Tajikistan;2009;8246.0
Tajikistan;2008;19494.0
Tajikistan;2007;24596.0
Tajikistan;2006;24347.0
Tajikistan;2005;23946.0
Tajikistan;2004;23653.0
Tajikistan;2003;20140.0
Tajikistan;2002;18620.0
Tajikistan;2001;26600.0
Tajikistan;2000;27702.0
Tajikistan;1999;28462.0
Tajikistan;1998;28804.0
Tajikistan;1997;27854.0
Tajikistan;1996;41800.0
Tajikistan;1995;32528.0
Tajikistan;1994;28956.0
Tajikistan;1993;53394.0
Tajikistan;1992;63032.0
Thailand;2014;411810.0
Thailand;2013;440315.0
Thailand;2012;383142.0
Thailand;2011;374269.0
Thailand;2010;476667.0
Thailand;2009;392052.0
Thailand;2008;345872.0
Thailand;2007;371817.0
Thailand;2006;355208.0
Thailand;2005;344825.0
Thailand;2004;315778.999438
Thailand;2003;293327.0
Thailand;2002;270677.0
Thailand;2001;236303.0
Thailand;2000;80303.0
Thailand;1999;1130.0
Thailand;1998;795.0
Togo;2014;1480.5
Togo;2013;844.0
Togo;2012;653.5
Togo;2011;311.0
Tunisia;2014;125217.0
Tunisia;2013;114998.0
Tunisia;2012;115405.0
Tunisia;2011;92975.0
Tunisia;2010;93412.0
Tunisia;2009;80452.0
Tunisia;2008;92686.0
Tunisia;2007;78389.0
Tunisia;2006;65775.0
Tunisia;2005;70162.4
Tunisia;2004;69446.0
Tunisia;2003;65227.0
Tunisia;2002;59525.0
Tunisia;2001;59668.1
Tunisia;2000;65423.2
Tunisia;1999;72521.2
Tunisia;1998;55263.2
Tunisia;1997;51747.59
Tunisia;1996;74944.14
Tunisia;1995;83506.0
Tunisia;1994;74340.0
Tunisia;1993;51366.0
Tunisia;1992;53466.0
Tunisia;1991;45528.0
Tunisia;1990;51114.0
Turkey;2014;1886840.0
Turkey;2013;1733986.0
Turkey;2012;1759024.0
Turkey;2011;1680569.0
Turkey;2010;1456993.0
Turkey;2009;1373446.0
Turkey;2008;1424072.0
Turkey;2007;1385956.0
Turkey;2006;1171307.0
Turkey;2005;1029654.0
Turkey;2004;843063.0
Turkey;2003;803993.0
Turkey;2002;667112.0
Turkey;2001;614878.0
Turkey;2000;560616.0
Turkey;1999;468106.0
Turkey;1998;393563.0
Turkey;1997;380260.0
Turkey;1996;318304.0
Turkey;1995;263542.0
Turkey;1994;203412.0
Turkey;1993;189738.0
Turkey;1992;169937.0
Turkey;1991;154541.0
Turkey;1990;124750.0
Turkmenistan;1998;15080.0
Turkmenistan;1997;0.0
Turkmenistan;1996;0.0
Ukraine;2014;731493.0
Ukraine;2013;1051134.0
Ukraine;2012;1237329.0
Ukraine;2011;1683533.0
Ukraine;2010;1375095.0
Ukraine;2009;1426247.0
Ukraine;2008;1975999.0
Ukraine;2007;1954395.0
Ukraine;2006;1959623.0
Ukraine;2005;2348848.0
Ukraine;2004;2424391.0
Ukraine;2003;2357979.0
Ukraine;2002;2194017.0
Ukraine;2001;2221701.0
Ukraine;2000;2310776.0
Ukraine;1999;2338789.0
Ukraine;1998;2089490.0
Ukraine;1997;2433131.0
Ukraine;1996;2778224.0
Ukraine;1995;2477224.0
Ukraine;1994;2494496.0
Ukraine;1993;2887820.0
Ukraine;1992;3228974.0
United Arab Emirates;2014;1006741.8
United Arab Emirates;2013;1133442.987
United Arab Emirates;2012;1100431.221
United Arab Emirates;2011;1103318.775
United Arab Emirates;2010;1003261.0
United Arab Emirates;2009;994422.0
United Arab Emirates;2008;585200.0
United Arab Emirates;2007;245100.0
United Arab Emirates;2006;53200.0
United Arab Emirates;2005;53200.0
United Arab Emirates;2004;53199.9983
United Arab Emirates;1999;16796.9992
United Arab Emirates;1998;18630.0
United Arab Emirates;1997;18630.0
United Arab Emirates;1996;18630.0
United Kingdom;2014;1669594.0
United Kingdom;2013;1926379.0
United Kingdom;2012;1978266.0
United Kingdom;2011;2118509.0
United Kingdom;2010;2133195.0
United Kingdom;2009;1646812.0
United Kingdom;2008;1465877.0
United Kingdom;2007;1216892.0
United Kingdom;2006;878505.0
United Kingdom;2005;624135.0
United Kingdom;2004;478926.0
United Kingdom;2003;310675.0
United Kingdom;2002;217769.0
United Kingdom;2001;109673.0
United Kingdom;2000;93701.0
United Kingdom;1999;46303.0
United Kingdom;1998;38095.0
United Kingdom;1997;50623.0
United Kingdom;1996;71295.0
United Kingdom;1995;70045.0
United Kingdom;1994;118991.0
United Kingdom;1993;174702.0
United Kingdom;1992;220519.0
United Kingdom;1991;259228.0
United Kingdom;1990;287407.0
United States;2014;2896914.0
United States;2013;3104399.0
United States;2012;3382686.0
United States;2011;3750340.0
United States;2010;4043400.0
United States;2009;4048809.0
United States;2008;4295313.0
United States;2007;4988231.0
United States;2006;4523210.0
United States;2005;4692668.0
United States;2004;4610058.0
United States;2003;4263621.0
United States;2002;4329235.0
United States;2001;4294636.0
United States;2000;4083576.0
United States;1999;3865078.0
United States;1998;3402824.0
United States;1997;3232289.0
United States;1996;3167448.0
United States;1995;3060539.0
United States;1994;2829319.0
United States;1993;2529197.0
United States;1992;2280089.0
United States;1991;1897217.0
United States;1990;1636087.0
Uruguay;2014;1884.7
Uruguay;2013;2043.0
Uruguay;2012;2187.7
Uruguay;2011;2995.4
Uruguay;2010;3017.6
Uruguay;2009;2441.5
Uruguay;2008;3487.8
Uruguay;2007;3965.0
Uruguay;2006;4287.0
Uruguay;2005;3739.0
Uruguay;2004;3927.0
Uruguay;2003;2261.0
Uruguay;2002;808.0
Uruguay;2001;1193.0
Uruguay;2000;1281.0
Uruguay;1999;821.0
Uruguay;1998;75.0
USSR (former);1991;97500.0
USSR (former);1990;51999.0
Uzbekistan;2005;41678.0
Uzbekistan;2004;48233.0
Uzbekistan;2003;54787.0
Uzbekistan;2002;35616.0
Uzbekistan;2001;59410.0
Uzbekistan;2000;61418.0
Uzbekistan;1999;80552.0
Uzbekistan;1998;40238.0
Uzbekistan;1997;104573.0
Uzbekistan;1996;159133.0
Uzbekistan;1995;53651.0
Uzbekistan;1994;29412.0
Uzbekistan;1993;221464.0
Uzbekistan;1992;88226.0
Venezuela (Bolivar. Rep.);2014;33968.0
Venezuela (Bolivar. Rep.);2013;75086.0
Venezuela (Bolivar. Rep.);2012;81659.0
Venezuela (Bolivar. Rep.);2011;93642.0
Venezuela (Bolivar. Rep.);2010;96748.0
Venezuela (Bolivar. Rep.);2009;79884.0
Venezuela (Bolivar. Rep.);2008;66570.0
Venezuela (Bolivar. Rep.);2007;4438.0
Venezuela (Bolivar. Rep.);2006;0.0
Venezuela (Bolivar. Rep.);2005;0.0
Venezuela (Bolivar. Rep.);2004;0.0
Venezuela (Bolivar. Rep.);2003;0.0
Venezuela (Bolivar. Rep.);2002;0.0
Yugoslavia, SFR (former);1991;136000.0
Yugoslavia, SFR (former);1990;148557.0
