LOCATION,TIME,Value
EST,2008,0.545055
EST,2009,0.516485
EST,2010,0.511149
EST,2011,0.5116
EST,2012,0.521063
EST,2013,0.522424
EST,2014,0.526586
EST,2015,0.531864
EST,2016,0.534047
IND,1980,3.664
IND,1981,3.752
IND,1982,3.84
IND,1983,4.093
IND,1984,4.266
IND,1985,4.431
IND,1986,4.638
IND,1987,4.944
IND,1988,5.17
IND,1989,5.397
IND,1990,5.875438
IND,1991,6.468125
IND,1992,6.89092
IND,1993,7.394552
IND,1994,7.963067
IND,1995,8.507301
IND,1996,8.987656
IND,1997,9.408691
IND,1998,10.05324
IND,1999,10.205535
IND,2000,10.342186
IND,2001,10.436904
IND,2002,10.661046
IND,2003,10.856901
IND,2004,11.171323
IND,2005,11.281641
IND,2006,11.648347
IND,2007,12.131331
IND,2008,12.928856
IND,2009,13.609484
IND,2010,14.653168
IND,2011,15.109435
IND,2012,16.001032
IND,2013,16.724728
IND,2014,16.997371
IND,2015,16.99611
IND,2016,17.24
IDN,1980,272.368
IDN,1981,260.402
IDN,1982,257.744
IDN,1983,296.536
IDN,1984,309.313
IDN,1985,315.658
IDN,1986,309.437
IDN,1987,349.247
IDN,1988,363.18
IDN,1989,390.346
IDN,1990,401.613417
IDN,1991,422.987569
IDN,1992,435.744934
IDN,1993,463.41372
IDN,1994,489.043035
IDN,1995,525.535269
IDN,1996,561.80791
IDN,1997,621.792516
IDN,1998,1078.123327
IDN,1999,1212.247164
IDN,2000,1427.634797
IDN,2001,1595.368537
IDN,2002,1663.889513
IDN,2003,1720.878942
IDN,2004,1818.035786
IDN,2005,2013.796064
IDN,2006,2229.007024
IDN,2007,2415.672362
IDN,2008,2799.201405
IDN,2009,3007.98471
IDN,2010,3425.297479
IDN,2011,3606.566084
IDN,2012,3674.270252
IDN,2013,3794.87414
IDN,2014,3934.67475
IDN,2015,4060.45504
IDN,2016,4145.98
ISR,1977,0.000776
ISR,1978,0.001132
ISR,1979,0.00185
ISR,1980,0.003824
ISR,1981,0.007856
ISR,1982,0.016809
ISR,1983,0.040414
ISR,1984,0.189201
ISR,1985,0.668323
ISR,1986,0.983706
ISR,1987,1.152795
ISR,1988,1.327265
ISR,1989,1.516538
ISR,1990,1.695437
ISR,1991,1.971116
ISR,1992,2.159567
ISR,1993,2.343315
ISR,1994,2.582166
ISR,1995,2.758809
ISR,1996,2.969355
ISR,1997,3.163831
ISR,1998,3.346142
ISR,1999,3.504641
ISR,2000,3.441425
ISR,2001,3.423106
ISR,2002,3.462676
ISR,2003,3.627312
ISR,2004,3.534044
ISR,2005,3.716937
ISR,2006,3.786768
ISR,2007,3.719166
ISR,2008,3.867205
ISR,2009,3.963305
ISR,2010,3.972996
ISR,2011,3.944763
ISR,2012,3.955358
ISR,2013,3.839566
ISR,2014,3.849708
ISR,2015,3.79998
ISR,2016,3.815076
RUS,1995,1.71564
RUS,1996,2.45678
RUS,1997,2.779683
RUS,1998,3.261178
RUS,1999,5.539641
RUS,2000,7.301352
RUS,2001,8.315801
RUS,2002,9.273504
RUS,2003,9.867835
RUS,2004,11.5516
RUS,2005,12.736131
RUS,2006,12.614955
RUS,2007,13.98421
RUS,2008,14.341196
RUS,2009,14.019334
RUS,2010,15.815104
RUS,2011,17.345572
RUS,2012,18.460624
RUS,2013,19.421265
RUS,2014,21.278878
RUS,2015,23.984696
RUS,2016,25.070144
SVN,1990,0.03478
SVN,1991,0.065612
SVN,1992,0.197695
SVN,1993,0.2647
SVN,1994,0.317732
SVN,1995,0.390309
SVN,1996,0.427436
SVN,1997,0.45625
SVN,1998,0.482999
SVN,1999,0.508506
SVN,2000,0.526911
SVN,2001,0.558748
SVN,2002,0.583286
SVN,2003,0.608601
SVN,2004,0.607954
SVN,2005,0.610135
SVN,2006,0.609966
SVN,2007,0.631223
SVN,2008,0.633789
SVN,2009,0.644683
SVN,2010,0.63672
SVN,2011,0.62397
SVN,2012,0.606793
SVN,2013,0.590407
SVN,2014,0.584135
SVN,2015,0.584748
SVN,2016,0.581841
ZAF,1970,0.274454
ZAF,1971,0.277035
ZAF,1972,0.294821
ZAF,1973,0.330534
ZAF,1974,0.351209
ZAF,1975,0.355117
ZAF,1976,0.370831
ZAF,1977,0.387531
ZAF,1978,0.404427
ZAF,1979,0.429855
ZAF,1980,0.485
ZAF,1981,0.488
ZAF,1982,0.523
ZAF,1983,0.587
ZAF,1984,0.632
ZAF,1985,0.715
ZAF,1986,0.821
ZAF,1987,0.916
ZAF,1988,1.02
ZAF,1989,1.151
ZAF,1990,1.229146
ZAF,1991,1.376632
ZAF,1992,1.542071
ZAF,1993,1.754333
ZAF,1994,1.882012
ZAF,1995,2.031854
ZAF,1996,2.15318
ZAF,1997,2.286032
ZAF,1998,2.437599
ZAF,1999,2.569586
ZAF,2000,2.733416
ZAF,2001,2.876738
ZAF,2002,3.179053
ZAF,2003,3.297481
ZAF,2004,3.418707
ZAF,2005,3.492615
ZAF,2006,3.601111
ZAF,2007,3.81817
ZAF,2008,4.07543
ZAF,2009,4.348249
ZAF,2010,4.568608
ZAF,2011,4.773938
ZAF,2012,4.945981
ZAF,2013,5.15795
ZAF,2014,5.368691
ZAF,2015,5.516054
ZAF,2016,5.81
DEW,1960,1.242774
DEW,1961,1.288992
DEW,1962,1.309573
DEW,1963,1.330448
DEW,1964,1.346592
DEW,1965,1.358786
DEW,1966,1.358207
DEW,1967,1.340967
DEW,1968,1.308165
DEW,1969,1.295629
DEW,1970,1.303072
DEW,1971,1.334555
DEW,1972,1.337055
DEW,1973,1.347917
DEW,1974,1.326776
DEW,1975,1.28311
DEW,1976,1.256547
DEW,1977,1.219827
DEW,1978,1.18022
DEW,1979,1.136884
DEW,1980,1.099667
DEW,1981,1.04778
DEW,1982,1.031753
DEW,1983,1.02045
DEW,1984,1.005072
DEW,1985,0.994618
DEW,1986,1.004198
DEW,1987,0.991735
DEW,1988,0.974387
DEW,1989,0.96492
DEW,1990,0.962098
DEW,1991,0.959853
DEW,1992,0.989134
DEW,1993,1.004635
DEW,1994,1.008222
DEW,1995,1.007466
EU28,1995,0.843876
EU28,1996,0.853364
EU28,1997,0.863728
EU28,1998,0.865209
EU28,1999,0.872098
EU28,2000,0.876671
EU28,2001,0.865877
EU28,2002,0.858631
EU28,2003,0.848251
EU28,2004,0.845514
EU28,2005,0.849752
EU28,2006,0.827163
EU28,2007,0.824597
EU28,2008,0.790344
EU28,2009,0.759983
EU28,2010,0.763636
EU28,2011,0.754255
EU28,2012,0.755529
EU28,2013,0.734413
EU28,2014,0.734203
EU28,2015,0.7465
EU28,2016,0.744538
LVA,1994,0.243
LVA,1995,0.296706
LVA,1996,0.328429
LVA,1997,0.342161
LVA,1998,0.353452
LVA,1999,0.354315
LVA,2000,0.361083
LVA,2001,0.352472
LVA,2002,0.360953
LVA,2003,0.37867
LVA,2004,0.399417
LVA,2005,0.438594
LVA,2006,0.489115
LVA,2007,0.56658
LVA,2008,0.575542
LVA,2009,0.520489
LVA,2010,0.486101
LVA,2011,0.498505
LVA,2012,0.506202
LVA,2013,0.49927
LVA,2014,0.496197
LVA,2015,0.494897
LVA,2016,0.495364
LTU,1995,0.361395
LTU,1996,0.422772
LTU,1997,0.464178
LTU,1998,0.473089
LTU,1999,0.461162
LTU,2000,0.452008
LTU,2001,0.431705
LTU,2002,0.420729
LTU,2003,0.404464
LTU,2004,0.414123
LTU,2005,0.435163
LTU,2006,0.446457
LTU,2007,0.470838
LTU,2008,0.492829
LTU,2009,0.468816
LTU,2010,0.449539
LTU,2011,0.45192
LTU,2012,0.452657
LTU,2013,0.443346
LTU,2014,0.4432
LTU,2015,0.444468
LTU,2016,0.438798
SAU,1990,1.170136
SAU,1991,1.167343
SAU,1992,1.1321
SAU,1993,1.071821
SAU,1994,1.059713
SAU,1995,1.098686
SAU,1996,1.155657
SAU,1997,1.158403
SAU,1998,0.985873
SAU,1999,1.080244
SAU,2000,1.179204
SAU,2001,1.113612
SAU,2002,1.128528
SAU,2003,1.169584
SAU,2004,1.256334
SAU,2005,1.439489
SAU,2006,1.517047
SAU,2007,1.539705
SAU,2008,1.741525
SAU,2009,1.401182
SAU,2010,1.622251
SAU,2011,1.837011
SAU,2012,1.87639
SAU,2013,1.823713
SAU,2014,1.753331
SAU,2015,1.437516
SAU,2016,1.58
EA19,1995,0.887698
EA19,1996,0.894582
EA19,1997,0.878636
EA19,1998,0.871223
EA19,1999,0.874322
EA19,2000,0.864421
EA19,2001,0.858416
EA19,2002,0.852113
EA19,2003,0.858922
EA19,2004,0.856227
EA19,2005,0.852735
EA19,2006,0.826718
EA19,2007,0.821299
EA19,2008,0.806135
EA19,2009,0.793954
EA19,2010,0.791409
EA19,2011,0.78039
EA19,2012,0.774054
EA19,2013,0.755454
EA19,2014,0.749644
EA19,2015,0.750113
EA19,2016,0.748141
ARG,1990,0.316
ARG,1991,0.727
ARG,1992,0.807
ARG,1993,0.774
ARG,1994,0.78
ARG,1995,0.789
ARG,1996,0.774
ARG,1997,0.757
ARG,1998,0.736
ARG,1999,0.712
ARG,2000,0.704
ARG,2001,0.681
ARG,2002,0.871
ARG,2003,0.947
ARG,2004,1.006
ARG,2005,1.079
ARG,2006,1.19
ARG,2007,1.333
ARG,2008,1.609
ARG,2009,1.845
ARG,2010,2.201
ARG,2011,2.665
ARG,2012,3.2
ARG,2013,3.902
ARG,2014,5.394
ARG,2015,6.604
ARG,2016,9.194
CRI,1990,46.450303
CRI,1991,56.708704
CRI,1992,66.80058
CRI,1993,72.179764
CRI,1994,81.664605
CRI,1995,97.749275
CRI,1996,111.16218
CRI,1997,125.570311
CRI,1998,139.284886
CRI,1999,157.727429
CRI,2000,164.977246
CRI,2001,175.173893
CRI,2002,188.367193
CRI,2003,199.990507
CRI,2004,217.694646
CRI,2005,233.314514
CRI,2006,251.258566
CRI,2007,267.712007
CRI,2008,295.112398
CRI,2009,317.432651
CRI,2010,338.568091
CRI,2011,346.738298
CRI,2012,353.694175
CRI,2013,363.410484
CRI,2014,374.472392
CRI,2015,369.62003
CRI,2016,388.63
BGR,1995,0.019643
BGR,1996,0.038233
BGR,1997,0.398504
BGR,1998,0.519282
BGR,1999,0.525166
BGR,2000,0.53637
BGR,2001,0.554455
BGR,2002,0.558288
BGR,2003,0.560481
BGR,2004,0.580367
BGR,2005,0.596501
BGR,2006,0.618511
BGR,2007,0.657328
BGR,2008,0.677681
BGR,2009,0.692345
BGR,2010,0.675683
BGR,2011,0.701074
BGR,2012,0.692816
BGR,2013,0.680005
BGR,2014,0.665723
BGR,2015,0.676717
HRV,1995,3.190171
HRV,1996,3.255277
HRV,1997,3.426641
HRV,1998,3.657932
HRV,1999,3.746349
HRV,2000,3.789385
HRV,2001,3.863362
HRV,2002,3.879348
HRV,2003,3.988673
HRV,2004,4.008903
HRV,2005,4.093504
HRV,2006,3.915891
HRV,2007,3.870799
HRV,2008,3.872409
HRV,2009,3.837846
HRV,2010,3.866327
HRV,2011,3.752636
HRV,2012,3.66414
HRV,2013,3.575102
HRV,2014,3.52497
HRV,2015,3.534266
CYP,1995,0.691565
CYP,1996,0.697522
CYP,1997,0.702645
CYP,1998,0.71198
CYP,1999,0.72075
CYP,2000,0.717553
CYP,2001,0.70991
CYP,2002,0.710506
CYP,2003,0.737389
CYP,2004,0.733789
CYP,2005,0.722892
CYP,2006,0.710162
CYP,2007,0.695181
CYP,2008,0.693818
CYP,2009,0.681243
CYP,2010,0.69884
CYP,2011,0.698622
CYP,2012,0.706851
CYP,2013,0.687314
CYP,2014,0.676618
CYP,2015,0.660241
MLT,1995,0.580709
MLT,1996,0.576963
MLT,1997,0.575624
MLT,1998,0.581312
MLT,1999,0.583358
MLT,2000,0.580422
MLT,2001,0.587509
MLT,2002,0.581836
MLT,2003,0.574569
MLT,2004,0.566373
MLT,2005,0.572731
MLT,2006,0.571879
MLT,2007,0.568885
MLT,2008,0.571554
MLT,2009,0.568755
MLT,2010,0.571415
MLT,2011,0.574149
MLT,2012,0.579729
MLT,2013,0.577476
MLT,2014,0.58339
MLT,2015,0.599083
PER,1990,0.071628
PER,1991,0.334571
PER,1992,0.551031
PER,1993,0.791449
PER,1994,0.972677
PER,1995,1.084078
PER,1996,1.169822
PER,1997,1.234556
PER,1998,1.293705
PER,1999,1.312129
PER,2000,1.331213
PER,2001,1.315903
PER,2002,1.300284
PER,2003,1.312649
PER,2004,1.349357
PER,2005,1.334772
PER,2006,1.402365
PER,2007,1.398698
PER,2008,1.398466
PER,2009,1.409607
PER,2010,1.476271
PER,2011,1.52123
PER,2012,1.525354
PER,2013,1.522894
PER,2014,1.54364
PER,2015,1.572662
PER,2016,1.58
ROU,1995,0.061933
ROU,1996,0.087734
ROU,1997,0.203365
ROU,1998,0.296872
ROU,1999,0.438332
ROU,2000,0.616571
ROU,2001,0.811484
ROU,2002,0.97835
ROU,2003,1.178051
ROU,2004,1.269015
ROU,2005,1.401284
ROU,2006,1.400082
ROU,2007,1.489948
ROU,2008,1.566241
ROU,2009,1.565291
ROU,2010,1.534794
ROU,2011,1.550039
ROU,2012,1.563589
ROU,2013,1.606221
ROU,2014,1.615115
ROU,2015,1.627295
