LOCATION,TIME,Value
CZE,2001,183.288
CZE,2002,265.835
CZE,2003,317.522
CZE,2004,305.942
CZE,2005,312.94
CZE,2006,265.734
CZE,2007,247.228
CZE,2008,242.763
CZE,2009,222.7
CZE,2010,178.236
CZE,2011,167.097
CZE,2012,157.982
CZE,2013,155.96
CZE,2014,151.91
CZE,2015,129.63
DNK,1960,
DNK,1961,
DNK,1962,
DNK,1963,
DNK,1964,
DNK,1965,
DNK,1966,
DNK,1967,
DNK,1968,
DNK,1969,
DNK,1970,
DNK,1971,0
DNK,1972,77.51
DNK,1973,69.351
DNK,1974,90.769
DNK,1975,150.941
DNK,1976,197.855
DNK,1977,512.996
DNK,1978,440.585
DNK,1979,440.585
DNK,1980,303.922
DNK,1981,773.063
DNK,1982,1719.504
DNK,1983,2194.764
DNK,1984,2359.984
DNK,1985,2949.47
DNK,1986,3692.956
DNK,1987,4693.451
DNK,1988,4828.074
DNK,1989,5640.912
DNK,1990,6113.113
DNK,1991,7131.965
DNK,1992,7910.127
DNK,1993,8429.242
DNK,1994,9299.193
DNK,1995,9352.226
DNK,1996,10323.144
DNK,1997,11446.331
DNK,1998,11741.091
DNK,1999,14856.095
DNK,2000,18260.724
DNK,2001,17343.58
DNK,2002,18633.539
DNK,2003,18633.539
DNK,2004,19782.794
DNK,2005,19017.651
DNK,2006,17294.282
DNK,2007,15579.13
DNK,2008,14414.469
DNK,2009,13251.863
DNK,2010,12485.693
DNK,2011,11236.816
DNK,2012,10249.833
DNK,2013,8917.765
DNK,2014,8350.841
DNK,2015,7897.917
FIN,1960,
FIN,1961,
FIN,1962,
FIN,1963,
FIN,1964,
FIN,1965,
FIN,1966,
FIN,1967,
FIN,1968,
FIN,1969,
FIN,1970,
FIN,1971,0
FIN,1972,0
FIN,1973,0
FIN,1974,0
FIN,1975,0
FIN,1976,0
FIN,1977,0
FIN,1978,0
FIN,1979,0
FIN,1980,0
FIN,1981,0
FIN,1982,0
FIN,1983,0
FIN,1984,0
FIN,1985,0
FIN,1986,0
FIN,1987,0
FIN,1988,0
FIN,1989,0
FIN,1990,0
FIN,1991,0
FIN,1992,0
FIN,1993,0
FIN,1994,0
FIN,1995,0
FIN,1996,0
FIN,1997,0
FIN,1998,0
FIN,1999,0
FIN,2000,0
FIN,2001,0
FIN,2002,0
FIN,2003,0
FIN,2004,0
FIN,2005,0
FIN,2006,0
FIN,2007,0
FIN,2008,0
FIN,2009,0
FIN,2010,0
FIN,2011,0
FIN,2012,0
FIN,2013,0
FIN,2014,0
FIN,2015,0
FRA,1960,
FRA,1961,
FRA,1962,
FRA,1963,
FRA,1964,
FRA,1965,
FRA,1966,
FRA,1967,
FRA,1968,
FRA,1969,
FRA,1970,
FRA,1971,1861.644
FRA,1972,1483.716
